,I_e,I_i,#timesteps,#nodes
0,-0.3999999999999999,-0.6499999999999999,4772.0,1
0,-0.35,-0.6499999999999999,7976.0,50
0,-0.29999999999999993,-0.6499999999999999,7655.0,55
0,-0.25,-0.6499999999999999,7538.0,53
0,-0.2,-0.6499999999999999,7257.0,50
0,-0.1499999999999999,-0.6499999999999999,6954.0,53
0,-0.09999999999999998,-0.6499999999999999,6777.0,53
0,-0.04999999999999993,-0.6499999999999999,6856.0,50
0,0.0,-0.6499999999999999,7119.0,42
0,0.05000000000000005,-0.6499999999999999,6554.0,51
0,0.10000000000000007,-0.6499999999999999,6667.0,51
0,0.15000000000000013,-0.6499999999999999,7011.0,42
0,0.20000000000000015,-0.6499999999999999,7311.0,43
0,0.25,-0.6499999999999999,7500.0,53
0,0.30000000000000004,-0.6499999999999999,7545.0,53
0,0.3500000000000001,-0.6499999999999999,7589.0,52
0,0.4000000000000001,-0.6499999999999999,8943.0,68
0,0.4500000000000002,-0.6499999999999999,9210.0,63
0,0.5,-0.6499999999999999,9794.0,63
0,0.55,-0.6499999999999999,16533.0,110
0,0.6000000000000001,-0.6499999999999999,11235.0,73
0,-0.35,-0.6,8000.0,53
0,-0.29999999999999993,-0.6,7770.0,54
0,-0.25,-0.6,7492.0,51
0,-0.2,-0.6,7465.0,52
0,-0.1499999999999999,-0.6,7068.0,52
0,-0.09999999999999998,-0.6,6864.0,53
0,-0.04999999999999993,-0.6,7017.0,51
0,0.0,-0.6,6680.0,51
0,0.05000000000000005,-0.6,7232.0,42
0,0.10000000000000007,-0.6,6965.0,50
0,0.15000000000000013,-0.6,6996.0,42
0,0.20000000000000015,-0.6,6887.0,52
0,0.25,-0.6,7437.0,52
0,0.30000000000000004,-0.6,7528.0,53
0,0.3500000000000001,-0.6,7503.0,51
0,0.4000000000000001,-0.6,7745.0,52
0,0.4500000000000002,-0.6,9128.0,68
0,0.5,-0.6,9587.0,63
0,0.55,-0.6,16218.0,108
0,0.6000000000000001,-0.6,11010.0,72
0,0.6500000000000001,-0.6,32317.0,53
0,-0.29999999999999993,-0.55,7874.0,53
0,-0.25,-0.55,7651.0,55
0,-0.2,-0.55,7544.0,53
0,-0.1499999999999999,-0.55,7261.0,50
0,-0.09999999999999998,-0.55,6975.0,53
0,-0.04999999999999993,-0.55,6891.0,49
0,0.0,-0.55,6977.0,50
0,0.05000000000000005,-0.55,7176.0,42
0,0.10000000000000007,-0.55,6537.0,51
0,0.15000000000000013,-0.55,6599.0,52
0,0.20000000000000015,-0.55,7102.0,42
0,0.25,-0.55,7324.0,52
0,0.30000000000000004,-0.55,7522.0,52
0,0.3500000000000001,-0.55,7462.0,52
0,0.4000000000000001,-0.55,7645.0,51
0,0.4500000000000002,-0.55,8999.0,67
0,0.5,-0.55,9414.0,65
0,0.55,-0.55,10089.0,65
0,0.6000000000000001,-0.55,16993.0,110
0,0.6500000000000001,-0.55,11518.0,75
0,-0.25,-0.5,7780.0,52
0,-0.2,-0.5,7528.0,53
0,-0.1499999999999999,-0.5,7501.0,52
0,-0.09999999999999998,-0.5,7179.0,50
0,-0.04999999999999993,-0.5,7010.0,50
0,0.0,-0.5,7149.0,51
0,0.05000000000000005,-0.5,7132.0,42
0,0.10000000000000007,-0.5,6480.0,51
0,0.15000000000000013,-0.5,6735.0,51
0,0.20000000000000015,-0.5,7138.0,42
0,0.25,-0.5,7716.0,53
0,0.30000000000000004,-0.5,7825.0,53
0,0.3500000000000001,-0.5,7542.0,52
0,0.4000000000000001,-0.5,7579.0,51
0,0.4500000000000002,-0.5,8915.0,67
0,0.5,-0.5,9246.0,64
0,0.55,-0.5,9863.0,64
