,I_e,I_i,avg_rate
0,-0.55,-0.8,0.0005489651887292808
0,-0.5,-0.8,0.002819699666545504
0,-0.45,-0.8,0.0033452609255238304
0,-0.4,-0.8,0.0030135839620310497
0,-0.35000000000000003,-0.8,0.0010070858480111537
0,-0.30000000000000004,-0.8,0.0006898000778831618
0,-0.25,-0.8,0.0006666951564454001
0,-0.2,-0.8,0.0006661702958848719
0,-0.15000000000000002,-0.8,0.0006892348205400222
0,-0.09999999999999998,-0.8,0.0006985641389502881
0,-0.05000000000000005,-0.8,0.0007273878886954838
0,0.0,-0.8,0.0006802075971657096
0,0.05000000000000005,-0.8,0.0006782377831445799
0,0.09999999999999998,-0.8,0.0006140946957287059
0,0.15000000000000002,-0.8,0.0006290716479502302
0,0.2,-0.8,0.0006364900062170516
0,0.25,-0.8,0.0006330394431101464
0,0.30000000000000004,-0.8,0.0006461173621480128
0,0.3500000000000001,-0.8,0.0006989459469769254
0,0.4000000000000001,-0.8,0.0006838020589871802
0,0.45,-0.8,0.000692823516452636
0,0.5,-0.8,0.0006845134445573306
0,0.55,-0.8,0.0006760030904275382
0,0.6000000000000001,-0.8,0.000660138003914351
0,0.6500000000000001,-0.8,0.000643328631641489
0,0.7,-0.8,0.0005350528741285693
0,0.75,-0.8,0.00047919614748747025
0,0.8,-0.8,0.0005310670912853181
0,0.8500000000000001,-0.8,0.0005226494949042591
0,0.9000000000000001,-0.8,0.00023073363511659322
0,0.95,-0.8,0.0001938589487580149
0,-0.5,-0.75,0.0013841729461052461
0,-0.45,-0.75,0.0029115602405168466
0,-0.4,-0.75,0.003065481452967241
0,-0.35000000000000003,-0.75,0.002060882458799506
0,-0.30000000000000004,-0.75,0.0007124252163157136
0,-0.25,-0.75,0.000685737206422613
0,-0.2,-0.75,0.0006636813115165298
0,-0.15000000000000002,-0.75,0.0006790555470068941
0,-0.09999999999999998,-0.75,0.0007094640500052308
0,-0.05000000000000005,-0.75,0.000712861741677014
0,0.0,-0.75,0.0006828153487634281
0,0.05000000000000005,-0.75,0.0006786051566066991
0,0.09999999999999998,-0.75,0.0006377329637275533
0,0.15000000000000002,-0.75,0.000651632010205935
0,0.2,-0.75,0.0006566368268480971
0,0.25,-0.75,0.0006428034921205815
0,0.30000000000000004,-0.75,0.0006511404029957406
0,0.3500000000000001,-0.75,0.0007066636626003572
0,0.4000000000000001,-0.75,0.0006849860192592024
0,0.45,-0.75,0.0006957295311889994
0,0.5,-0.75,0.000685176669994493
0,0.55,-0.75,0.0006753127873841913
0,0.6000000000000001,-0.75,0.0006352906919219654
0,0.6500000000000001,-0.75,0.0006405857154009288
0,0.7,-0.75,0.0005360797809461906
0,0.75,-0.75,0.000478205009682611
0,0.8,-0.75,0.00032019907848401927
0,0.8500000000000001,-0.75,0.0005167687420862554
0,0.9000000000000001,-0.75,0.0002320813731359459
0,0.95,-0.75,0.00019535372080701615
0,-0.45,-0.7000000000000001,0.0014501815080171134
0,-0.4,-0.7000000000000001,0.0026434696921310043
0,-0.35000000000000003,-0.7000000000000001,0.0024539794075227536
0,-0.30000000000000004,-0.7000000000000001,0.0009162962370543909
0,-0.25,-0.7000000000000001,0.000673563158382334
0,-0.2,-0.7000000000000001,0.0006670262666859251
0,-0.15000000000000002,-0.7000000000000001,0.0006955184216101147
0,-0.09999999999999998,-0.7000000000000001,0.0007028947716251049
0,-0.05000000000000005,-0.7000000000000001,0.0007048037250389214
0,0.0,-0.7000000000000001,0.0006885876126916553
0,0.05000000000000005,-0.7000000000000001,0.0006507983068899845
0,0.09999999999999998,-0.7000000000000001,0.0005720194937619372
0,0.15000000000000002,-0.7000000000000001,0.0006130424970305636
0,0.2,-0.7000000000000001,0.000706534475368705
0,0.25,-0.7000000000000001,0.0006808617678185232
0,0.30000000000000004,-0.7000000000000001,0.0006741980571096737
0,0.3500000000000001,-0.7000000000000001,0.0007039033762825232
0,0.4000000000000001,-0.7000000000000001,0.0006829639164127093
0,0.45,-0.7000000000000001,0.0006963331245013653
0,0.5,-0.7000000000000001,0.0006839936418335343
0,0.55,-0.7000000000000001,0.0006789364099904504
0,0.6000000000000001,-0.7000000000000001,0.0006468424810574784
0,0.6500000000000001,-0.7000000000000001,0.0006357411170696002
0,0.7,-0.7000000000000001,0.0005512212920879191
0,0.75,-0.7000000000000001,0.00042590738052771426
0,0.8,-0.7000000000000001,0.00031698705111218536
