,I_e,I_i,#timesteps,#nodes
0,-0.6499999999999999,-1.0,1731.0,1
0,-0.6,-1.0,12952.0,16
0,-0.55,-1.0,9473.0,48
0,-0.5,-1.0,9143.0,57
0,-0.45,-1.0,8884.0,57
0,-0.3999999999999999,-1.0,8477.0,52
0,-0.35,-1.0,8710.0,57
0,-0.29999999999999993,-1.0,8829.0,56
0,-0.25,-1.0,7968.0,41
0,-0.2,-1.0,8821.0,55
0,-0.1499999999999999,-1.0,8324.0,52
0,-0.09999999999999998,-1.0,7398.0,51
0,-0.04999999999999993,-1.0,7393.0,51
0,0.0,-1.0,8163.0,51
0,0.05000000000000005,-1.0,8955.0,56
0,0.10000000000000007,-1.0,8402.0,43
0,0.15000000000000013,-1.0,8187.0,46
0,0.20000000000000015,-1.0,8378.0,47
0,0.25,-1.0,8867.0,53
0,0.30000000000000004,-1.0,8698.0,44
0,0.3500000000000001,-1.0,9684.0,53
0,0.4000000000000001,-1.0,11532.0,66
0,0.4500000000000002,-1.0,19861.0,100
0,-0.6499999999999999,-0.95,1654.0,5
0,-0.6,-0.95,2861.0,5
0,-0.55,-0.95,9348.0,51
0,-0.5,-0.95,9189.0,56
0,-0.45,-0.95,8978.0,58
0,-0.3999999999999999,-0.95,8592.0,53
0,-0.35,-0.95,8425.0,55
0,-0.29999999999999993,-0.95,8902.0,57
0,-0.25,-0.95,7887.0,56
0,-0.2,-0.95,7840.0,56
0,-0.1499999999999999,-0.95,7775.0,50
0,-0.09999999999999998,-0.95,7350.0,51
0,-0.04999999999999993,-0.95,7349.0,51
0,0.0,-0.95,7963.0,50
0,0.05000000000000005,-0.95,8837.0,55
0,0.10000000000000007,-0.95,8407.0,54
0,0.15000000000000013,-0.95,8151.0,44
0,0.20000000000000015,-0.95,8312.0,47
0,0.25,-0.95,8517.0,47
0,0.30000000000000004,-0.95,9022.0,53
0,0.3500000000000001,-0.95,10715.0,71
0,0.4000000000000001,-0.95,10191.0,58
0,0.4500000000000002,-0.95,12082.0,72
0,0.5,-0.95,20857.0,105
0,-0.6,-0.9,1464.0,5
0,-0.55,-0.9,2055.0,2
0,-0.5,-0.9,9261.0,52
0,-0.45,-0.9,9113.0,58
0,-0.3999999999999999,-0.9,8770.0,56
0,-0.35,-0.9,8427.0,50
0,-0.29999999999999993,-0.9,8758.0,58
0,-0.25,-0.9,8794.0,58
0,-0.2,-0.9,7745.0,57
0,-0.1499999999999999,-0.9,8649.0,55
0,-0.09999999999999998,-0.9,7518.0,52
0,-0.04999999999999993,-0.9,8264.0,51
0,0.0,-0.9,7740.0,51
0,0.05000000000000005,-0.9,8793.0,54
0,0.10000000000000007,-0.9,8757.0,56
0,0.15000000000000013,-0.9,8390.0,44
0,0.20000000000000015,-0.9,8309.0,41
0,0.25,-0.9,8694.0,55
0,0.30000000000000004,-0.9,8955.0,54
0,0.3500000000000001,-0.9,9324.0,49
0,0.4000000000000001,-0.9,11009.0,59
0,0.4500000000000002,-0.9,11828.0,70
0,0.5,-0.9,20460.0,102
0,-0.6,-0.85,1369.0,13
0,-0.55,-0.85,1569.0,4
0,-0.5,-0.85,9450.0,50
0,-0.45,-0.85,9112.0,55
0,-0.3999999999999999,-0.85,8931.0,57
0,-0.35,-0.85,8522.0,54
0,-0.29999999999999993,-0.85,8376.0,46
0,-0.25,-0.85,8873.0,58
0,-0.2,-0.85,7969.0,42
0,-0.1499999999999999,-0.85,8802.0,55
0,-0.09999999999999998,-0.85,7711.0,52
0,-0.04999999999999993,-0.85,7401.0,51
0,0.0,-0.85,7438.0,51
0,0.05000000000000005,-0.85,8400.0,53
0,0.10000000000000007,-0.85,8616.0,55
0,0.15000000000000013,-0.85,8625.0,45
0,0.20000000000000015,-0.85,8124.0,46
0,0.25,-0.85,8543.0,54
0,0.30000000000000004,-0.85,8840.0,55
0,0.3500000000000001,-0.85,9133.0,48
0,0.4000000000000001,-0.85,10830.0,59
0,0.4500000000000002,-0.85,10224.0,58
0,0.5,-0.85,12342.0,74
0,0.55,-0.85,21248.0,108
0,-0.55,-0.8,1585.0,2
0,-0.5,-0.8,2373.0,6
0,-0.45,-0.8,9291.0,53
0,-0.3999999999999999,-0.8,9087.0,58
0,-0.35,-0.8,8667.0,54
0,-0.29999999999999993,-0.8,8523.0,59
0,-0.25,-0.8,8865.0,58
0,-0.2,-0.8,8047.0,44
0,-0.1499999999999999,-0.8,8897.0,56
0,-0.09999999999999998,-0.8,8022.0,51
0,-0.04999999999999993,-0.8,7546.0,52
0,0.0,-0.8,7478.0,51
0,0.05000000000000005,-0.8,7836.0,51
0,0.10000000000000007,-0.8,8839.0,54
0,0.15000000000000013,-0.8,8540.0,44
0,0.20000000000000015,-0.8,8347.0,44
0,0.25,-0.8,8488.0,53
0,0.30000000000000004,-0.8,8745.0,55
0,0.3500000000000001,-0.8,9025.0,54
0,0.4000000000000001,-0.8,30840.0,159
0,0.4500000000000002,-0.8,11245.0,64
0,0.5,-0.8,12096.0,72
0,0.55,-0.8,20833.0,97
0,-0.5,-0.75,2456.0,2
0,-0.45,-0.75,8186.0,4
0,-0.3999999999999999,-0.75,9103.0,56
0,-0.35,-0.75,8878.0,57
0,-0.29999999999999993,-0.75,8498.0,48
0,-0.25,-0.75,8515.0,57
0,-0.2,-0.75,8656.0,57
