,I_e,I_i,avg_rate
0,0.4500000000000002,-0.55,0.00016377545995021153
0,0.5,-0.55,0.0001354615074823972
0,0.55,-0.55,0.00012763965271245795
0,0.6000000000000001,-0.55,0.00014247339020289214
0,0.6500000000000001,-0.55,0.00011639798452151972
0,-0.25,-0.5,0.00028893108530036804
0,-0.2,-0.5,0.00017049493914950937
0,-0.1499999999999999,-0.5,0.0001780020664905809
0,-0.09999999999999998,-0.5,0.00016604653124669354
0,-0.04999999999999993,-0.5,0.00014636736541039837
0,0.0,-0.5,0.000150288007669497
0,0.05000000000000005,-0.5,0.00014930200069056198
0,0.10000000000000007,-0.5,0.00014795215857716675
0,0.15000000000000013,-0.5,0.00010817021424497131
0,0.20000000000000015,-0.5,0.0001506366067421544
0,0.25,-0.5,0.00011836498748392493
0,0.30000000000000004,-0.5,0.00015382739327478772
0,0.3500000000000001,-0.5,0.00015732408656029406
0,0.4000000000000001,-0.5,0.0001567707785521455
0,0.4500000000000002,-0.5,0.00016715358507085067
0,0.5,-0.5,0.00013666355570580286
0,0.55,-0.5,0.00013917855227536138
0,0.6000000000000001,-0.5,0.00010111244890474071
0,0.6500000000000001,-0.5,0.00014113162157754124
0,-0.2,-0.45,0.00014206881692149732
0,-0.1499999999999999,-0.45,0.00017187832145813836
0,-0.09999999999999998,-0.45,0.0001609086625138292
0,-0.04999999999999993,-0.45,0.00014307533762983386
0,0.0,-0.45,0.00011720107867701672
0,0.05000000000000005,-0.45,0.00011942961729020989
0,0.10000000000000007,-0.45,0.00015194401295687548
0,0.15000000000000013,-0.45,0.0001328127226025886
0,0.20000000000000015,-0.45,0.00014394297840407836
0,0.25,-0.45,0.00011419314095802197
0,0.30000000000000004,-0.45,0.00011850940207455235
0,0.3500000000000001,-0.45,0.0001602759388314931
0,0.4000000000000001,-0.45,0.00016034725479061425
0,0.4500000000000002,-0.45,0.00016697391562948212
0,0.5,-0.45,0.00016615702259807847
0,0.55,-0.45,0.0001402844354680388
0,0.6000000000000001,-0.45,0.00010180666527651605
0,0.6500000000000001,-0.45,0.00012713437520516457
0,0.7000000000000002,-0.45,0.00011655295960634444
0,-0.09999999999999998,-0.3999999999999999,0.0002088387127878631
0,-0.04999999999999993,-0.3999999999999999,0.00015738695453750912
0,0.0,-0.3999999999999999,0.00013785923498686557
0,0.05000000000000005,-0.3999999999999999,0.00011433238372170264
0,0.10000000000000007,-0.3999999999999999,0.00016127061074203974
0,0.15000000000000013,-0.3999999999999999,0.00013533659382421084
0,0.20000000000000015,-0.3999999999999999,0.0001282093216228307
0,0.25,-0.3999999999999999,0.00011147725074918243
0,0.30000000000000004,-0.3999999999999999,0.00011704199149705565
0,0.3500000000000001,-0.3999999999999999,0.00011887219715052514
0,0.4000000000000001,-0.3999999999999999,0.0001626939380336707
0,0.4500000000000002,-0.3999999999999999,0.00016854062908856388
0,0.5,-0.3999999999999999,0.0001706384340639602
0,0.55,-0.3999999999999999,0.00014167140409651957
0,0.6000000000000001,-0.3999999999999999,0.0001304340776764534
0,0.6500000000000001,-0.3999999999999999,0.00011574670212858924
0,0.7000000000000002,-0.3999999999999999,0.00011970576688055637
0,-0.04999999999999993,-0.35,0.00014041610247429108
0,0.0,-0.35,0.000151376273880722
0,0.05000000000000005,-0.35,0.00013379590188662677
0,0.10000000000000007,-0.35,0.00011008171983379713
0,0.15000000000000013,-0.35,0.00014998482447540397
0,0.20000000000000015,-0.35,0.00013646670248166387
0,0.25,-0.35,0.00010830583519789287
0,0.30000000000000004,-0.35,0.00011436074318543348
0,0.3500000000000001,-0.35,0.00011586128290722916
0,0.4000000000000001,-0.35,0.000130326873454578
0,0.4500000000000002,-0.35,0.00013664235092154055
0,0.5,-0.35,0.00017239437534806294
0,0.55,-0.35,0.00014366008077013802
0,0.6000000000000001,-0.35,0.00014752629926131596
0,0.6500000000000001,-0.35,0.00011671165490208504
0,0.7000000000000002,-0.35,0.00012157282058910458
0,0.75,-0.35,6.333747865303625e-05
0,0.0,-0.29999999999999993,1.6271926130897274e-05
0,0.05000000000000005,-0.29999999999999993,0.00015828890215070107
0,0.10000000000000007,-0.29999999999999993,0.0001322576800011236
0,0.15000000000000013,-0.29999999999999993,0.00013553633091395052
0,0.20000000000000015,-0.29999999999999993,0.00014423241788056297
0,0.25,-0.29999999999999993,0.00011042275566056103
0,0.30000000000000004,-0.29999999999999993,0.00011309278223440951
0,0.3500000000000001,-0.29999999999999993,0.00011327446037391375
0,0.4000000000000001,-0.29999999999999993,0.00012585489103381602
0,0.4500000000000002,-0.29999999999999993,0.00013651841800148441
0,0.5,-0.29999999999999993,0.00013337144212589413
0,0.55,-0.29999999999999993,0.00014554765383530653
0,0.6000000000000001,-0.29999999999999993,0.0001490022531747033
0,0.6500000000000001,-0.29999999999999993,0.00011760111279615702
0,0.7000000000000002,-0.29999999999999993,0.00012005398630843187
0,0.8,-0.29999999999999993,6.427655768034112e-05
0,0.10000000000000007,-0.25,0.00014548087666016658
0,0.15000000000000013,-0.25,0.00013736638656533414
0,0.20000000000000015,-0.25,0.0001371742243445198
0,0.25,-0.25,0.00011006143862582955
0,0.30000000000000004,-0.25,0.00011467450720121953
0,0.3500000000000001,-0.25,0.00012070363128433196
0,0.4000000000000001,-0.25,0.0001241886905977707
0,0.4500000000000002,-0.25,0.00013364755882748822
0,0.5,-0.25,0.00013875649914874298
0,0.55,-0.25,0.00012529295323900687
0,0.6000000000000001,-0.25,0.00015044206355340156
0,0.6500000000000001,-0.25,0.0001178082170797267
0,0.7000000000000002,-0.25,0.00012122400383507371
0,0.15000000000000013,-0.2,0.00015358464257572975
0,0.20000000000000015,-0.2,0.0001656728821800436
0,0.25,-0.2,0.00015071211022714257
0,0.30000000000000004,-0.2,0.00011447628244719911
0,0.3500000000000001,-0.2,0.00012204724421697712
0,0.4000000000000001,-0.2,0.00012267573632364205
0,0.4500000000000002,-0.2,0.00012898847343129695
0,0.5,-0.2,0.00013437804335902123
0,0.55,-0.2,0.00011967319311047133
0,0.6000000000000001,-0.2,0.00013102100948255362
0,0.6500000000000001,-0.2,0.00010938092292167296
0,0.7000000000000002,-0.2,0.00012233978089620405
0,0.75,-0.2,0.00012691745776735263
0,0.25,-0.1499999999999999,0.0001585818638167403
0,0.30000000000000004,-0.1499999999999999,0.00016368864268869943
0,0.3500000000000001,-0.1499999999999999,0.0001226668707785432
0,0.4000000000000001,-0.1499999999999999,0.00012795114781432855
