,I_e,I_i,#timesteps,#nodes
0,-0.6499999999999999,-1.0,1450.0,2
0,-0.6,-1.0,7936.0,51
0,-0.55,-1.0,7695.0,51
0,-0.5,-1.0,7425.0,52
0,-0.45,-1.0,7035.0,42
0,-0.3999999999999999,-1.0,6936.0,42
0,-0.35,-1.0,6751.0,51
0,-0.29999999999999993,-1.0,6631.0,51
0,-0.25,-1.0,6520.0,51
0,-0.2,-1.0,6463.0,51
0,-0.1499999999999999,-1.0,6482.0,51
0,-0.09999999999999998,-1.0,6560.0,51
0,-0.04999999999999993,-1.0,6654.0,51
0,0.0,-1.0,6812.0,51
0,0.05000000000000005,-1.0,7040.0,50
0,0.10000000000000007,-1.0,7274.0,51
0,0.15000000000000013,-1.0,7549.0,52
0,0.20000000000000015,-1.0,7845.0,51
0,0.25,-1.0,8123.0,51
0,0.30000000000000004,-1.0,17060.0,117
0,0.3500000000000001,-1.0,47201.0,28
0,-0.6499999999999999,-0.95,1545.0,7
0,-0.6,-0.95,1963.0,1
0,-0.55,-0.95,7805.0,51
0,-0.5,-0.95,7540.0,52
0,-0.45,-0.95,7272.0,51
0,-0.3999999999999999,-0.95,7044.0,51
0,-0.35,-0.95,6823.0,51
0,-0.29999999999999993,-0.95,6670.0,51
0,-0.25,-0.95,6567.0,51
0,-0.2,-0.95,6483.0,51
0,-0.1499999999999999,-0.95,6478.0,51
0,-0.09999999999999998,-0.95,6539.0,51
0,-0.04999999999999993,-0.95,6629.0,51
0,0.0,-0.95,6749.0,51
0,0.05000000000000005,-0.95,6962.0,51
0,0.10000000000000007,-0.95,7202.0,51
0,0.15000000000000013,-0.95,7443.0,52
0,0.20000000000000015,-0.95,7746.0,51
0,0.25,-0.95,8019.0,51
0,0.30000000000000004,-0.95,8294.0,51
0,0.3500000000000001,-0.95,17867.0,118
0,-0.6,-0.9,2385.0,2
0,-0.55,-0.9,7901.0,51
0,-0.5,-0.9,7645.0,51
0,-0.45,-0.9,7371.0,51
0,-0.3999999999999999,-0.9,7147.0,51
0,-0.35,-0.9,6904.0,51
0,-0.29999999999999993,-0.9,6710.0,51
0,-0.25,-0.9,6609.0,51
0,-0.2,-0.9,6506.0,51
0,-0.1499999999999999,-0.9,6472.0,51
0,-0.09999999999999998,-0.9,6522.0,51
0,-0.04999999999999993,-0.9,6606.0,51
0,0.0,-0.9,6709.0,51
0,0.05000000000000005,-0.9,6885.0,51
0,0.10000000000000007,-0.9,7126.0,51
0,0.15000000000000013,-0.9,7353.0,51
0,0.20000000000000015,-0.9,7624.0,51
0,0.25,-0.9,7917.0,51
0,0.30000000000000004,-0.9,8184.0,51
0,0.3500000000000001,-0.9,8503.0,52
0,0.4000000000000001,-0.9,18638.0,119
0,-0.6,-0.85,1277.0,9
0,-0.55,-0.85,2245.0,1
0,-0.5,-0.85,7756.0,51
0,-0.45,-0.85,7494.0,52
0,-0.3999999999999999,-0.85,7244.0,50
0,-0.35,-0.85,6944.0,42
0,-0.29999999999999993,-0.85,6788.0,51
0,-0.25,-0.85,6657.0,51
0,-0.2,-0.85,6553.0,51
0,-0.1499999999999999,-0.85,6494.0,51
0,-0.09999999999999998,-0.85,6507.0,51
0,-0.04999999999999993,-0.85,6570.0,51
0,0.0,-0.85,6664.0,51
0,0.05000000000000005,-0.85,6817.0,51
0,0.10000000000000007,-0.85,7045.0,51
0,0.15000000000000013,-0.85,7276.0,51
0,0.20000000000000015,-0.85,7532.0,52
0,0.25,-0.85,7818.0,51
0,0.30000000000000004,-0.85,8091.0,51
0,0.3500000000000001,-0.85,8366.0,51
0,0.4000000000000001,-0.85,18791.0,123
0,-0.55,-0.8,1916.0,27
0,-0.5,-0.8,7848.0,51
0,-0.45,-0.8,7610.0,52
0,-0.3999999999999999,-0.8,7330.0,51
0,-0.35,-0.8,7100.0,51
0,-0.29999999999999993,-0.8,6864.0,51
0,-0.25,-0.8,6689.0,51
0,-0.2,-0.8,6590.0,51
0,-0.1499999999999999,-0.8,6508.0,51
0,-0.09999999999999998,-0.8,6499.0,51
0,-0.04999999999999993,-0.8,6550.0,51
0,0.0,-0.8,6640.0,51
0,0.05000000000000005,-0.8,6757.0,51
0,0.10000000000000007,-0.8,6961.0,51
0,0.15000000000000013,-0.8,7197.0,51
0,0.20000000000000015,-0.8,7426.0,52
0,0.25,-0.8,7711.0,51
0,0.30000000000000004,-0.8,7996.0,51
0,0.3500000000000001,-0.8,8254.0,51
0,0.4000000000000001,-0.8,8586.0,53
0,0.4500000000000002,-0.8,19236.0,122
0,-0.5,-0.75,5452.0,32
0,-0.45,-0.75,7743.0,51
0,-0.3999999999999999,-0.75,7453.0,52
0,-0.35,-0.75,7226.0,51
0,-0.29999999999999993,-0.75,6969.0,51
0,-0.25,-0.75,6766.0,51
0,-0.2,-0.75,6643.0,51
0,-0.1499999999999999,-0.75,6553.0,51
0,-0.09999999999999998,-0.75,6513.0,51
0,-0.04999999999999993,-0.75,6536.0,51
0,0.0,-0.75,6607.0,51
0,0.05000000000000005,-0.75,6712.0,51
0,0.10000000000000007,-0.75,6895.0,51
0,0.15000000000000013,-0.75,7120.0,51
0,0.20000000000000015,-0.75,7340.0,51
0,0.25,-0.75,7615.0,51
0,0.30000000000000004,-0.75,7899.0,51
0,0.3500000000000001,-0.75,8152.0,51
0,0.4000000000000001,-0.75,8437.0,51
0,0.4500000000000002,-0.75,19034.0,121
0,-0.5,-0.7,3031.0,3
0,-0.45,-0.7,7831.0,51
0,-0.3999999999999999,-0.7,7587.0,52
0,-0.35,-0.7,7322.0,51
0,-0.29999999999999993,-0.7,7091.0,51
0,-0.25,-0.7,6850.0,51
0,-0.2,-0.7,6684.0,51
0,-0.1499999999999999,-0.7,6572.0,51
0,-0.09999999999999998,-0.7,6529.0,51
0,-0.04999999999999993,-0.7,6534.0,51
0,0.0,-0.7,6592.0,51
0,0.05000000000000005,-0.7,6675.0,51
0,0.10000000000000007,-0.7,6832.0,51
0,0.15000000000000013,-0.7,7055.0,51
0,0.20000000000000015,-0.7,7264.0,51
0,0.25,-0.7,7512.0,52
0,0.30000000000000004,-0.7,7800.0,51
0,0.3500000000000001,-0.7,8057.0,51
