,I_e,I_i,stability,static,dynamic,double,p_random,p_down
0,-0.25,-0.75,0,0,0,0,4,4
0,-0.19999999999999996,-0.75,0,0,0,0,4,4
0,-0.15000000000000002,-0.75,0,0,0,0,4,4
0,-0.09999999999999998,-0.75,0,0,0,0,4,4
0,-0.050000000000000044,-0.75,0,0,0,0,4,4
0,0.0,-0.75,0,0,0,0,4,4
0,0.050000000000000044,-0.75,0,0,0,0,2,4
0,0.09999999999999998,-0.75,0,0,0,0,2,4
0,0.15000000000000002,-0.75,0,0,0,0,2,4
0,0.19999999999999996,-0.75,0,0,0,0,2,4
0,0.25,-0.75,0,0,0,0,2,4
0,0.30000000000000004,-0.75,0,0,0,0,2,4
0,0.3500000000000001,-0.75,0,0,0,0,2,4
0,0.40000000000000013,-0.75,0,0,0,0,2,4
0,0.44999999999999996,-0.75,0,0,0,0,2,4
0,0.5,-0.75,0,0,0,0,2,4
0,0.55,-0.75,0,0,0,0,2,4
0,0.6000000000000001,-0.75,0,0,0,0,2,4
0,0.6500000000000001,-0.75,0,0,0,0,2,4
0,0.7,-0.75,0,0,0,0,2,4
0,0.75,-0.75,0,0,0,0,2,4
0,0.8,-0.75,0,0,0,0,2,4
0,0.8500000000000001,-0.75,1,0,0,0,1,4
0,0.9000000000000001,-0.75,1,0,0,0,1,4
0,0.95,-0.75,1,0,0,0,1,4
0,1.0,-0.75,1,0,0,0,1,1
0,1.05,-0.75,1,0,0,0,1,1
0,1.1,-0.75,1,0,0,0,1,1
0,1.1500000000000001,-0.75,1,0,0,0,1,1
0,1.2,-0.75,1,0,0,0,1,1
0,-0.8,-0.7000000000000001,1,0,0,0,1,1
0,-0.75,-0.7000000000000001,1,0,0,0,1,1
0,-0.7000000000000001,-0.7000000000000001,1,0,0,0,1,1
0,-0.65,-0.7000000000000001,1,0,0,0,1,1
0,-0.6000000000000001,-0.7000000000000001,1,0,0,0,1,1
0,-0.55,-0.7000000000000001,1,0,0,0,1,1
0,-0.5,-0.7000000000000001,1,0,0,0,1,1
0,-0.45,-0.7000000000000001,1,1,1,0,4,4
0,-0.4,-0.7000000000000001,1,1,1,0,4,4
0,-0.35000000000000003,-0.7000000000000001,0,0,0,0,4,4
0,-0.30000000000000004,-0.7000000000000001,0,0,0,0,4,4
0,-0.25,-0.7000000000000001,0,0,0,0,4,4
0,-0.19999999999999996,-0.7000000000000001,0,0,0,0,4,4
0,-0.15000000000000002,-0.7000000000000001,0,0,0,0,4,4
0,-0.09999999999999998,-0.7000000000000001,0,0,0,0,4,4
0,-0.050000000000000044,-0.7000000000000001,0,0,0,0,4,4
0,0.0,-0.7000000000000001,0,0,0,0,4,4
0,0.050000000000000044,-0.7000000000000001,0,0,0,0,4,4
0,0.09999999999999998,-0.7000000000000001,0,0,0,0,2,4
0,0.15000000000000002,-0.7000000000000001,0,0,0,0,2,4
0,0.19999999999999996,-0.7000000000000001,0,0,0,0,2,4
0,0.25,-0.7000000000000001,0,0,0,0,2,4
0,0.30000000000000004,-0.7000000000000001,0,0,0,0,2,4
0,0.3500000000000001,-0.7000000000000001,0,0,0,0,2,4
0,0.40000000000000013,-0.7000000000000001,0,0,0,0,2,4
0,0.44999999999999996,-0.7000000000000001,0,0,0,0,2,4
0,0.5,-0.7000000000000001,0,0,0,0,2,4
0,0.55,-0.7000000000000001,0,0,0,0,2,4
0,0.6000000000000001,-0.7000000000000001,0,0,0,0,2,4
0,0.6500000000000001,-0.7000000000000001,0,0,0,0,2,4
0,0.7,-0.7000000000000001,0,0,0,0,2,4
0,0.75,-0.7000000000000001,0,0,0,0,2,4
0,0.8,-0.7000000000000001,0,0,0,0,2,4
0,0.8500000000000001,-0.7000000000000001,1,0,0,0,1,4
0,0.9000000000000001,-0.7000000000000001,1,0,0,0,1,4
0,0.95,-0.7000000000000001,1,0,0,0,1,4
0,1.0,-0.7000000000000001,1,0,0,0,1,1
0,1.05,-0.7000000000000001,1,0,0,0,1,1
0,1.1,-0.7000000000000001,1,0,0,0,1,1
0,1.1500000000000001,-0.7000000000000001,1,0,0,0,1,1
0,1.2,-0.7000000000000001,1,0,0,0,1,1
0,-0.8,-0.65,1,0,0,0,1,1
0,-0.75,-0.65,1,0,0,0,1,1
0,-0.7000000000000001,-0.65,1,0,0,0,1,1
0,-0.65,-0.65,1,0,0,0,1,1
0,-0.6000000000000001,-0.65,1,0,0,0,1,1
0,-0.55,-0.65,1,0,0,0,1,1
0,-0.5,-0.65,1,0,0,0,1,1
0,-0.45,-0.65,1,0,0,0,1,1
0,-0.4,-0.65,1,1,1,0,4,4
0,-0.35000000000000003,-0.65,1,1,1,0,4,4
0,-0.30000000000000004,-0.65,0,0,0,0,4,4
0,-0.25,-0.65,0,0,0,0,4,4
0,-0.19999999999999996,-0.65,0,0,0,0,4,4
0,-0.15000000000000002,-0.65,0,0,0,0,4,4
0,-0.09999999999999998,-0.65,0,0,0,0,4,4
0,-0.050000000000000044,-0.65,0,0,0,0,4,4
0,0.0,-0.65,0,0,0,0,4,4
0,0.050000000000000044,-0.65,0,0,0,0,4,4
0,0.09999999999999998,-0.65,0,0,0,0,4,4
0,0.15000000000000002,-0.65,0,0,0,0,4,4
0,0.19999999999999996,-0.65,0,0,0,0,2,4
0,0.25,-0.65,0,0,0,0,2,4
0,0.30000000000000004,-0.65,0,0,0,0,2,4
0,0.3500000000000001,-0.65,0,0,0,0,2,4
0,0.40000000000000013,-0.65,0,0,0,0,2,4
0,0.44999999999999996,-0.65,0,0,0,0,2,4
0,0.5,-0.65,0,0,0,0,2,4
0,0.55,-0.65,0,0,0,0,2,4
0,0.6000000000000001,-0.65,0,0,0,0,2,4
0,0.6500000000000001,-0.65,0,0,0,0,2,4
0,0.7,-0.65,0,0,0,0,2,4
0,0.75,-0.65,0,0,0,0,2,4
0,0.8,-0.65,0,0,0,0,2,4
0,0.8500000000000001,-0.65,1,0,0,0,1,4
0,0.9000000000000001,-0.65,1,0,0,0,1,4
0,0.95,-0.65,1,0,0,0,1,4
0,1.0,-0.65,1,0,0,0,1,1
0,1.05,-0.65,1,0,0,0,1,1
0,1.1,-0.65,1,0,0,0,1,1
0,1.1500000000000001,-0.65,1,0,0,0,1,1
0,1.2,-0.65,1,0,0,0,1,1
0,-0.8,-0.6000000000000001,1,0,0,0,1,1
0,-0.75,-0.6000000000000001,1,0,0,0,1,1
0,-0.7000000000000001,-0.6000000000000001,1,0,0,0,1,1
0,-0.65,-0.6000000000000001,1,0,0,0,1,1
0,-0.6000000000000001,-0.6000000000000001,1,0,0,0,1,1
0,-0.55,-0.6000000000000001,1,0,0,0,1,1
0,-0.5,-0.6000000000000001,1,0,0,0,1,1
0,-0.45,-0.6000000000000001,1,0,0,0,1,1
0,-0.4,-0.6000000000000001,1,0,0,0,1,1
0,-0.35000000000000003,-0.6000000000000001,1,1,1,0,4,4
0,-0.30000000000000004,-0.6000000000000001,1,1,1,0,4,4
0,-0.25,-0.6000000000000001,1,1,1,0,4,4
0,-0.19999999999999996,-0.6000000000000001,0,0,0,0,4,4
0,-0.15000000000000002,-0.6000000000000001,0,0,0,0,4,4
0,-0.09999999999999998,-0.6000000000000001,0,0,0,0,4,4
0,-0.050000000000000044,-0.6000000000000001,0,0,0,0,4,4
0,0.0,-0.6000000000000001,0,0,0,0,4,4
0,0.050000000000000044,-0.6000000000000001,0,0,0,0,4,4
0,0.09999999999999998,-0.6000000000000001,0,0,0,0,4,4
0,0.15000000000000002,-0.6000000000000001,0,0,0,0,4,4
0,0.19999999999999996,-0.6000000000000001,0,0,0,0,4,4
0,0.25,-0.6000000000000001,0,0,0,0,2,4
0,0.30000000000000004,-0.6000000000000001,0,0,0,0,2,4
0,0.3500000000000001,-0.6000000000000001,0,0,0,0,2,4
0,0.40000000000000013,-0.6000000000000001,0,0,0,0,2,4
0,0.44999999999999996,-0.6000000000000001,0,0,0,0,2,4
0,0.5,-0.6000000000000001,0,0,0,0,2,4
0,0.55,-0.6000000000000001,0,0,0,0,2,4
0,0.6000000000000001,-0.6000000000000001,0,0,0,0,2,4
0,0.6500000000000001,-0.6000000000000001,0,0,0,0,2,4
0,0.7,-0.6000000000000001,0,0,0,0,2,4
0,0.75,-0.6000000000000001,0,0,0,0,2,4
0,0.8,-0.6000000000000001,0,0,0,0,2,4
0,0.8500000000000001,-0.6000000000000001,1,0,0,0,1,4
0,0.9000000000000001,-0.6000000000000001,1,0,0,0,1,4
0,0.95,-0.6000000000000001,1,0,0,0,1,4
0,1.0,-0.6000000000000001,1,0,0,0,1,1
0,1.05,-0.6000000000000001,1,0,0,0,1,1
0,1.1,-0.6000000000000001,1,0,0,0,1,1
0,1.1500000000000001,-0.6000000000000001,1,0,0,0,1,1
0,1.2,-0.6000000000000001,1,0,0,0,1,1
0,-0.8,-0.55,1,0,0,0,1,1
0,-0.75,-0.55,1,0,0,0,1,1
0,-0.7000000000000001,-0.55,1,0,0,0,1,1
0,-0.65,-0.55,1,0,0,0,1,1
0,-0.6000000000000001,-0.55,1,0,0,0,1,1
0,-0.55,-0.55,1,0,0,0,1,1
0,-0.5,-0.55,1,0,0,0,1,1
0,-0.45,-0.55,1,0,0,0,1,1
0,-0.4,-0.55,1,0,0,0,1,1
0,-0.35000000000000003,-0.55,1,0,0,0,1,1
0,-0.30000000000000004,-0.55,1,1,1,0,4,4
0,-0.25,-0.55,1,1,1,0,4,4
0,-0.19999999999999996,-0.55,1,1,1,0,4,4
0,-0.15000000000000002,-0.55,1,1,1,0,4,4
0,-0.09999999999999998,-0.55,0,0,0,0,4,4
0,-0.050000000000000044,-0.55,0,0,0,0,4,4
0,0.0,-0.55,0,0,0,0,4,4
0,0.050000000000000044,-0.55,0,0,0,0,4,4
0,0.09999999999999998,-0.55,0,0,0,0,4,4
0,0.15000000000000002,-0.55,0,0,0,0,4,4
0,0.19999999999999996,-0.55,0,0,0,0,4,4
0,0.25,-0.55,0,0,0,0,4,4
0,0.30000000000000004,-0.55,0,0,0,0,4,4
0,0.3500000000000001,-0.55,0,0,0,0,2,4
0,0.40000000000000013,-0.55,0,0,0,0,2,4
0,0.44999999999999996,-0.55,0,0,0,0,2,4
0,0.5,-0.55,0,0,0,0,2,4
0,0.55,-0.55,0,0,0,0,2,4
0,0.6000000000000001,-0.55,0,0,0,0,2,4
0,0.6500000000000001,-0.55,0,0,0,0,2,4
0,0.7,-0.55,0,0,0,0,2,4
0,0.75,-0.55,0,0,0,0,2,4
0,0.8,-0.55,0,0,0,0,2,4
0,0.8500000000000001,-0.55,1,0,0,0,1,4
0,0.9000000000000001,-0.55,1,0,0,0,1,4
0,0.95,-0.55,1,0,0,0,1,4
0,1.0,-0.55,1,0,0,0,1,1
0,1.05,-0.55,1,0,0,0,1,1
0,1.1,-0.55,1,0,0,0,1,1
0,1.1500000000000001,-0.55,1,0,0,0,1,1
0,1.2,-0.55,1,0,0,0,1,1
0,-0.8,-0.5,1,0,0,0,1,1
0,-0.75,-0.5,1,0,0,0,1,1
0,-0.7000000000000001,-0.5,1,0,0,0,1,1
0,-0.65,-0.5,1,0,0,0,1,1
0,-0.6000000000000001,-0.5,1,0,0,0,1,1
0,-0.55,-0.5,1,0,0,0,1,1
0,-0.5,-0.5,1,0,0,0,1,1
0,-0.45,-0.5,1,0,0,0,1,1
0,-0.4,-0.5,1,0,0,0,1,1
0,-0.35000000000000003,-0.5,1,0,0,0,1,1
0,-0.30000000000000004,-0.5,1,0,0,0,1,1
0,-0.25,-0.5,1,1,1,0,4,4
0,-0.19999999999999996,-0.5,1,1,1,0,4,4
0,-0.15000000000000002,-0.5,1,1,1,0,4,4
0,-0.09999999999999998,-0.5,1,1,1,0,4,4
0,-0.050000000000000044,-0.5,0,0,0,0,4,4
0,0.0,-0.5,0,0,0,0,4,4
0,0.050000000000000044,-0.5,0,0,0,0,4,4
0,0.09999999999999998,-0.5,0,0,0,0,4,4
0,0.15000000000000002,-0.5,0,0,0,0,4,4
0,0.19999999999999996,-0.5,0,0,0,0,4,4
0,0.25,-0.5,0,0,0,0,4,4
0,0.30000000000000004,-0.5,0,0,0,0,4,4
0,0.3500000000000001,-0.5,0,0,0,0,4,4
0,0.40000000000000013,-0.5,0,0,0,0,2,4
0,0.44999999999999996,-0.5,0,0,0,0,2,4
0,0.5,-0.5,0,0,0,0,2,4
0,0.55,-0.5,0,0,0,0,2,4
0,0.6000000000000001,-0.5,0,0,0,0,2,4
0,0.6500000000000001,-0.5,0,0,0,0,2,4
0,0.7,-0.5,0,0,0,0,2,4
0,0.75,-0.5,0,0,0,0,2,4
0,0.8,-0.5,0,0,0,0,2,4
0,0.8500000000000001,-0.5,1,0,0,0,1,4
0,0.9000000000000001,-0.5,1,0,0,0,1,4
0,0.95,-0.5,1,0,0,0,1,4
0,1.0,-0.5,1,0,0,0,1,1
0,1.05,-0.5,1,0,0,0,1,1
0,1.1,-0.5,1,0,0,0,1,1
0,1.1500000000000001,-0.5,1,0,0,0,1,1
0,1.2,-0.5,1,0,0,0,1,1
0,-0.8,-0.45,1,0,0,0,1,1
0,-0.75,-0.45,1,0,0,0,1,1
0,-0.7000000000000001,-0.45,1,0,0,0,1,1
0,-0.65,-0.45,1,0,0,0,1,1
0,-0.6000000000000001,-0.45,1,0,0,0,1,1
0,-0.55,-0.45,1,0,0,0,1,1
0,-0.5,-0.45,1,0,0,0,1,1
0,-0.45,-0.45,1,0,0,0,1,1
0,-0.4,-0.45,1,0,0,0,1,1
0,-0.35000000000000003,-0.45,1,0,0,0,1,1
0,-0.30000000000000004,-0.45,1,0,0,0,1,1
0,-0.25,-0.45,1,0,0,0,1,1
0,-0.19999999999999996,-0.45,1,1,1,0,1,1
0,-0.15000000000000002,-0.45,1,1,1,0,4,4
0,-0.09999999999999998,-0.45,1,1,1,0,4,4
0,-0.050000000000000044,-0.45,1,1,1,0,4,4
0,0.0,-0.45,1,1,1,0,4,4
0,0.050000000000000044,-0.45,0,0,0,0,4,4
0,0.09999999999999998,-0.45,0,0,0,0,4,4
0,0.15000000000000002,-0.45,0,0,0,0,4,4
0,0.19999999999999996,-0.45,0,0,0,0,4,4
0,0.25,-0.45,0,0,0,0,4,4
0,0.30000000000000004,-0.45,0,0,0,0,4,4
0,0.3500000000000001,-0.45,0,0,0,0,4,4
0,0.40000000000000013,-0.45,0,0,0,0,4,4
0,0.44999999999999996,-0.45,0,0,0,0,4,4
0,0.5,-0.45,0,0,0,0,2,4
0,0.55,-0.45,0,0,0,0,2,4
0,0.6000000000000001,-0.45,0,0,0,0,2,4
0,0.6500000000000001,-0.45,0,0,0,0,2,4
0,0.7,-0.45,0,0,0,0,2,4
0,0.75,-0.45,0,0,0,0,2,4
0,0.8,-0.45,0,0,0,0,2,4
0,0.8500000000000001,-0.45,1,0,0,0,1,4
0,0.9000000000000001,-0.45,1,0,0,0,1,4
0,0.95,-0.45,1,0,0,0,1,4
0,1.0,-0.45,1,0,0,0,1,1
0,1.05,-0.45,1,0,0,0,1,1
0,1.1,-0.45,1,0,0,0,1,1
0,1.1500000000000001,-0.45,1,0,0,0,1,1
0,1.2,-0.45,1,0,0,0,1,1
0,-0.8,-0.4,1,0,0,0,1,1
0,-0.75,-0.4,1,0,0,0,1,1
0,-0.7000000000000001,-0.4,1,0,0,0,1,1
0,-0.65,-0.4,1,0,0,0,1,1
0,-0.6000000000000001,-0.4,1,0,0,0,1,1
0,-0.55,-0.4,1,0,0,0,1,1
0,-0.5,-0.4,1,0,0,0,1,1
0,-0.45,-0.4,1,0,0,0,1,1
0,-0.4,-0.4,1,0,0,0,1,1
0,-0.35000000000000003,-0.4,1,0,0,0,1,1
0,-0.30000000000000004,-0.4,1,0,0,0,1,1
0,-0.25,-0.4,1,0,0,0,1,1
0,-0.19999999999999996,-0.4,1,0,0,0,1,1
0,-0.15000000000000002,-0.4,1,1,0,0,1,1
0,-0.09999999999999998,-0.4,1,1,1,0,4,4
0,-0.050000000000000044,-0.4,1,1,1,0,4,4
0,0.0,-0.4,1,1,1,0,4,4
0,0.050000000000000044,-0.4,1,1,1,0,4,4
0,0.09999999999999998,-0.4,0,0,0,0,4,4
0,0.15000000000000002,-0.4,0,0,0,0,4,4
0,0.19999999999999996,-0.4,0,0,0,0,4,4
0,0.25,-0.4,0,0,0,0,4,4
0,0.30000000000000004,-0.4,0,0,0,0,4,4
0,0.3500000000000001,-0.4,0,0,0,0,4,4
0,0.40000000000000013,-0.4,0,0,0,0,4,4
0,0.44999999999999996,-0.4,0,0,0,0,4,4
0,0.5,-0.4,0,0,0,0,4,4
0,0.55,-0.4,0,0,0,0,4,4
0,0.6000000000000001,-0.4,0,0,0,0,2,4
0,0.6500000000000001,-0.4,0,0,0,0,2,4
0,0.7,-0.4,0,0,0,0,2,4
0,0.75,-0.4,0,0,0,0,2,4
0,0.8,-0.4,0,0,0,0,2,4
0,0.8500000000000001,-0.4,1,0,0,0,1,4
0,0.9000000000000001,-0.4,1,0,0,0,1,4
0,0.95,-0.4,1,0,0,0,1,4
0,1.0,-0.4,1,0,0,0,1,1
0,1.05,-0.4,1,0,0,0,1,1
0,1.1,-0.4,1,0,0,0,1,1
0,1.1500000000000001,-0.4,1,0,0,0,1,1
0,1.2,-0.4,1,0,0,0,1,1
0,-0.8,-0.35000000000000003,1,0,0,0,1,1
0,-0.75,-0.35000000000000003,1,0,0,0,1,1
0,-0.7000000000000001,-0.35000000000000003,1,0,0,0,1,1
0,-0.65,-0.35000000000000003,1,0,0,0,1,1
0,-0.6000000000000001,-0.35000000000000003,1,0,0,0,1,1
0,-0.55,-0.35000000000000003,1,0,0,0,1,1
0,-0.5,-0.35000000000000003,1,0,0,0,1,1
0,-0.45,-0.35000000000000003,1,0,0,0,1,1
0,-0.4,-0.35000000000000003,1,0,0,0,1,1
0,-0.35000000000000003,-0.35000000000000003,1,0,0,0,1,1
0,-0.30000000000000004,-0.35000000000000003,1,0,0,0,1,1
0,-0.25,-0.35000000000000003,1,0,0,0,1,1
0,-0.19999999999999996,-0.35000000000000003,1,0,0,0,1,1
0,-0.15000000000000002,-0.35000000000000003,1,0,0,0,1,1
0,-0.09999999999999998,-0.35000000000000003,1,0,0,0,1,1
0,-0.050000000000000044,-0.35000000000000003,1,1,1,0,4,4
0,0.0,-0.35000000000000003,1,1,1,0,4,4
0,0.050000000000000044,-0.35000000000000003,1,1,1,0,4,4
0,0.09999999999999998,-0.35000000000000003,1,1,1,0,4,4
0,0.15000000000000002,-0.35000000000000003,1,1,1,0,4,4
0,0.19999999999999996,-0.35000000000000003,0,0,0,0,4,4
0,0.25,-0.35000000000000003,0,0,0,0,4,4
0,0.30000000000000004,-0.35000000000000003,0,0,0,0,4,4
0,0.3500000000000001,-0.35000000000000003,0,0,0,0,4,4
0,0.40000000000000013,-0.35000000000000003,0,0,0,0,4,4
0,0.44999999999999996,-0.35000000000000003,0,0,0,0,4,4
0,0.5,-0.35000000000000003,0,0,0,0,4,4
0,0.55,-0.35000000000000003,0,0,0,0,4,4
0,0.6000000000000001,-0.35000000000000003,0,0,0,0,4,4
0,0.6500000000000001,-0.35000000000000003,0,0,0,0,2,4
0,0.7,-0.35000000000000003,0,0,0,0,4,4
0,0.75,-0.35000000000000003,0,0,0,0,4,4
0,0.8,-0.35000000000000003,0,0,0,0,4,4
0,0.8500000000000001,-0.35000000000000003,1,0,0,0,1,4
0,0.9000000000000001,-0.35000000000000003,1,0,0,0,1,4
0,0.95,-0.35000000000000003,1,0,0,0,1,1
0,1.0,-0.35000000000000003,1,0,0,0,1,1
0,1.05,-0.35000000000000003,1,0,0,0,1,1
0,1.1,-0.35000000000000003,1,0,0,0,1,1
0,1.1500000000000001,-0.35000000000000003,1,0,0,0,1,1
0,1.2,-0.35000000000000003,1,0,0,0,1,1
0,-0.8,-0.30000000000000004,1,0,0,0,1,1
0,-0.75,-0.30000000000000004,1,0,0,0,1,1
0,-0.7000000000000001,-0.30000000000000004,1,0,0,0,1,1
0,-0.65,-0.30000000000000004,1,0,0,0,1,1
0,-0.6000000000000001,-0.30000000000000004,1,0,0,0,1,1
0,-0.55,-0.30000000000000004,1,0,0,0,1,1
0,-0.5,-0.30000000000000004,1,0,0,0,1,1
0,-0.45,-0.30000000000000004,1,0,0,0,1,1
0,-0.4,-0.30000000000000004,1,0,0,0,1,1
0,-0.35000000000000003,-0.30000000000000004,1,0,0,0,1,1
0,-0.30000000000000004,-0.30000000000000004,1,0,0,0,1,1
0,-0.25,-0.30000000000000004,1,0,0,0,1,1
0,-0.19999999999999996,-0.30000000000000004,1,0,0,0,1,1
0,-0.15000000000000002,-0.30000000000000004,1,0,0,0,1,1
0,-0.09999999999999998,-0.30000000000000004,1,0,0,0,1,1
0,-0.050000000000000044,-0.30000000000000004,1,0,0,0,1,1
0,0.0,-0.30000000000000004,1,1,0,0,1,1
0,0.050000000000000044,-0.30000000000000004,1,1,1,0,4,4
0,0.09999999999999998,-0.30000000000000004,1,1,1,0,4,4
0,0.15000000000000002,-0.30000000000000004,1,1,1,0,4,4
0,0.19999999999999996,-0.30000000000000004,1,1,1,0,4,4
0,0.25,-0.30000000000000004,1,1,1,0,4,4
0,0.30000000000000004,-0.30000000000000004,0,0,0,0,4,4
0,0.3500000000000001,-0.30000000000000004,0,0,0,0,4,4
0,0.40000000000000013,-0.30000000000000004,0,0,0,0,4,4
0,0.44999999999999996,-0.30000000000000004,0,0,0,0,4,4
0,0.5,-0.30000000000000004,0,0,0,0,4,4
0,0.55,-0.30000000000000004,0,0,0,0,4,4
0,0.6000000000000001,-0.30000000000000004,0,0,0,0,4,4
0,0.6500000000000001,-0.30000000000000004,0,0,0,0,4,4
0,0.7,-0.30000000000000004,0,0,0,0,4,4
0,0.75,-0.30000000000000004,0,0,0,0,4,4
0,0.8,-0.30000000000000004,0,0,0,0,4,4
0,0.8500000000000001,-0.30000000000000004,1,0,0,0,1,4
0,0.9000000000000001,-0.30000000000000004,1,0,0,0,1,1
0,0.95,-0.30000000000000004,1,0,0,0,1,1
0,1.0,-0.30000000000000004,1,0,0,0,1,1
0,1.05,-0.30000000000000004,1,0,0,0,1,1
0,1.1,-0.30000000000000004,1,0,0,0,1,1
0,1.1500000000000001,-0.30000000000000004,1,0,0,0,1,1
0,1.2,-0.30000000000000004,1,0,0,0,1,1
0,-0.8,-0.25,1,0,0,0,1,1
0,-0.75,-0.25,1,0,0,0,1,1
0,-0.7000000000000001,-0.25,1,0,0,0,1,1
0,-0.65,-0.25,1,0,0,0,1,1
0,-0.6000000000000001,-0.25,1,0,0,0,1,1
0,-0.55,-0.25,1,0,0,0,1,1
0,-0.5,-0.25,1,0,0,0,1,1
0,-0.45,-0.25,1,0,0,0,1,1
0,-0.4,-0.25,1,0,0,0,1,1
0,-0.35000000000000003,-0.25,1,0,0,0,1,1
0,-0.30000000000000004,-0.25,1,0,0,0,1,1
0,-0.25,-0.25,1,0,0,0,1,1
0,-0.19999999999999996,-0.25,1,0,0,0,1,1
0,-0.15000000000000002,-0.25,1,0,0,0,1,1
0,-0.09999999999999998,-0.25,1,0,0,0,1,1
0,-0.050000000000000044,-0.25,1,0,0,0,1,1
0,0.0,-0.25,1,0,0,0,1,1
0,0.050000000000000044,-0.25,1,0,0,0,1,1
0,0.09999999999999998,-0.25,1,1,1,0,4,4
0,0.15000000000000002,-0.25,1,1,1,0,4,4
0,0.19999999999999996,-0.25,1,1,1,0,4,4
0,0.25,-0.25,1,1,1,0,4,4
0,0.30000000000000004,-0.25,1,1,1,0,4,4
0,0.3500000000000001,-0.25,0,0,0,0,4,4
0,0.40000000000000013,-0.25,0,0,0,0,4,4
0,0.44999999999999996,-0.25,0,0,0,0,4,4
0,0.5,-0.25,0,0,0,0,4,4
0,0.55,-0.25,0,0,0,0,4,4
0,0.6000000000000001,-0.25,0,0,0,0,4,4
0,0.6500000000000001,-0.25,0,0,0,0,4,4
0,0.7,-0.25,0,0,0,0,4,4
0,0.75,-0.25,0,0,0,0,4,4
0,0.8,-0.25,0,0,0,0,4,4
0,0.8500000000000001,-0.25,1,0,0,0,1,4
0,0.9000000000000001,-0.25,1,0,0,0,1,1
0,0.95,-0.25,1,0,0,0,1,1
0,1.0,-0.25,1,0,0,0,1,1
0,1.05,-0.25,1,0,0,0,1,1
0,1.1,-0.25,1,0,0,0,1,1
0,1.1500000000000001,-0.25,1,0,0,0,1,1
0,1.2,-0.25,1,0,0,0,1,1
0,-0.8,-0.19999999999999996,1,0,0,0,1,1
0,-0.75,-0.19999999999999996,1,0,0,0,1,1
0,-0.7000000000000001,-0.19999999999999996,1,0,0,0,1,1
0,-0.65,-0.19999999999999996,1,0,0,0,1,1
0,-0.6000000000000001,-0.19999999999999996,1,0,0,0,1,1
0,-0.55,-0.19999999999999996,1,0,0,0,1,1
0,-0.5,-0.19999999999999996,1,0,0,0,1,1
0,-0.45,-0.19999999999999996,1,0,0,0,1,1
0,-0.4,-0.19999999999999996,1,0,0,0,1,1
0,-0.35000000000000003,-0.19999999999999996,1,0,0,0,1,1
0,-0.30000000000000004,-0.19999999999999996,1,0,0,0,1,1
