,I_e,I_i,#timesteps,#nodes
0,-0.6499999999999999,-1.0,1427.0,4
0,-0.6,-1.0,8837.0,69
0,-0.55,-1.0,6971.0,51
0,-0.5,-1.0,6796.0,51
0,-0.45,-1.0,6668.0,52
0,-0.3999999999999999,-1.0,6375.0,52
0,-0.35,-1.0,6189.0,51
0,-0.29999999999999993,-1.0,6117.0,53
0,-0.25,-1.0,6111.0,53
0,-0.2,-1.0,5982.0,42
0,-0.1499999999999999,-1.0,5660.0,51
0,-0.09999999999999998,-1.0,5693.0,51
0,-0.04999999999999993,-1.0,5928.0,42
0,0.0,-1.0,5962.0,51
0,0.05000000000000005,-1.0,6026.0,42
0,0.10000000000000007,-1.0,6156.0,42
0,0.15000000000000013,-1.0,6339.0,43
0,0.20000000000000015,-1.0,6440.0,51
0,0.25,-1.0,6696.0,51
0,0.30000000000000004,-1.0,6891.0,54
0,0.3500000000000001,-1.0,8160.0,65
0,0.4000000000000001,-1.0,8593.0,65
0,0.4500000000000002,-1.0,14970.0,115
0,-0.6499999999999999,-0.95,1365.0,11
0,-0.6,-0.95,2292.0,2
0,-0.55,-0.95,7071.0,52
0,-0.5,-0.95,6890.0,51
0,-0.45,-0.95,6749.0,52
0,-0.3999999999999999,-0.95,6463.0,51
0,-0.35,-0.95,6253.0,52
0,-0.29999999999999993,-0.95,6168.0,43
0,-0.25,-0.95,6150.0,53
0,-0.2,-0.95,6041.0,42
0,-0.1499999999999999,-0.95,5683.0,51
0,-0.09999999999999998,-0.95,5691.0,51
0,-0.04999999999999993,-0.95,6037.0,42
0,0.0,-0.95,5958.0,42
0,0.05000000000000005,-0.95,6008.0,42
0,0.10000000000000007,-0.95,6111.0,42
0,0.15000000000000013,-0.95,6342.0,43
0,0.20000000000000015,-0.95,6373.0,52
0,0.25,-0.95,6604.0,50
0,0.30000000000000004,-0.95,6801.0,51
0,0.3500000000000001,-0.95,7143.0,53
0,0.4000000000000001,-0.95,7288.0,51
0,0.4500000000000002,-0.95,8926.0,63
0,0.5,-0.95,22865.0,174
0,-0.6,-0.9,1283.0,7
0,-0.55,-0.9,1826.0,2
0,-0.5,-0.9,6943.0,53
0,-0.45,-0.9,6787.0,52
0,-0.3999999999999999,-0.9,6608.0,52
0,-0.35,-0.9,6341.0,52
0,-0.29999999999999993,-0.9,6157.0,52
0,-0.25,-0.9,6117.0,53
0,-0.2,-0.9,5990.0,51
0,-0.1499999999999999,-0.9,5711.0,51
0,-0.09999999999999998,-0.9,5638.0,51
0,-0.04999999999999993,-0.9,5873.0,42
0,0.0,-0.9,5919.0,42
0,0.05000000000000005,-0.9,5932.0,42
0,0.10000000000000007,-0.9,6030.0,42
0,0.15000000000000013,-0.9,6222.0,42
0,0.20000000000000015,-0.9,6353.0,43
0,0.25,-0.9,6511.0,51
0,0.30000000000000004,-0.9,6754.0,51
0,0.3500000000000001,-0.9,7907.0,65
0,0.4000000000000001,-0.9,12963.0,111
0,0.4500000000000002,-0.9,8753.0,62
0,0.5,-0.9,15518.0,120
0,-0.6,-0.85,1395.0,2
0,-0.55,-0.85,1550.0,6
0,-0.5,-0.85,6978.0,51
0,-0.45,-0.85,6878.0,51
0,-0.3999999999999999,-0.85,6721.0,52
0,-0.35,-0.85,6413.0,51
0,-0.29999999999999993,-0.85,6228.0,52
0,-0.25,-0.85,6078.0,50
0,-0.2,-0.85,6080.0,53
0,-0.1499999999999999,-0.85,5751.0,52
0,-0.09999999999999998,-0.85,5668.0,51
0,-0.04999999999999993,-0.85,5618.0,51
0,0.0,-0.85,5940.0,42
0,0.05000000000000005,-0.85,5977.0,51
0,0.10000000000000007,-0.85,6029.0,42
0,0.15000000000000013,-0.85,6117.0,42
0,0.20000000000000015,-0.85,6293.0,42
0,0.25,-0.85,6438.0,51
0,0.30000000000000004,-0.85,6699.0,51
0,0.3500000000000001,-0.85,7821.0,65
0,0.4000000000000001,-0.85,8144.0,64
0,0.4500000000000002,-0.85,7309.0,51
0,0.5,-0.85,9143.0,65
0,0.55,-0.85,16164.0,125
0,-0.55,-0.8,1570.0,7
0,-0.5,-0.8,2165.0,29
0,-0.45,-0.8,6910.0,50
0,-0.3999999999999999,-0.8,6777.0,52
0,-0.35,-0.8,6572.0,52
0,-0.29999999999999993,-0.8,6301.0,52
0,-0.25,-0.8,6142.0,52
0,-0.2,-0.8,6124.0,53
0,-0.1499999999999999,-0.8,6045.0,42
0,-0.09999999999999998,-0.8,5712.0,52
0,-0.04999999999999993,-0.8,5662.0,51
0,0.0,-0.8,5905.0,42
0,0.05000000000000005,-0.8,5974.0,42
0,0.10000000000000007,-0.8,5938.0,42
0,0.15000000000000013,-0.8,6051.0,42
0,0.20000000000000015,-0.8,6198.0,42
0,0.25,-0.8,6368.0,52
0,0.30000000000000004,-0.8,6665.0,52
0,0.3500000000000001,-0.8,7602.0,61
0,0.4000000000000001,-0.8,28217.0,50
0,0.4500000000000002,-0.8,13374.0,116
0,0.5,-0.8,8996.0,64
0,0.55,-0.8,15812.0,122
