,I_e,I_i,#timesteps,#nodes
0,-0.55,-0.8,3413.0,50
0,-0.5,-0.8,1235.0,4
0,-0.45,-0.8,1122.0,0
0,-0.4,-0.8,1286.0,0
0,-0.35000000000000003,-0.8,2380.0,6
0,-0.30000000000000004,-0.8,2730.0,51
0,-0.25,-0.8,2672.0,51
0,-0.2,-0.8,2608.0,51
0,-0.15000000000000002,-0.8,2544.0,51
0,-0.09999999999999998,-0.8,2482.0,51
0,-0.05000000000000005,-0.8,2428.0,51
0,0.0,-0.8,2378.0,51
0,0.05000000000000005,-0.8,2339.0,51
0,0.09999999999999998,-0.8,2306.0,50
0,0.15000000000000002,-0.8,2283.0,51
0,0.2,-0.8,2266.0,51
0,0.25,-0.8,2265.0,51
0,0.30000000000000004,-0.8,2276.0,51
0,0.3500000000000001,-0.8,2289.0,51
0,0.4000000000000001,-0.8,2314.0,51
0,0.45,-0.8,2388.0,42
0,0.5,-0.8,2395.0,51
0,0.55,-0.8,2442.0,51
0,0.6000000000000001,-0.8,2497.0,51
0,0.6500000000000001,-0.8,2562.0,51
0,0.7,-0.8,2624.0,51
0,0.75,-0.8,2944.0,63
0,0.8,-0.8,3077.0,63
0,0.8500000000000001,-0.8,4057.0,86
0,0.9000000000000001,-0.8,6514.0,146
0,0.95,-0.8,3444.0,63
0,1.0,-0.8,11756.0,260
0,-0.5,-0.75,1408.0,3
0,-0.45,-0.75,1387.0,5
0,-0.4,-0.75,1294.0,0
0,-0.35000000000000003,-0.75,1402.0,0
0,-0.30000000000000004,-0.75,2739.0,51
0,-0.25,-0.75,2694.0,51
0,-0.2,-0.75,2633.0,51
0,-0.15000000000000002,-0.75,2572.0,51
0,-0.09999999999999998,-0.75,2509.0,51
0,-0.05000000000000005,-0.75,2452.0,51
0,0.0,-0.75,2402.0,51
0,0.05000000000000005,-0.75,2356.0,51
0,0.09999999999999998,-0.75,2321.0,51
0,0.15000000000000002,-0.75,2289.0,51
0,0.2,-0.75,2355.0,42
0,0.25,-0.75,2267.0,51
0,0.30000000000000004,-0.75,2266.0,51
0,0.3500000000000001,-0.75,2287.0,51
0,0.4000000000000001,-0.75,2309.0,51
0,0.45,-0.75,2384.0,42
0,0.5,-0.75,2402.0,42
0,0.55,-0.75,2427.0,51
0,0.6000000000000001,-0.75,2483.0,51
0,0.6500000000000001,-0.75,2540.0,51
0,0.7,-0.75,2603.0,51
0,0.75,-0.75,2673.0,51
0,0.8,-0.75,3039.0,63
0,0.8500000000000001,-0.75,4114.0,90
0,0.9000000000000001,-0.75,6496.0,146
0,0.95,-0.75,3400.0,64
0,1.0,-0.75,11518.0,256
0,-0.45,-0.7000000000000001,2315.0,2
0,-0.4,-0.7000000000000001,1445.0,6
0,-0.35000000000000003,-0.7000000000000001,1506.0,3
0,-0.30000000000000004,-0.7000000000000001,2003.0,3
0,-0.25,-0.7000000000000001,2723.0,51
0,-0.2,-0.7000000000000001,2665.0,51
0,-0.15000000000000002,-0.7000000000000001,2599.0,51
0,-0.09999999999999998,-0.7000000000000001,2537.0,51
0,-0.05000000000000005,-0.7000000000000001,2480.0,51
0,0.0,-0.7000000000000001,2421.0,51
0,0.05000000000000005,-0.7000000000000001,2376.0,51
0,0.09999999999999998,-0.7000000000000001,2338.0,51
0,0.15000000000000002,-0.7000000000000001,2304.0,51
0,0.2,-0.7000000000000001,2283.0,51
0,0.25,-0.7000000000000001,2353.0,42
0,0.30000000000000004,-0.7000000000000001,2355.0,42
0,0.3500000000000001,-0.7000000000000001,2280.0,51
0,0.4000000000000001,-0.7000000000000001,2301.0,51
0,0.45,-0.7000000000000001,2372.0,42
0,0.5,-0.7000000000000001,2372.0,51
0,0.55,-0.7000000000000001,2415.0,51
0,0.6000000000000001,-0.7000000000000001,2467.0,51
0,0.6500000000000001,-0.7000000000000001,2522.0,51
0,0.7,-0.7000000000000001,2585.0,51
0,0.75,-0.7000000000000001,2879.0,63
0,0.8,-0.7000000000000001,2986.0,64
0,0.8500000000000001,-0.7000000000000001,4059.0,89
0,0.9000000000000001,-0.7000000000000001,6358.0,151
0,0.95,-0.7000000000000001,3368.0,64
0,1.0,-0.7000000000000001,11270.0,252
0,-0.4,-0.65,2718.0,4
0,-0.35000000000000003,-0.65,1924.0,0
0,-0.30000000000000004,-0.65,1745.0,1
0,-0.25,-0.65,2469.0,45
0,-0.2,-0.65,2690.0,51
0,-0.15000000000000002,-0.65,2632.0,51
0,-0.09999999999999998,-0.65,2564.0,51
0,-0.05000000000000005,-0.65,2505.0,51
0,0.0,-0.65,2447.0,51
0,0.05000000000000005,-0.65,2398.0,51
0,0.09999999999999998,-0.65,2356.0,51
0,0.15000000000000002,-0.65,2320.0,51
0,0.2,-0.65,2295.0,51
0,0.25,-0.65,2363.0,42
0,0.30000000000000004,-0.65,2282.0,51
0,0.3500000000000001,-0.65,2284.0,51
0,0.4000000000000001,-0.65,2297.0,51
0,0.45,-0.65,2326.0,51
0,0.5,-0.65,2356.0,51
0,0.55,-0.65,2402.0,50
0,0.6000000000000001,-0.65,2450.0,51
0,0.6500000000000001,-0.65,2503.0,51
0,0.7,-0.65,2723.0,64
0,0.75,-0.65,2848.0,64
0,0.8,-0.65,2953.0,63
0,0.8500000000000001,-0.65,3906.0,87
0,0.9000000000000001,-0.65,9705.0,289
0,0.95,-0.65,3330.0,63
0,1.0,-0.65,11040.0,263
0,-0.35000000000000003,-0.6000000000000001,5167.0,2
0,-0.30000000000000004,-0.6000000000000001,2374.0,4
0,-0.25,-0.6000000000000001,3646.0,5
0,-0.2,-0.6000000000000001,2717.0,51
0,-0.15000000000000002,-0.6000000000000001,2663.0,51
0,-0.09999999999999998,-0.6000000000000001,2595.0,51
0,-0.05000000000000005,-0.6000000000000001,2534.0,51
0,0.0,-0.6000000000000001,2475.0,51
0,0.05000000000000005,-0.6000000000000001,2420.0,50
0,0.09999999999999998,-0.6000000000000001,2374.0,51
0,0.15000000000000002,-0.6000000000000001,2337.0,51
0,0.2,-0.6000000000000001,2305.0,51
0,0.25,-0.6000000000000001,2363.0,42
0,0.30000000000000004,-0.6000000000000001,2282.0,51
0,0.3500000000000001,-0.6000000000000001,2287.0,51
0,0.4000000000000001,-0.6000000000000001,2297.0,51
0,0.45,-0.6000000000000001,2320.0,51
0,0.5,-0.6000000000000001,2347.0,51
0,0.55,-0.6000000000000001,2391.0,51
0,0.6000000000000001,-0.6000000000000001,2436.0,51
0,0.6500000000000001,-0.6000000000000001,2489.0,51
0,0.7,-0.6000000000000001,2548.0,51
0,0.75,-0.6000000000000001,2805.0,63
0,0.8,-0.6000000000000001,3532.0,86
0,0.8500000000000001,-0.6000000000000001,3844.0,90
0,0.9000000000000001,-0.6000000000000001,9493.0,291
0,0.95,-0.6000000000000001,10083.0,247
0,1.0,-0.6000000000000001,6473.0,144
0,-0.30000000000000004,-0.55,6703.0,14
0,-0.25,-0.55,7584.0,4
0,-0.2,-0.55,3379.0,38
0,-0.15000000000000002,-0.55,2694.0,51
0,-0.09999999999999998,-0.55,2632.0,51
0,-0.05000000000000005,-0.55,2564.0,51
0,0.0,-0.55,2502.0,51
0,0.05000000000000005,-0.55,2449.0,51
0,0.09999999999999998,-0.55,2400.0,51
0,0.15000000000000002,-0.55,2356.0,51
0,0.2,-0.55,2325.0,51
0,0.25,-0.55,2305.0,51
0,0.30000000000000004,-0.55,2292.0,51
0,0.3500000000000001,-0.55,2288.0,51
0,0.4000000000000001,-0.55,2294.0,51
0,0.45,-0.55,2315.0,51
0,0.5,-0.55,2341.0,51
0,0.55,-0.55,2377.0,51
0,0.6000000000000001,-0.55,2423.0,51
0,0.6500000000000001,-0.55,2472.0,51
0,0.7,-0.55,2645.0,63
0,0.75,-0.55,2760.0,63
0,0.8,-0.55,2890.0,64
0,0.8500000000000001,-0.55,5061.0,132
0,0.9000000000000001,-0.55,9152.0,276
0,0.95,-0.55,9870.0,266
0,1.0,-0.55,6313.0,143
0,-0.25,-0.5,2993.0,42
0,-0.2,-0.5,8703.0,7
0,-0.15000000000000002,-0.5,2961.0,65
0,-0.09999999999999998,-0.5,2667.0,51
0,-0.05000000000000005,-0.5,2603.0,51
0,0.0,-0.5,2536.0,51
0,0.05000000000000005,-0.5,2477.0,50
0,0.09999999999999998,-0.5,2425.0,51
0,0.15000000000000002,-0.5,2377.0,51
0,0.2,-0.5,2340.0,51
0,0.25,-0.5,2316.0,51
0,0.30000000000000004,-0.5,2302.0,51
0,0.3500000000000001,-0.5,2295.0,51
0,0.4000000000000001,-0.5,2298.0,51
0,0.45,-0.5,2311.0,51
0,0.5,-0.5,2381.0,42
0,0.55,-0.5,2371.0,51
0,0.6000000000000001,-0.5,2412.0,51
0,0.6500000000000001,-0.5,2460.0,51
0,0.7,-0.5,2615.0,63
0,0.75,-0.5,3185.0,83
0,0.8,-0.5,3411.0,86
0,0.8500000000000001,-0.5,3661.0,88
0,0.9000000000000001,-0.5,8952.0,280
0,0.95,-0.5,9673.0,271
0,1.0,-0.5,10281.0,256
0,-0.15000000000000002,-0.45,10847.0,50
0,-0.09999999999999998,-0.45,2925.0,65
0,-0.05000000000000005,-0.45,2638.0,51
0,0.0,-0.45,2575.0,51
0,0.05000000000000005,-0.45,2512.0,51
0,0.09999999999999998,-0.45,2456.0,51
0,0.15000000000000002,-0.45,2406.0,51
0,0.2,-0.45,2367.0,51
0,0.25,-0.45,2332.0,51
0,0.30000000000000004,-0.45,2310.0,51
0,0.3500000000000001,-0.45,2299.0,51
0,0.4000000000000001,-0.45,2302.0,51
0,0.45,-0.45,2312.0,51
0,0.5,-0.45,2333.0,51
0,0.55,-0.45,2364.0,51
0,0.6000000000000001,-0.45,2400.0,51
0,0.6500000000000001,-0.45,2447.0,51
0,0.7,-0.45,2599.0,64
0,0.75,-0.45,2709.0,63
0,0.8,-0.45,3363.0,85
0,0.8500000000000001,-0.45,4790.0,125
0,0.9000000000000001,-0.45,8750.0,283
0,0.95,-0.45,9374.0,254
0,1.0,-0.45,10055.0,251
0,-0.09999999999999998,-0.4,7287.0,6
0,-0.05000000000000005,-0.4,2680.0,51
0,0.0,-0.4,2615.0,51
0,0.05000000000000005,-0.4,2546.0,51
0,0.09999999999999998,-0.4,2488.0,51
0,0.15000000000000002,-0.4,2436.0,51
0,0.2,-0.4,2387.0,51
0,0.25,-0.4,2357.0,51
0,0.30000000000000004,-0.4,2327.0,51
0,0.3500000000000001,-0.4,2310.0,51
0,0.4000000000000001,-0.4,2310.0,51
0,0.45,-0.4,2312.0,51
0,0.5,-0.4,2334.0,51
0,0.55,-0.4,2356.0,51
0,0.6000000000000001,-0.4,2392.0,51
0,0.6500000000000001,-0.4,2465.0,63
0,0.7,-0.4,2560.0,63
0,0.75,-0.4,3073.0,84
0,0.8,-0.4,3283.0,85
0,0.8500000000000001,-0.4,4659.0,128
0,0.9000000000000001,-0.4,8536.0,288
0,0.95,-0.4,9125.0,248
0,1.0,-0.4,0.0,0
0,-0.05000000000000005,-0.35000000000000003,3101.0,36
0,0.0,-0.35000000000000003,8210.0,54
0,0.05000000000000005,-0.35000000000000003,2790.0,68
0,0.09999999999999998,-0.35000000000000003,2525.0,50
0,0.15000000000000002,-0.35000000000000003,2466.0,50
0,0.2,-0.35000000000000003,2415.0,50
0,0.25,-0.35000000000000003,2379.0,51
0,0.30000000000000004,-0.35000000000000003,2346.0,51
0,0.3500000000000001,-0.35000000000000003,2325.0,51
0,0.4000000000000001,-0.35000000000000003,2318.0,51
0,0.45,-0.35000000000000003,2319.0,51
0,0.5,-0.35000000000000003,2331.0,51
0,0.55,-0.35000000000000003,2351.0,51
0,0.6000000000000001,-0.35000000000000003,2385.0,51
0,0.6500000000000001,-0.35000000000000003,2426.0,51
0,0.7,-0.35000000000000003,2538.0,63
0,0.75,-0.35000000000000003,3020.0,85
0,0.8,-0.35000000000000003,3228.0,84
0,0.8500000000000001,-0.35000000000000003,4536.0,127
0,0.9000000000000001,-0.35000000000000003,8186.0,271
0,0.95,-0.35000000000000003,0.0,0
0,0.05000000000000005,-0.30000000000000004,2634.0,51
0,0.09999999999999998,-0.30000000000000004,5766.0,139
0,0.15000000000000002,-0.30000000000000004,2502.0,51
0,0.2,-0.30000000000000004,2450.0,51
0,0.25,-0.30000000000000004,2405.0,50
0,0.30000000000000004,-0.30000000000000004,2368.0,51
0,0.3500000000000001,-0.30000000000000004,2349.0,51
0,0.4000000000000001,-0.30000000000000004,2331.0,51
0,0.45,-0.30000000000000004,2329.0,51
0,0.5,-0.30000000000000004,2335.0,51
0,0.55,-0.30000000000000004,2353.0,51
0,0.6000000000000001,-0.30000000000000004,2380.0,51
0,0.6500000000000001,-0.30000000000000004,2415.0,51
0,0.7,-0.30000000000000004,2457.0,51
0,0.75,-0.30000000000000004,2962.0,85
0,0.8,-0.30000000000000004,3166.0,84
0,0.8500000000000001,-0.30000000000000004,4418.0,131
0,0.9000000000000001,-0.30000000000000004,7911.0,246
0,0.09999999999999998,-0.25,2926.0,36
0,0.15000000000000002,-0.25,2855.0,75
0,0.2,-0.25,2705.0,72
0,0.25,-0.25,2439.0,51
0,0.30000000000000004,-0.25,2395.0,50
0,0.3500000000000001,-0.25,2361.0,51
0,0.4000000000000001,-0.25,2348.0,51
0,0.45,-0.25,2339.0,51
0,0.5,-0.25,2338.0,51
0,0.55,-0.25,2352.0,51
0,0.6000000000000001,-0.25,2374.0,51
0,0.6500000000000001,-0.25,2408.0,51
0,0.7,-0.25,2493.0,64
