,I_e,I_i,#timesteps,#nodes
0,-0.6499999999999999,-1.0,1719.0,6
0,-0.6,-1.0,12932.0,4
0,-0.55,-1.0,8570.0,52
0,-0.5,-1.0,8433.0,52
0,-0.45,-1.0,8228.0,49
0,-0.3999999999999999,-1.0,7888.0,54
0,-0.35,-1.0,7595.0,56
0,-0.29999999999999993,-1.0,7415.0,51
0,-0.25,-1.0,7473.0,42
0,-0.2,-1.0,7034.0,54
0,-0.1499999999999999,-1.0,7393.0,52
0,-0.09999999999999998,-1.0,7006.0,51
0,-0.04999999999999993,-1.0,7232.0,51
0,0.0,-1.0,7573.0,52
0,0.05000000000000005,-1.0,7291.0,43
0,0.10000000000000007,-1.0,7457.0,45
0,0.15000000000000013,-1.0,7856.0,41
0,0.20000000000000015,-1.0,8114.0,44
0,0.25,-1.0,8216.0,49
0,0.30000000000000004,-1.0,8687.0,55
0,0.3500000000000001,-1.0,10178.0,69
0,0.4000000000000001,-1.0,10549.0,64
0,0.4500000000000002,-1.0,18416.0,109
0,-0.6499999999999999,-0.95,1624.0,7
0,-0.6,-0.95,2605.0,2
0,-0.55,-0.95,8917.0,57
0,-0.5,-0.95,8435.0,49
0,-0.45,-0.95,8327.0,50
0,-0.3999999999999999,-0.95,8015.0,47
0,-0.35,-0.95,7712.0,55
0,-0.29999999999999993,-0.95,7449.0,55
0,-0.25,-0.95,7289.0,50
0,-0.2,-0.95,7271.0,43
0,-0.1499999999999999,-0.95,7020.0,51
0,-0.09999999999999998,-0.95,7353.0,51
0,-0.04999999999999993,-0.95,7595.0,51
0,0.0,-0.95,7514.0,52
0,0.05000000000000005,-0.95,7149.0,53
0,0.10000000000000007,-0.95,7348.0,44
0,0.15000000000000013,-0.95,7639.0,44
0,0.20000000000000015,-0.95,7960.0,42
0,0.25,-0.95,8086.0,49
0,0.30000000000000004,-0.95,8368.0,46
0,0.3500000000000001,-0.95,9880.0,64
0,0.4000000000000001,-0.95,8954.0,55
0,0.4500000000000002,-0.95,11031.0,60
0,0.5,-0.95,19319.0,113
0,-0.6,-0.9,2507.0,3
0,-0.55,-0.9,1880.0,1
0,-0.5,-0.9,8800.0,53
0,-0.45,-0.9,8415.0,52
0,-0.3999999999999999,-0.9,8155.0,49
0,-0.35,-0.9,7813.0,54
0,-0.29999999999999993,-0.9,7567.0,55
0,-0.25,-0.9,7389.0,50
0,-0.2,-0.9,7341.0,43
0,-0.1499999999999999,-0.9,6972.0,53
0,-0.09999999999999998,-0.9,7387.0,52
0,-0.04999999999999993,-0.9,7245.0,51
0,0.0,-0.9,6894.0,52
0,0.05000000000000005,-0.9,7207.0,51
0,0.10000000000000007,-0.9,7379.0,43
0,0.15000000000000013,-0.9,7555.0,44
0,0.20000000000000015,-0.9,7795.0,41
0,0.25,-0.9,8033.0,43
0,0.30000000000000004,-0.9,8487.0,54
0,0.3500000000000001,-0.9,9654.0,67
0,0.4000000000000001,-0.9,10300.0,67
0,0.4500000000000002,-0.9,10751.0,67
0,0.5,-0.9,19086.0,113
0,-0.6,-0.85,1407.0,17
0,-0.55,-0.85,1557.0,5
0,-0.5,-0.85,8600.0,56
0,-0.45,-0.85,8542.0,51
0,-0.3999999999999999,-0.85,8296.0,50
0,-0.35,-0.85,8046.0,48
0,-0.29999999999999993,-0.85,7655.0,55
0,-0.25,-0.85,7404.0,51
0,-0.2,-0.85,7460.0,41
0,-0.1499999999999999,-0.85,7066.0,54
0,-0.09999999999999998,-0.85,7409.0,52
0,-0.04999999999999993,-0.85,7356.0,51
0,0.0,-0.85,6897.0,51
0,0.05000000000000005,-0.85,7444.0,52
0,0.10000000000000007,-0.85,7208.0,54
0,0.15000000000000013,-0.85,7479.0,44
0,0.20000000000000015,-0.85,7766.0,41
0,0.25,-0.85,8076.0,50
0,0.30000000000000004,-0.85,8433.0,54
0,0.3500000000000001,-0.85,8519.0,54
0,0.4000000000000001,-0.85,9969.0,64
0,0.4500000000000002,-0.85,9013.0,55
0,0.5,-0.85,11342.0,63
0,0.55,-0.85,19943.0,118
0,-0.55,-0.8,1612.0,2
0,-0.5,-0.8,2343.0,4
0,-0.45,-0.8,8892.0,56
0,-0.3999999999999999,-0.8,8458.0,52
0,-0.35,-0.8,8186.0,49
0,-0.29999999999999993,-0.8,7792.0,48
0,-0.25,-0.8,7441.0,53
0,-0.2,-0.8,7293.0,54
0,-0.1499999999999999,-0.8,7203.0,55
0,-0.09999999999999998,-0.8,7054.0,52
0,-0.04999999999999993,-0.8,7382.0,51
0,0.0,-0.8,7335.0,51
0,0.05000000000000005,-0.8,7496.0,51
0,0.10000000000000007,-0.8,7211.0,53
0,0.15000000000000013,-0.8,7310.0,44
0,0.20000000000000015,-0.8,7588.0,44
0,0.25,-0.8,7915.0,50
0,0.30000000000000004,-0.8,8352.0,53
0,0.3500000000000001,-0.8,8520.0,54
0,0.4000000000000001,-0.8,27084.0,106
0,0.4500000000000002,-0.8,10387.0,62
0,0.5,-0.8,11054.0,63
0,0.55,-0.8,19481.0,114
0,-0.5,-0.75,2424.0,1
0,-0.45,-0.75,6553.0,4
0,-0.3999999999999999,-0.75,8690.0,54
0,-0.35,-0.75,8259.0,50
0,-0.29999999999999993,-0.75,8043.0,49
0,-0.25,-0.75,7752.0,52
0,-0.2,-0.75,7345.0,52
0,-0.1499999999999999,-0.75,7379.0,43
0,-0.09999999999999998,-0.75,7016.0,54
0,-0.04999999999999993,-0.75,7123.0,50
0,0.0,-0.75,7378.0,51
0,0.05000000000000005,-0.75,7597.0,42
0,0.10000000000000007,-0.75,7095.0,52
0,0.15000000000000013,-0.75,7275.0,43
0,0.20000000000000015,-0.75,7407.0,44
0,0.25,-0.75,7785.0,53
0,0.30000000000000004,-0.75,8278.0,52
0,0.3500000000000001,-0.75,8466.0,53
0,0.4000000000000001,-0.75,25602.0,124
0,0.4500000000000002,-0.75,10164.0,64
0,0.5,-0.75,10768.0,64
0,0.55,-0.75,11877.0,66
0,0.6000000000000001,-0.75,34860.0,102
0,-0.45,-0.7,3074.0,2
0,-0.3999999999999999,-0.7,8874.0,56
0,-0.35,-0.7,8415.0,52
0,-0.29999999999999993,-0.7,8215.0,50
0,-0.25,-0.7,7718.0,54
0,-0.2,-0.7,7503.0,50
0,-0.1499999999999999,-0.7,7612.0,53
0,-0.09999999999999998,-0.7,7516.0,53
0,-0.04999999999999993,-0.7,7286.0,43
0,0.0,-0.7,7456.0,51
0,0.05000000000000005,-0.7,6977.0,51
0,0.10000000000000007,-0.7,7401.0,52
0,0.15000000000000013,-0.7,7293.0,43
0,0.20000000000000015,-0.7,7385.0,44
0,0.25,-0.7,7690.0,53
0,0.30000000000000004,-0.7,8006.0,50
0,0.3500000000000001,-0.7,8390.0,53
0,0.4000000000000001,-0.7,8579.0,54
0,0.4500000000000002,-0.7,9975.0,65
0,0.5,-0.7,10646.0,63
0,0.55,-0.7,11309.0,62
0,0.6000000000000001,-0.7,19723.0,118
0,-0.3999999999999999,-0.6499999999999999,4895.0,1
0,-0.35,-0.6499999999999999,8388.0,53
0,-0.29999999999999993,-0.6499999999999999,8255.0,51
0,-0.25,-0.6499999999999999,7846.0,54
0,-0.2,-0.6499999999999999,7580.0,52
0,-0.1499999999999999,-0.6499999999999999,7552.0,52
0,-0.09999999999999998,-0.6499999999999999,7560.0,53
0,-0.04999999999999993,-0.6499999999999999,7366.0,51
0,0.0,-0.6499999999999999,7189.0,43
0,0.05000000000000005,-0.6499999999999999,6985.0,51
0,0.10000000000000007,-0.6499999999999999,7380.0,52
0,0.15000000000000013,-0.6499999999999999,7345.0,42
0,0.20000000000000015,-0.6499999999999999,7289.0,43
0,0.25,-0.6499999999999999,7621.0,54
0,0.30000000000000004,-0.6499999999999999,7846.0,52
0,0.3500000000000001,-0.6499999999999999,8256.0,51
0,0.4000000000000001,-0.6499999999999999,8526.0,54
0,0.4500000000000002,-0.6499999999999999,9858.0,65
0,0.5,-0.6499999999999999,10426.0,64
0,0.55,-0.6499999999999999,17498.0,106
0,0.6000000000000001,-0.6499999999999999,11933.0,64
0,-0.35,-0.6,9849.0,63
0,-0.29999999999999993,-0.6,8389.0,53
0,-0.25,-0.6,7962.0,53
0,-0.2,-0.6,7705.0,53
0,-0.1499999999999999,-0.6,7503.0,50
0,-0.09999999999999998,-0.6,7543.0,52
0,-0.04999999999999993,-0.6,7390.0,52
0,0.0,-0.6,7380.0,42
0,0.05000000000000005,-0.6,6944.0,51
0,0.10000000000000007,-0.6,7368.0,51
0,0.15000000000000013,-0.6,8256.0,54
0,0.20000000000000015,-0.6,7278.0,43
0,0.25,-0.6,7506.0,54
0,0.30000000000000004,-0.6,7780.0,53
0,0.3500000000000001,-0.6,8139.0,51
0,0.4000000000000001,-0.6,8476.0,53
0,0.4500000000000002,-0.6,9698.0,63
0,0.5,-0.6,10154.0,64
0,0.55,-0.6,17082.0,104
0,0.6000000000000001,-0.6,11642.0,63
0,0.6500000000000001,-0.6,35177.0,95
0,-0.29999999999999993,-0.55,8381.0,49
0,-0.25,-0.55,8258.0,51
0,-0.2,-0.55,7850.0,54
0,-0.1499999999999999,-0.55,7586.0,52
0,-0.09999999999999998,-0.55,7430.0,50
0,-0.04999999999999993,-0.55,7289.0,50
0,0.0,-0.55,7309.0,43
0,0.05000000000000005,-0.55,6949.0,51
0,0.10000000000000007,-0.55,7365.0,51
0,0.15000000000000013,-0.55,8208.0,52
0,0.20000000000000015,-0.55,7288.0,43
0,0.25,-0.55,7402.0,54
0,0.30000000000000004,-0.55,7687.0,53
0,0.3500000000000001,-0.55,7918.0,52
0,0.4000000000000001,-0.55,8358.0,52
0,0.4500000000000002,-0.55,8597.0,54
0,0.5,-0.55,10037.0,66
0,0.55,-0.55,16858.0,103
0,0.6000000000000001,-0.55,17942.0,107
0,0.6500000000000001,-0.55,12249.0,66
0,-0.25,-0.5,8211.0,52
0,-0.2,-0.5,7992.0,49
0,-0.1499999999999999,-0.5,7741.0,55
0,-0.09999999999999998,-0.5,7497.0,53
0,-0.04999999999999993,-0.5,7313.0,52
0,0.0,-0.5,7099.0,54
0,0.05000000000000005,-0.5,7001.0,52
0,0.10000000000000007,-0.5,7499.0,51
0,0.15000000000000013,-0.5,6982.0,51
0,0.20000000000000015,-0.5,7742.0,50
0,0.25,-0.5,7575.0,54
0,0.30000000000000004,-0.5,7740.0,56
0,0.3500000000000001,-0.5,7858.0,52
0,0.4000000000000001,-0.5,8225.0,51
0,0.4500000000000002,-0.5,9368.0,65
0,0.5,-0.5,9878.0,64
0,0.55,-0.5,10455.0,66
0,0.6000000000000001,-0.5,17749.0,109
0,0.6500000000000001,-0.5,12327.0,72
0,-0.2,-0.45,8489.0,53
0,-0.1499999999999999,-0.45,7901.0,54
0,-0.09999999999999998,-0.45,7615.0,56
0,-0.04999999999999993,-0.45,7376.0,53
0,0.0,-0.45,7232.0,54
0,0.05000000000000005,-0.45,7272.0,52
0,0.10000000000000007,-0.45,7686.0,51
0,0.15000000000000013,-0.45,7118.0,51
0,0.20000000000000015,-0.45,8081.0,53
0,0.25,-0.45,7464.0,53
0,0.30000000000000004,-0.45,7616.0,55
0,0.3500000000000001,-0.45,8327.0,57
0,0.4000000000000001,-0.45,8037.0,50
0,0.4500000000000002,-0.45,8458.0,53
0,0.5,-0.45,9685.0,62
0,0.55,-0.45,10287.0,66
0,0.6000000000000001,-0.45,17314.0,109
0,0.6500000000000001,-0.45,18547.0,111
0,0.7000000000000002,-0.45,20179.0,121
0,-0.09999999999999998,-0.3999999999999999,7813.0,49
0,-0.04999999999999993,-0.3999999999999999,7475.0,55
0,0.0,-0.3999999999999999,7291.0,54
0,0.05000000000000005,-0.3999999999999999,7340.0,53
0,0.10000000000000007,-0.3999999999999999,7862.0,52
0,0.15000000000000013,-0.3999999999999999,7777.0,51
0,0.20000000000000015,-0.3999999999999999,8081.0,52
0,0.25,-0.3999999999999999,7352.0,53
0,0.30000000000000004,-0.3999999999999999,7547.0,55
0,0.3500000000000001,-0.3999999999999999,8326.0,57
0,0.4000000000000001,-0.3999999999999999,8670.0,56
0,0.4500000000000002,-0.3999999999999999,9245.0,71
0,0.5,-0.3999999999999999,9538.0,63
0,0.55,-0.3999999999999999,10076.0,66
0,0.6000000000000001,-0.3999999999999999,17077.0,109
0,0.6500000000000001,-0.3999999999999999,18204.0,112
0,0.7000000000000002,-0.3999999999999999,19391.0,115
0,-0.04999999999999993,-0.35,7631.0,50
0,0.0,-0.35,7454.0,55
0,0.05000000000000005,-0.35,7388.0,53
0,0.10000000000000007,-0.35,7835.0,52
0,0.15000000000000013,-0.35,7774.0,52
0,0.20000000000000015,-0.35,7682.0,50
0,0.25,-0.35,7181.0,53
0,0.30000000000000004,-0.35,7457.0,54
0,0.3500000000000001,-0.35,7601.0,55
0,0.4000000000000001,-0.35,8665.0,55
0,0.4500000000000002,-0.35,8057.0,53
0,0.5,-0.35,9325.0,69
0,0.55,-0.35,9871.0,64
0,0.6000000000000001,-0.35,10421.0,67
0,0.6500000000000001,-0.35,17767.0,112
0,0.7000000000000002,-0.35,19025.0,115
0,0.75,-0.35,0.0,0
0,0.0,-0.29999999999999993,8043.0,55
0,0.05000000000000005,-0.29999999999999993,7616.0,53
0,0.10000000000000007,-0.29999999999999993,7809.0,51
0,0.15000000000000013,-0.29999999999999993,7758.0,52
0,0.20000000000000015,-0.29999999999999993,7088.0,51
0,0.25,-0.29999999999999993,7198.0,51
0,0.30000000000000004,-0.29999999999999993,7286.0,53
0,0.3500000000000001,-0.29999999999999993,8440.0,54
0,0.4000000000000001,-0.29999999999999993,8636.0,55
0,0.4500000000000002,-0.29999999999999993,7986.0,49
0,0.5,-0.29999999999999993,9410.0,68
0,0.55,-0.29999999999999993,9692.0,62
0,0.6000000000000001,-0.29999999999999993,10248.0,66
0,0.6500000000000001,-0.29999999999999993,17491.0,113
0,0.7000000000000002,-0.29999999999999993,18669.0,115
0,0.8,-0.29999999999999993,0.0,0
0,0.10000000000000007,-0.25,8033.0,53
0,0.15000000000000013,-0.25,7912.0,53
0,0.20000000000000015,-0.25,7356.0,51
0,0.25,-0.25,7924.0,51
0,0.30000000000000004,-0.25,7205.0,53
0,0.3500000000000001,-0.25,7407.0,54
0,0.4000000000000001,-0.25,8583.0,55
0,0.4500000000000002,-0.25,8565.0,55
0,0.5,-0.25,9266.0,66
0,0.55,-0.25,9721.0,63
0,0.6000000000000001,-0.25,10081.0,65
0,0.6500000000000001,-0.25,17237.0,114
0,0.7000000000000002,-0.25,18288.0,115
0,0.15000000000000013,-0.2,7613.0,50
0,0.20000000000000015,-0.2,7141.0,53
0,0.25,-0.2,7262.0,63
0,0.30000000000000004,-0.2,7063.0,52
0,0.3500000000000001,-0.2,7363.0,53
0,0.4000000000000001,-0.2,7587.0,54
0,0.4500000000000002,-0.2,8542.0,54
0,0.5,-0.2,8425.0,54
0,0.55,-0.2,9531.0,65
0,0.6000000000000001,-0.2,10168.0,64
0,0.6500000000000001,-0.2,10511.0,68
0,0.7000000000000002,-0.2,17977.0,115
0,0.75,-0.2,25609.0,148
0,0.25,-0.1499999999999999,7370.0,52
0,0.30000000000000004,-0.1499999999999999,7545.0,50
0,0.3500000000000001,-0.1499999999999999,7201.0,52
0,0.4000000000000001,-0.1499999999999999,7489.0,54
0,0.4500000000000002,-0.1499999999999999,8698.0,56
0,0.5,-0.1499999999999999,8349.0,54
0,0.55,-0.1499999999999999,8462.0,54
0,0.6000000000000001,-0.1499999999999999,9960.0,64
0,0.6500000000000001,-0.1499999999999999,10616.0,67
0,0.7000000000000002,-0.1499999999999999,17629.0,115
0,0.75,-0.1499999999999999,18753.0,117
