,I_e,I_i,#timesteps,#nodes
0,-0.6499999999999999,-1.0,2118.0,1
0,-0.6,-1.0,13461.0,32
0,-0.55,-1.0,10774.0,60
0,-0.5,-1.0,10682.0,64
0,-0.45,-1.0,10373.0,63
0,-0.3999999999999999,-1.0,10064.0,59
0,-0.35,-1.0,9827.0,56
0,-0.29999999999999993,-1.0,9444.0,60
0,-0.25,-1.0,9102.0,59
0,-0.2,-1.0,10504.0,56
0,-0.1499999999999999,-1.0,8723.0,52
0,-0.09999999999999998,-1.0,8352.0,51
0,-0.04999999999999993,-1.0,8788.0,51
0,0.0,-1.0,9818.0,52
0,0.05000000000000005,-1.0,10489.0,18
0,0.10000000000000007,-1.0,9369.0,60
0,0.15000000000000013,-1.0,10104.0,46
0,0.20000000000000015,-1.0,9538.0,46
0,0.25,-1.0,10089.0,58
0,0.30000000000000004,-1.0,10441.0,57
0,0.3500000000000001,-1.0,11008.0,49
0,0.4000000000000001,-1.0,11607.0,51
0,0.4500000000000002,-1.0,21838.0,99
0,-0.6499999999999999,-0.95,2036.0,7
0,-0.6,-0.95,1777.0,1
0,-0.55,-0.95,10736.0,55
0,-0.5,-0.95,10749.0,63
0,-0.45,-0.95,10445.0,64
0,-0.3999999999999999,-0.95,10147.0,61
0,-0.35,-0.95,10732.0,60
0,-0.29999999999999993,-0.95,9379.0,54
0,-0.25,-0.95,9260.0,59
0,-0.2,-0.95,10604.0,58
0,-0.1499999999999999,-0.95,8988.0,50
0,-0.09999999999999998,-0.95,8530.0,51
0,-0.04999999999999993,-0.95,8765.0,51
0,0.0,-0.95,8937.0,52
0,0.05000000000000005,-0.95,10626.0,56
0,0.10000000000000007,-0.95,9327.0,59
0,0.15000000000000013,-0.95,10119.0,45
0,0.20000000000000015,-0.95,9813.0,45
0,0.25,-0.95,9948.0,59
0,0.30000000000000004,-0.95,10346.0,59
0,0.3500000000000001,-0.95,10673.0,44
0,0.4000000000000001,-0.95,11728.0,51
0,0.4500000000000002,-0.95,14433.0,80
0,0.5,-0.95,23163.0,111
0,-0.6,-0.9,1479.0,4
0,-0.55,-0.9,2081.0,34
0,-0.5,-0.9,10700.0,53
0,-0.45,-0.9,10668.0,64
0,-0.3999999999999999,-0.9,10344.0,63
0,-0.35,-0.9,9937.0,56
0,-0.29999999999999993,-0.9,9771.0,52
0,-0.25,-0.9,9520.0,59
0,-0.2,-0.9,9181.0,56
0,-0.1499999999999999,-0.9,9770.0,52
0,-0.09999999999999998,-0.9,8411.0,52
0,-0.04999999999999993,-0.9,8488.0,51
0,0.0,-0.9,8895.0,51
0,0.05000000000000005,-0.9,10598.0,54
0,0.10000000000000007,-0.9,9237.0,58
0,0.15000000000000013,-0.9,9512.0,59
0,0.20000000000000015,-0.9,9401.0,46
0,0.25,-0.9,9858.0,59
0,0.30000000000000004,-0.9,10192.0,60
0,0.3500000000000001,-0.9,10490.0,45
0,0.4000000000000001,-0.9,11065.0,49
0,0.4500000000000002,-0.9,11833.0,54
0,0.5,-0.9,22365.0,118
0,-0.6,-0.85,1355.0,12
0,-0.55,-0.85,1772.0,2
0,-0.5,-0.85,10522.0,55
0,-0.45,-0.85,10584.0,63
0,-0.3999999999999999,-0.85,10438.0,64
0,-0.35,-0.85,9929.0,59
0,-0.29999999999999993,-0.85,9726.0,56
0,-0.25,-0.85,9764.0,59
0,-0.2,-0.85,9230.0,57
0,-0.1499999999999999,-0.85,10440.0,54
0,-0.09999999999999998,-0.85,8627.0,52
0,-0.04999999999999993,-0.85,8472.0,51
0,0.0,-0.85,8891.0,51
0,0.05000000000000005,-0.85,9666.0,52
0,0.10000000000000007,-0.85,10079.0,17
0,0.15000000000000013,-0.85,9396.0,59
0,0.20000000000000015,-0.85,10262.0,46
0,0.25,-0.85,9746.0,59
0,0.30000000000000004,-0.85,10065.0,59
0,0.3500000000000001,-0.85,10422.0,58
0,0.4000000000000001,-0.85,10850.0,48
0,0.4500000000000002,-0.85,11831.0,53
0,0.5,-0.85,14450.0,81
0,0.55,-0.85,23501.0,99
0,-0.55,-0.8,1797.0,2
0,-0.5,-0.8,2563.0,1
0,-0.45,-0.8,10669.0,53
0,-0.3999999999999999,-0.8,10652.0,63
0,-0.35,-0.8,10055.0,58
0,-0.29999999999999993,-0.8,9565.0,53
0,-0.25,-0.8,9355.0,60
0,-0.2,-0.8,9373.0,59
0,-0.1499999999999999,-0.8,10625.0,57
0,-0.09999999999999998,-0.8,8931.0,52
