,I_e,I_i,avg_rate
0,-0.6499999999999999,-1.0,0.0017073923246035535
0,-0.6,-1.0,0.0037392273716694924
0,-0.55,-1.0,0.0014770615418311993
0,-0.5,-1.0,0.0005829209458317575
0,-0.45,-1.0,0.0004871128691388085
0,-0.3999999999999999,-1.0,0.0005076531612772288
0,-0.35,-1.0,0.000515791014049259
0,-0.29999999999999993,-1.0,0.0005206004434929721
0,-0.25,-1.0,0.0005237748794879758
0,-0.2,-1.0,0.0005266720708102328
0,-0.1499999999999999,-1.0,0.000528678128710567
0,-0.09999999999999998,-1.0,0.0005043030430454321
0,-0.04999999999999993,-1.0,0.0004388583828115612
0,0.0,-1.0,0.00037373895834175207
0,0.05000000000000005,-1.0,0.0004504558636216329
0,0.10000000000000007,-1.0,0.0004607185558557626
0,0.15000000000000013,-1.0,0.0004902260598373231
0,0.20000000000000015,-1.0,0.0005131710378938619
0,0.25,-1.0,0.0004939811520961526
0,0.30000000000000004,-1.0,0.0004776245382253433
0,0.3500000000000001,-1.0,0.00047790499831757533
0,0.4000000000000001,-1.0,0.0004629631286334863
0,0.4500000000000002,-1.0,0.00044860855314336767
0,0.5,-1.0,0.00043941110299992663
0,0.55,-1.0,0.0002325561709531959
0,-0.6,-0.95,0.0033067514795844864
0,-0.55,-0.95,0.003284595661250035
0,-0.5,-0.95,0.0006594146426764597
0,-0.45,-0.95,0.0004884306365295878
0,-0.3999999999999999,-0.95,0.0004971310913598289
0,-0.35,-0.95,0.000512824076232763
0,-0.29999999999999993,-0.95,0.0005202825177173644
0,-0.25,-0.95,0.0005212867604074199
0,-0.2,-0.95,0.0005220505304838328
0,-0.1499999999999999,-0.95,0.0005280558833141065
0,-0.09999999999999998,-0.95,0.0005225132943700939
0,-0.04999999999999993,-0.95,0.0004500806287568591
0,0.0,-0.95,0.0004348005942361007
0,0.05000000000000005,-0.95,0.0004433271790862474
0,0.10000000000000007,-0.95,0.00048240292108866356
0,0.15000000000000013,-0.95,0.0004844988384531378
0,0.20000000000000015,-0.95,0.0005164290058085285
0,0.25,-0.95,0.0005090562927200788
0,0.30000000000000004,-0.95,0.0004778974330216297
0,0.3500000000000001,-0.95,0.00047860707365618573
0,0.4000000000000001,-0.95,0.00046492362000320287
0,0.4500000000000002,-0.95,0.00045035618947503306
0,0.5,-0.95,0.00034948592878625165
0,0.55,-0.95,0.00038569205036619795
0,0.6000000000000001,-0.95,0.0001779442083892694
0,-0.6,-0.9,0.002546123908848696
0,-0.55,-0.9,0.0035679737820510523
0,-0.5,-0.9,0.001924948928232804
0,-0.45,-0.9,0.0005718251768966383
0,-0.3999999999999999,-0.9,0.0004971552921428329
0,-0.35,-0.9,0.0004931986423775186
0,-0.29999999999999993,-0.9,0.0005159375118942899
0,-0.25,-0.9,0.0005203191794101549
0,-0.2,-0.9,0.0005194962592672805
0,-0.1499999999999999,-0.9,0.0005216551129996114
0,-0.09999999999999998,-0.9,0.0005265246615885812
0,-0.04999999999999993,-0.9,0.0004525564052529509
0,0.0,-0.9,0.0004129648843435716
0,0.05000000000000005,-0.9,0.0004649811030707523
0,0.10000000000000007,-0.9,0.00044473694729337606
0,0.15000000000000013,-0.9,0.0004936006660403618
0,0.20000000000000015,-0.9,0.0004942363198467852
0,0.25,-0.9,0.0005047040253212597
0,0.30000000000000004,-0.9,0.00047813353035952274
0,0.3500000000000001,-0.9,0.00047724930395674574
0,0.4000000000000001,-0.9,0.0004693850723424281
0,0.4500000000000002,-0.9,0.0004517289195676362
0,0.5,-0.9,0.00035222956364977065
0,0.55,-0.9,0.00038086101855506235
0,0.6000000000000001,-0.9,0.0002137042097551444
0,0.6500000000000001,-0.9,0.00018102291916928677
0,-0.6,-0.85,0.0005539024864235417
0,-0.55,-0.85,0.00320007454382682
0,-0.5,-0.85,0.0032932930154286337
0,-0.45,-0.85,0.001288109882982468
0,-0.3999999999999999,-0.85,0.000523807768800976
0,-0.35,-0.85,0.0004987656300345956
0,-0.29999999999999993,-0.85,0.0005046068590737491
0,-0.25,-0.85,0.0005125531489212967
0,-0.2,-0.85,0.0005215055207381303
0,-0.1499999999999999,-0.85,0.000523016609697847
0,-0.09999999999999998,-0.85,0.0005253978834330686
0,-0.04999999999999993,-0.85,0.000466952899163701
0,0.0,-0.85,0.00044816232851677254
0,0.05000000000000005,-0.85,0.0004468018842605367
0,0.10000000000000007,-0.85,0.0004800055846516647
0,0.15000000000000013,-0.85,0.00048256661335860607
0,0.20000000000000015,-0.85,0.0005064693916370462
0,0.25,-0.85,0.0005233685711339276
0,0.30000000000000004,-0.85,0.00047856085966783946
0,0.3500000000000001,-0.85,0.0005043801585782419
0,0.4000000000000001,-0.85,0.00047008344814269504
0,0.4500000000000002,-0.85,0.0004526372008922467
0,0.5,-0.85,0.0003771061144524424
0,0.55,-0.85,0.0003901140909632745
0,0.6000000000000001,-0.85,0.00038904914285665037
0,0.6500000000000001,-0.85,0.0001841831529335619
0,-0.55,-0.8,0.002125434989681391
0,-0.5,-0.8,0.0033684301196339906
0,-0.45,-0.8,0.002450529363161934
0,-0.3999999999999999,-0.8,0.0005933891860794824
0,-0.35,-0.8,0.0005001462154494564
