,I_e,I_i,avg_rate
0,-0.6499999999999999,-1.0,0.0033530870284568656
0,-0.6,-1.0,0.0002459611047334508
0,-0.55,-1.0,0.0002057399563379505
0,-0.5,-1.0,0.0002020049460221111
0,-0.45,-1.0,0.0002082331220783682
0,-0.3999999999999999,-1.0,0.00021276720455400518
0,-0.35,-1.0,0.00020430195094884375
0,-0.29999999999999993,-1.0,0.0002102941081908278
0,-0.25,-1.0,0.00021345406822470683
0,-0.2,-1.0,0.0001967070632849456
0,-0.1499999999999999,-1.0,0.00019619389128032027
0,-0.09999999999999998,-1.0,0.00020398113345845707
0,-0.04999999999999993,-1.0,0.0002079028210424874
0,0.0,-1.0,0.00021048004902889518
0,0.05000000000000005,-1.0,0.0002124033764338304
0,0.10000000000000007,-1.0,0.0002087951322572877
0,0.15000000000000013,-1.0,0.00021173141653897502
0,0.20000000000000015,-1.0,0.00021289450304901513
0,0.25,-1.0,0.00020978943801596708
0,0.30000000000000004,-1.0,0.00013957041830638014
0,0.3500000000000001,-1.0,0.00012294859929633562
0,-0.6499999999999999,-0.95,0.002566261919223951
0,-0.6,-0.95,0.0020485873313236154
0,-0.55,-0.95,0.0002324570980860867
0,-0.5,-0.95,0.00019393402722548558
0,-0.45,-0.95,0.00020605123507825082
0,-0.3999999999999999,-0.95,0.00018196503247347754
0,-0.35,-0.95,0.000209113374425486
0,-0.29999999999999993,-0.95,0.00020782216703301814
0,-0.25,-0.95,0.00020580830145988774
0,-0.2,-0.95,0.00019846249523342512
0,-0.1499999999999999,-0.95,0.00019583814190236734
0,-0.09999999999999998,-0.95,0.00019855513304782384
0,-0.04999999999999993,-0.95,0.0002072886158057642
0,0.0,-0.95,0.0002090530355386045
0,0.05000000000000005,-0.95,0.00021406022039268383
0,0.10000000000000007,-0.95,0.00021020172747572742
0,0.15000000000000013,-0.95,0.00021248936636090595
0,0.20000000000000015,-0.95,0.00021489550596527954
0,0.25,-0.95,0.00020848821892293818
0,0.30000000000000004,-0.95,0.00021014081605590746
0,0.3500000000000001,-0.95,0.00014414059583355224
0,-0.6,-0.9,0.003948312466321052
0,-0.55,-0.9,0.0007944296803706427
0,-0.5,-0.9,0.00021887114041206401
0,-0.45,-0.9,0.00020134923530916568
0,-0.3999999999999999,-0.9,0.00017943856550078463
0,-0.35,-0.9,0.00020949880786201873
0,-0.29999999999999993,-0.9,0.0002104796093519522
0,-0.25,-0.9,0.0002094114145148426
0,-0.2,-0.9,0.00020077721759663339
0,-0.1499999999999999,-0.9,0.00019171488214908707
0,-0.09999999999999998,-0.9,0.00019833178288013571
0,-0.04999999999999993,-0.9,0.00020576150131177947
0,0.0,-0.9,0.0002086300927807892
0,0.05000000000000005,-0.9,0.00021601004004233974
0,0.10000000000000007,-0.9,0.0002124587928909595
0,0.15000000000000013,-0.9,0.00021284856681966845
0,0.20000000000000015,-0.9,0.00021501436268340457
0,0.25,-0.9,0.00021336740481111844
0,0.30000000000000004,-0.9,0.00021086784713832861
0,0.3500000000000001,-0.9,0.00013344688096173055
0,0.4000000000000001,-0.9,0.00012177792831888385
0,-0.6,-0.85,0.002669732949852126
0,-0.55,-0.85,0.003203930339477144
0,-0.5,-0.85,0.00025088249378334767
0,-0.45,-0.85,0.00019882505929077853
0,-0.3999999999999999,-0.85,0.00020881969994263365
0,-0.35,-0.85,0.0002031273254422651
0,-0.29999999999999993,-0.85,0.00020748824933257835
0,-0.25,-0.85,0.00020982378967685097
0,-0.2,-0.85,0.00020884308788880204
0,-0.1499999999999999,-0.85,0.0001910210081595762
0,-0.09999999999999998,-0.85,0.00019130793332632865
0,-0.04999999999999993,-0.85,0.00020328400025015008
0,0.0,-0.85,0.0002101679837934067
0,0.05000000000000005,-0.85,0.00021193002618035174
0,0.10000000000000007,-0.85,0.00020901607086513466
0,0.15000000000000013,-0.85,0.00021248392925874517
0,0.20000000000000015,-0.85,0.00021316254578656495
0,0.25,-0.85,0.00021587410194096144
0,0.30000000000000004,-0.85,0.0002085941331506133
0,0.3500000000000001,-0.85,0.00021150050812253113
0,0.4000000000000001,-0.85,0.00013783694304443444
0,-0.55,-0.8,0.0032304968082051224
0,-0.5,-0.8,0.0008503014737480249
0,-0.45,-0.8,0.00023557678206114516
0,-0.3999999999999999,-0.8,0.0002015717610584759
0,-0.35,-0.8,0.0001775761193494267
0,-0.29999999999999993,-0.8,0.00021159423197667635
0,-0.25,-0.8,0.00021151167517588748
0,-0.2,-0.8,0.00020513648749127887
0,-0.1499999999999999,-0.8,0.00020352624951484237
0,-0.09999999999999998,-0.8,0.00019738863759764076
0,-0.04999999999999993,-0.8,0.00020590245468629629
0,0.0,-0.8,0.00020994752251114564
0,0.05000000000000005,-0.8,0.00021193202545242496
0,0.10000000000000007,-0.8,0.000217507008943604
0,0.15000000000000013,-0.8,0.00021376525405945922
0,0.20000000000000015,-0.8,0.00021500012561666125
0,0.25,-0.8,0.00021652976828228997
0,0.30000000000000004,-0.8,0.00021233982780131038
0,0.3500000000000001,-0.8,0.00019491550659944234
0,0.4000000000000001,-0.8,0.00013228632205798668
0,0.4500000000000002,-0.8,0.00011787317045067491
0,-0.5,-0.75,0.002328614808511651
0,-0.45,-0.75,0.00034431743001849983
0,-0.3999999999999999,-0.75,0.0002151658396714948
0,-0.35,-0.75,0.00017726890225542587
0,-0.29999999999999993,-0.75,0.00020549798359839486
0,-0.25,-0.75,0.00020984775141464604
0,-0.2,-0.75,0.00021217368370404045
0,-0.1499999999999999,-0.75,0.00020104839752137614
0,-0.09999999999999998,-0.75,0.00019682979860722577
0,-0.04999999999999993,-0.75,0.0001964007714140803
0,0.0,-0.75,0.00020858302580826907
0,0.05000000000000005,-0.75,0.00021338874739628086
0,0.10000000000000007,-0.75,0.00021850168351171813
0,0.15000000000000013,-0.75,0.00021499279751244004
0,0.20000000000000015,-0.75,0.00021529408557749506
0,0.25,-0.75,0.00021667772760859027
0,0.30000000000000004,-0.75,0.00021507457825176333
0,0.3500000000000001,-0.75,0.0002068783086935147
0,0.4000000000000001,-0.75,0.00020848284738833524
0,0.4500000000000002,-0.75,0.0001377081561061895
0,-0.5,-0.7,1.4768875875961359e-05
0,-0.45,-0.7,0.00064173339637529
0,-0.3999999999999999,-0.7,0.00023497605978806856
0,-0.35,-0.7,0.00019241762589265686
0,-0.29999999999999993,-0.7,0.00017709480519636622
0,-0.25,-0.7,0.00021001776682914712
0,-0.2,-0.7,0.00021076325046074046
0,-0.1499999999999999,-0.7,0.00020678959969747595
0,-0.09999999999999998,-0.7,0.00020406396255860112
0,-0.04999999999999993,-0.7,0.00018520958645513484
0,0.0,-0.7,0.00020691837230500063
0,0.05000000000000005,-0.7,0.0002116059652403485
0,0.10000000000000007,-0.7,0.00021900278227603666
