,I_e,I_i,avg_rate
0,-0.55,-0.8,0.001616186261809161
0,-0.5,-0.8,0.0032356154183308915
0,-0.45,-0.8,0.003131901679067698
0,-0.4,-0.8,0.0011900279450237244
0,-0.35000000000000003,-0.8,0.0005988086556911883
0,-0.30000000000000004,-0.8,0.0005570810705753127
0,-0.25,-0.8,0.0005621633332930837
0,-0.2,-0.8,0.0005623765244539851
0,-0.15000000000000002,-0.8,0.0005950183872222793
0,-0.09999999999999998,-0.8,0.0005983198126330506
0,-0.05000000000000005,-0.8,0.0006021526479002467
0,0.0,-0.8,0.0005337629466826783
0,0.05000000000000005,-0.8,0.0005396698934781283
0,0.09999999999999998,-0.8,0.0005558469475159887
0,0.15000000000000002,-0.8,0.0005483906127130123
0,0.2,-0.8,0.0005654077149054064
0,0.25,-0.8,0.0005828964515433549
0,0.30000000000000004,-0.8,0.0005887178264424612
0,0.3500000000000001,-0.8,0.0005615150276716753
0,0.4000000000000001,-0.8,0.0005532996034915417
0,0.45,-0.8,0.0005455834550468657
0,0.5,-0.8,0.0005139655019803091
0,0.55,-0.8,0.0004925267350840743
0,0.6000000000000001,-0.8,0.0003477504653607584
0,0.6500000000000001,-0.8,0.00043884275859054417
0,0.7,-0.8,0.00035764102666491096
0,0.75,-0.8,0.0002000502882087377
0,-0.5,-0.75,0.002130739810273412
0,-0.45,-0.75,0.0031141970500646026
0,-0.4,-0.75,0.002255778735598052
0,-0.35000000000000003,-0.75,0.0006377805835131719
0,-0.30000000000000004,-0.75,0.0005621411144132271
0,-0.25,-0.75,0.0005616374744910162
0,-0.2,-0.75,0.0005631917599972106
0,-0.15000000000000002,-0.75,0.0005923916605811565
0,-0.09999999999999998,-0.75,0.0005961571405033668
0,-0.05000000000000005,-0.75,0.0006005853977395896
0,0.0,-0.75,0.0005339694038632863
0,0.05000000000000005,-0.75,0.0005385412423783167
0,0.09999999999999998,-0.75,0.000554303997780056
0,0.15000000000000002,-0.75,0.0005724958039616298
0,0.2,-0.75,0.000560563826556326
0,0.25,-0.75,0.0005851294871284348
0,0.30000000000000004,-0.75,0.0005843040821499419
0,0.3500000000000001,-0.75,0.0005883903920549775
0,0.4000000000000001,-0.75,0.0005548528495381054
0,0.45,-0.75,0.0005442095838011723
0,0.5,-0.75,0.0005307437972811343
0,0.55,-0.75,0.00045402833861701733
0,0.6000000000000001,-0.75,0.00035346050785107775
0,0.6500000000000001,-0.75,0.0003629426005092714
0,0.7,-0.75,0.0004395738822044285
0,0.75,-0.75,0.00020033332062488994
0,0.8,-0.75,0.00016805318088645798
0,-0.45,-0.7000000000000001,0.0020891415070148863
0,-0.4,-0.7000000000000001,0.002625140814745638
0,-0.35000000000000003,-0.7000000000000001,0.0010305103308069733
0,-0.30000000000000004,-0.7000000000000001,0.0005777583126607957
0,-0.25,-0.7000000000000001,0.0005576752860314543
0,-0.2,-0.7000000000000001,0.0005851167013562612
