,I_e,I_i,#timesteps,#nodes
0,-0.6499999999999999,-1.0,1172.0,10
0,-0.6,-1.0,7851.0,10
0,-0.55,-1.0,6066.0,52
0,-0.5,-1.0,5877.0,51
0,-0.45,-1.0,5696.0,50
0,-0.3999999999999999,-1.0,5546.0,51
0,-0.35,-1.0,5355.0,52
0,-0.29999999999999993,-1.0,5216.0,51
0,-0.25,-1.0,5142.0,51
0,-0.2,-1.0,5035.0,51
0,-0.1499999999999999,-1.0,4987.0,51
0,-0.09999999999999998,-1.0,5192.0,42
0,-0.04999999999999993,-1.0,5147.0,42
0,0.0,-1.0,5073.0,51
0,0.05000000000000005,-1.0,5266.0,42
0,0.10000000000000007,-1.0,5280.0,42
0,0.15000000000000013,-1.0,5396.0,51
0,0.20000000000000015,-1.0,5602.0,51
0,0.25,-1.0,5757.0,51
0,0.30000000000000004,-1.0,6015.0,52
0,0.3500000000000001,-1.0,6170.0,50
0,0.4000000000000001,-1.0,7389.0,65
0,0.4500000000000002,-1.0,12895.0,110
0,-0.6499999999999999,-0.95,1285.0,13
0,-0.6,-0.95,2041.0,1
0,-0.55,-0.95,6136.0,53
0,-0.5,-0.95,5965.0,52
0,-0.45,-0.95,5768.0,51
0,-0.3999999999999999,-0.95,5611.0,51
0,-0.35,-0.95,5416.0,52
0,-0.29999999999999993,-0.95,5265.0,51
0,-0.25,-0.95,5146.0,50
0,-0.2,-0.95,5093.0,51
0,-0.1499999999999999,-0.95,5052.0,51
0,-0.09999999999999998,-0.95,4994.0,51
0,-0.04999999999999993,-0.95,5200.0,42
0,0.0,-0.95,5035.0,51
0,0.05000000000000005,-0.95,5249.0,43
0,0.10000000000000007,-0.95,5254.0,42
0,0.15000000000000013,-0.95,5352.0,51
0,0.20000000000000015,-0.95,5517.0,50
0,0.25,-0.95,5704.0,51
0,0.30000000000000004,-0.95,5913.0,51
0,0.3500000000000001,-0.95,6094.0,50
0,0.4000000000000001,-0.95,6303.0,51
0,0.4500000000000002,-0.95,7697.0,67
0,0.5,-0.95,13385.0,115
0,-0.6,-0.9,1992.0,3
0,-0.55,-0.9,1736.0,1
0,-0.5,-0.9,6049.0,52
0,-0.45,-0.9,5841.0,51
0,-0.3999999999999999,-0.9,5664.0,50
0,-0.35,-0.9,5506.0,50
0,-0.29999999999999993,-0.9,5320.0,52
0,-0.25,-0.9,5190.0,51
0,-0.2,-0.9,5133.0,51
0,-0.1499999999999999,-0.9,5083.0,51
0,-0.09999999999999998,-0.9,4985.0,50
0,-0.04999999999999993,-0.9,5192.0,42
0,0.0,-0.9,4991.0,51
0,0.05000000000000005,-0.9,5247.0,42
0,0.10000000000000007,-0.9,5278.0,42
0,0.15000000000000013,-0.9,5290.0,43
0,0.20000000000000015,-0.9,5454.0,52
0,0.25,-0.9,5652.0,51
0,0.30000000000000004,-0.9,5821.0,51
0,0.3500000000000001,-0.9,6784.0,63
0,0.4000000000000001,-0.9,11154.0,104
0,0.4500000000000002,-0.9,7519.0,66
0,0.5,-0.9,13255.0,114
0,-0.6,-0.85,1250.0,3
0,-0.55,-0.85,1565.0,5
0,-0.5,-0.85,6074.0,52
0,-0.45,-0.85,5929.0,51
0,-0.3999999999999999,-0.85,5732.0,51
0,-0.35,-0.85,5584.0,51
0,-0.29999999999999993,-0.85,5385.0,51
0,-0.25,-0.85,5238.0,51
0,-0.2,-0.85,5140.0,51
0,-0.1499999999999999,-0.85,5033.0,51
0,-0.09999999999999998,-0.85,5022.0,51
0,-0.04999999999999993,-0.85,5194.0,42
0,0.0,-0.85,5154.0,42
0,0.05000000000000005,-0.85,5217.0,42
0,0.10000000000000007,-0.85,5289.0,42
0,0.15000000000000013,-0.85,5328.0,42
