,I_e,I_i,#timesteps,#nodes
0,-0.2,-0.78,4230.0,25
0,-0.17999999999999994,-0.78,4199.0,25
0,-0.16000000000000006,-0.78,4176.0,25
0,-0.14,-0.78,4148.0,25
0,-0.4,-0.76,4805.0,25
0,-0.38,-0.76,4754.0,25
0,-0.36,-0.76,4691.0,25
0,-0.34,-0.76,4629.0,25
0,-0.31999999999999995,-0.76,4570.0,25
0,-0.29999999999999993,-0.76,4503.0,25
0,-0.28,-0.76,4452.0,25
0,-0.26,-0.76,4401.0,25
0,-0.24,-0.76,4353.0,25
0,-0.22,-0.76,4308.0,25
0,-0.2,-0.76,4252.0,25
0,-0.17999999999999994,-0.76,4220.0,25
0,-0.16000000000000006,-0.76,4183.0,25
0,-0.14,-0.76,4156.0,25
0,-0.12,-0.76,4135.0,25
0,-0.38,-0.74,4776.0,25
0,-0.36,-0.74,4720.0,25
0,-0.34,-0.74,4663.0,25
0,-0.31999999999999995,-0.74,4597.0,25
0,-0.29999999999999993,-0.74,4523.0,25
0,-0.28,-0.74,4477.0,25
0,-0.26,-0.74,4420.0,25
0,-0.24,-0.74,4376.0,25
0,-0.22,-0.74,4324.0,25
0,-0.2,-0.74,4270.0,25
0,-0.17999999999999994,-0.74,4237.0,25
0,-0.16000000000000006,-0.74,4204.0,25
0,-0.14,-0.74,4172.0,25
0,-0.12,-0.74,4143.0,25
0,-0.09999999999999998,-0.74,4104.0,25
0,-0.36,-0.72,4747.0,25
0,-0.34,-0.72,4681.0,25
0,-0.31999999999999995,-0.72,4623.0,25
0,-0.29999999999999993,-0.72,4561.0,25
0,-0.28,-0.72,4506.0,25
0,-0.26,-0.72,4451.0,25
0,-0.24,-0.72,4398.0,25
0,-0.22,-0.72,4351.0,25
0,-0.2,-0.72,4301.0,25
0,-0.17999999999999994,-0.72,4254.0,25
0,-0.16000000000000006,-0.72,4217.0,25
0,-0.14,-0.72,4178.0,25
0,-0.12,-0.72,4156.0,25
0,-0.09999999999999998,-0.72,4142.0,25
0,-0.07999999999999996,-0.72,4116.0,25
0,-0.34,-0.7,4720.0,25
0,-0.31999999999999995,-0.7,4660.0,25
0,-0.29999999999999993,-0.7,4602.0,25
0,-0.28,-0.7,4529.0,25
0,-0.26,-0.7,4478.0,25
0,-0.24,-0.7,4429.0,25
0,-0.22,-0.7,4379.0,25
0,-0.2,-0.7,4326.0,25
0,-0.17999999999999994,-0.7,4278.0,25
0,-0.16000000000000006,-0.7,4236.0,25
0,-0.14,-0.7,4199.0,25
0,-0.12,-0.7,4161.0,25
0,-0.09999999999999998,-0.7,4141.0,25
0,-0.07999999999999996,-0.7,4121.0,25
0,-0.059999999999999935,-0.7,4095.0,25
0,-0.34,-0.6799999999999999,4742.0,25
0,-0.31999999999999995,-0.6799999999999999,4680.0,25
0,-0.29999999999999993,-0.6799999999999999,4635.0,26
0,-0.28,-0.6799999999999999,4562.0,25
0,-0.26,-0.6799999999999999,4504.0,25
0,-0.24,-0.6799999999999999,4441.0,25
0,-0.22,-0.6799999999999999,4396.0,25
0,-0.2,-0.6799999999999999,4351.0,25
0,-0.17999999999999994,-0.6799999999999999,4286.0,25
0,-0.16000000000000006,-0.6799999999999999,4241.0,25
0,-0.14,-0.6799999999999999,4215.0,25
0,-0.12,-0.6799999999999999,4175.0,25
0,-0.09999999999999998,-0.6799999999999999,4156.0,25
0,-0.07999999999999996,-0.6799999999999999,4128.0,25
0,-0.059999999999999935,-0.6799999999999999,4111.0,25
0,-0.040000000000000036,-0.6799999999999999,4092.0,25
0,-0.020000000000000014,-0.6799999999999999,4083.0,25
0,-0.31999999999999995,-0.6599999999999999,4715.0,25
0,-0.29999999999999993,-0.6599999999999999,4661.0,25
0,-0.28,-0.6599999999999999,4596.0,25
0,-0.26,-0.6599999999999999,4524.0,25
0,-0.24,-0.6599999999999999,4460.0,25
0,-0.22,-0.6599999999999999,4419.0,25
0,-0.2,-0.6599999999999999,4367.0,25
0,-0.17999999999999994,-0.6599999999999999,4320.0,25
0,-0.16000000000000006,-0.6599999999999999,4271.0,25
0,-0.14,-0.6599999999999999,4228.0,25
0,-0.12,-0.6599999999999999,4191.0,25
0,-0.09999999999999998,-0.6599999999999999,4159.0,25
0,-0.07999999999999996,-0.6599999999999999,4139.0,25
0,-0.059999999999999935,-0.6599999999999999,4124.0,25
0,-0.040000000000000036,-0.6599999999999999,4098.0,25
0,-0.020000000000000014,-0.6599999999999999,4088.0,25
0,0.0,-0.6599999999999999,4086.0,25
0,-0.29999999999999993,-0.64,4683.0,25
0,-0.28,-0.64,4631.0,26
0,-0.26,-0.64,4557.0,25
0,-0.24,-0.64,4501.0,25
0,-0.22,-0.64,4444.0,25
0,-0.2,-0.64,4393.0,25
0,-0.17999999999999994,-0.64,4342.0,25
0,-0.16000000000000006,-0.64,4291.0,25
0,-0.14,-0.64,4242.0,25
0,-0.12,-0.64,4210.0,25
0,-0.09999999999999998,-0.64,4181.0,25
0,-0.07999999999999996,-0.64,4162.0,25
0,-0.059999999999999935,-0.64,4126.0,25
0,-0.040000000000000036,-0.64,4111.0,25
0,-0.020000000000000014,-0.64,4095.0,25
0,0.0,-0.64,4091.0,25
0,0.020000000000000014,-0.64,4221.0,21
0,-0.28,-0.62,4651.0,25
0,-0.26,-0.62,4594.0,25
0,-0.24,-0.62,4523.0,25
0,-0.22,-0.62,4467.0,25
0,-0.2,-0.62,4412.0,25
0,-0.17999999999999994,-0.62,4365.0,25
0,-0.16000000000000006,-0.62,4319.0,25
0,-0.14,-0.62,4275.0,25
0,-0.12,-0.62,4234.0,25
0,-0.09999999999999998,-0.62,4202.0,25
0,-0.07999999999999996,-0.62,4163.0,25
0,-0.059999999999999935,-0.62,4146.0,25
0,-0.040000000000000036,-0.62,4125.0,25
0,-0.020000000000000014,-0.62,4116.0,25
0,0.0,-0.62,4095.0,25
0,0.020000000000000014,-0.62,4097.0,25
0,0.040000000000000036,-0.62,4213.0,21
0,-0.26,-0.6,4618.0,25
0,-0.24,-0.6,4556.0,25
0,-0.22,-0.6,4487.0,25
0,-0.2,-0.6,4442.0,25
0,-0.17999999999999994,-0.6,4394.0,25
0,-0.16000000000000006,-0.6,4337.0,25
0,-0.14,-0.6,4298.0,25
0,-0.12,-0.6,4245.0,25
0,-0.09999999999999998,-0.6,4215.0,25
0,-0.07999999999999996,-0.6,4186.0,25
0,-0.059999999999999935,-0.6,4147.0,25
0,-0.040000000000000036,-0.6,4134.0,25
0,-0.020000000000000014,-0.6,4115.0,25
0,0.0,-0.6,4103.0,25
0,0.020000000000000014,-0.6,4093.0,25
0,0.040000000000000036,-0.6,4226.0,21
0,0.06000000000000005,-0.6,4210.0,21
0,-0.24,-0.5800000000000001,4600.0,25
0,-0.22,-0.5800000000000001,4527.0,25
0,-0.2,-0.5800000000000001,4460.0,25
0,-0.17999999999999994,-0.5800000000000001,4410.0,25
0,-0.16000000000000006,-0.5800000000000001,4371.0,25
0,-0.14,-0.5800000000000001,4322.0,25
0,-0.12,-0.5800000000000001,4271.0,25
0,-0.09999999999999998,-0.5800000000000001,4237.0,25
0,-0.07999999999999996,-0.5800000000000001,4197.0,25
0,-0.059999999999999935,-0.5800000000000001,4173.0,25
0,-0.040000000000000036,-0.5800000000000001,4152.0,25
0,-0.020000000000000014,-0.5800000000000001,4141.0,25
0,0.0,-0.5800000000000001,4113.0,25
0,0.020000000000000014,-0.5800000000000001,4100.0,25
0,0.040000000000000036,-0.5800000000000001,4089.0,25
0,0.06000000000000005,-0.5800000000000001,4215.0,21
0,0.08000000000000007,-0.5800000000000001,4226.0,21
0,-0.22,-0.56,4560.0,25
0,-0.2,-0.56,4485.0,25
0,-0.17999999999999994,-0.56,4444.0,25
0,-0.16000000000000006,-0.56,4396.0,25
0,-0.14,-0.56,4335.0,25
0,-0.12,-0.56,4293.0,25
0,-0.09999999999999998,-0.56,4244.0,25
0,-0.07999999999999996,-0.56,4225.0,25
0,-0.059999999999999935,-0.56,4190.0,25
0,-0.040000000000000036,-0.56,4156.0,25
0,-0.020000000000000014,-0.56,4145.0,25
0,0.0,-0.56,4130.0,25
