,b,tau_a,dom_frequ,down_duration,up_duration
0,0.456,100.0,0.0,0.0,0.0
0,0.48,100.0,1.1083333333333334,0.9022556390977443,0.0
0,0.504,100.0,0.008333333333333333,120.0,0.0
0,0.528,100.0,0.0,0.0,0.0
0,0.552,100.0,1.1333333333333333,0.8823529411764708,0.0
0,0.5760000000000001,100.0,8.816666666666666,0.11342155009451797,0.0
0,0.6,100.0,0.0,0.0,0.0
0,0.0,200.0,0.008333333333333333,0.0,120.0
0,0.024,200.0,0.7333333333333333,0.3505477272727273,1.0130886363636364
0,0.048,200.0,1.3916666666666666,0.224885628742515,0.493677245508982
0,0.07200000000000001,200.0,0.9916666666666667,0.16761932773109242,0.8407840336134454
0,0.096,200.0,0.8083333333333333,0.14105979381443298,1.0960536082474228
0,0.12,200.0,0.9416666666666667,0.1257486725663717,0.9361982300884957
0,0.14400000000000002,200.0,1.0666666666666667,0.11456875000000001,0.8229312500000001
0,0.168,200.0,1.7333333333333334,0.108575,0.468348076923077
0,0.192,200.0,1.3083333333333333,0.09945286624203822,0.6648783439490447
0,0.216,200.0,3.6333333333333333,0.11254793577981653,0.16268142201834862
0,0.24,200.0,3.85,0.10797792207792209,0.15176233766233768
0,0.264,200.0,3.775,0.10065938189845476,0.1642412803532009
0,0.28800000000000003,200.0,3.966666666666667,0.09745105042016808,0.1546497899159664
0,0.312,200.0,1.9,0.08031052631578947,0.4460052631578948
0,0.336,200.0,2.025,0.07758024691358026,0.41624691358024696
0,0.36,200.0,4.183333333333334,0.08600876494023905,0.15303505976095616
0,0.384,200.0,3.875,0.07992795698924732,0.17813655913978493
0,0.40800000000000003,200.0,3.933333333333333,0.25423728813559326,0.0
0,0.432,200.0,1.5333333333333332,0.6521739130434784,0.0
0,0.456,200.0,0.0,0.0,0.0
0,0.48,200.0,0.825,1.2121212121212122,0.0
0,0.504,200.0,0.7,1.4285714285714286,0.0
0,0.528,200.0,0.0,0.0,0.0
0,0.552,200.0,0.0,0.0,0.0
0,0.5760000000000001,200.0,0.0,0.0,0.0
0,0.6,200.0,0.0,0.0,0.0
0,0.0,300.0,0.008333333333333333,120.0,0.0
0,0.024,300.0,0.6583333333333333,0.3898025316455696,1.1291848101265822
0,0.048,300.0,0.85,0.25135,0.9251205882352942
0,0.07200000000000001,300.0,1.1,0.20208106060606063,0.7070098484848486
0,0.096,300.0,0.6833333333333333,0.16993658536585365,1.2934780487804878
0,0.12,300.0,0.7916666666666666,0.15144842105263157,1.1117094736842108
0,0.14400000000000002,300.0,0.9,0.13647685185185185,0.9746342592592594
0,0.168,300.0,1.0,0.12632666666666667,0.8736733333333334
0,0.192,300.0,1.0916666666666666,0.11972290076335879,0.7963076335877863
0,0.216,300.0,1.7083333333333333,0.11673024390243902,0.4686356097560976
0,0.24,300.0,2.675,0.12158940809968848,0.2522423676012461
0,0.264,300.0,3.3249999999999997,0.12688220551378449,0.1738696741854637
0,0.28800000000000003,300.0,3.2583333333333333,0.11881790281329924,0.18808746803069057
0,0.312,300.0,3.408333333333333,0.11543740831295844,0.17796112469437653
0,0.336,300.0,2.35,0.09764893617021278,0.3278829787234043
0,0.36,300.0,3.0416666666666665,0.09949780821917809,0.22926931506849316
0,0.384,300.0,3.183333333333333,0.09732774869109949,0.2168083769633508
0,0.40800000000000003,300.0,3.3249999999999997,0.11426766917293237,0.18648421052631584
0,0.432,300.0,0.0,0.0,0.0
0,0.456,300.0,0.0,0.0,0.0
0,0.48,300.0,0.0,0.0,0.0
0,0.504,300.0,0.0,0.0,0.0
0,0.528,300.0,0.0,0.0,0.0
0,0.552,300.0,0.008333333333333333,120.0,0.0
0,0.5760000000000001,300.0,0.0,0.0,0.0
0,0.6,300.0,0.0,0.0,0.0
0,0.0,400.0,0.008333333333333333,0.0,120.0
0,0.024,400.0,0.6,0.42905555555555563,1.2376111111111114
0,0.048,400.0,0.9166666666666666,0.29073000000000004,0.800179090909091
0,0.07200000000000001,400.0,0.9666666666666667,0.2296827586206897,0.8048000000000001
0,0.096,400.0,1.15,0.19827898550724637,0.671286231884058
0,0.12,400.0,0.7,0.1706059523809524,1.2579654761904762
0,0.14400000000000002,400.0,0.7916666666666666,0.15640315789473686,1.1067547368421053
0,0.168,400.0,0.875,0.1456,0.997257142857143
0,0.192,400.0,0.9583333333333334,0.13702434782608697,0.9064539130434783
0,0.216,400.0,1.875,0.13949822222222222,0.39383511111111114
0,0.24,400.0,1.6,0.1285140625,0.49648593750000003
0,0.264,400.0,2.6916666666666664,0.14136934984520125,0.23014767801857586
0,0.28800000000000003,400.0,3.0166666666666666,0.1421301104972376,0.18936160220994475
0,0.312,400.0,3.15,0.13811560846560847,0.179344708994709
0,0.336,400.0,3.0833333333333335,0.12972594594594597,0.1945983783783784
0,0.36,400.0,2.6416666666666666,0.11459810725552051,0.26395078864353316
0,0.384,400.0,2.7666666666666666,0.11205481927710843,0.24939096385542173
0,0.40800000000000003,400.0,2.8833333333333333,0.11689884393063585,0.22992196531791909
0,0.432,400.0,0.875,1.142857142857143,0.0
0,0.456,400.0,0.0,0.0,0.0
0,0.48,400.0,0.0,0.0,0.0
0,0.504,400.0,0.0,0.0,0.0
0,0.528,400.0,0.0,0.0,0.0
0,0.552,400.0,0.0,0.0,0.0
0,0.5760000000000001,400.0,0.0,0.0,0.0
0,0.6,400.0,11.95,0.08368200836820085,0.0
0,0.0,500.0,0.008333333333333333,0.0,120.0
0,0.024,500.0,0.55,0.4694666666666667,1.3487151515151519
0,0.048,500.0,0.825,0.3218858585858586,0.8902353535353537
0,0.07200000000000001,500.0,1.0416666666666667,0.2646768,0.6953231999999999
0,0.096,500.0,1.0333333333333332,0.2212112903225807,0.7465306451612905
0,0.12,500.0,0.6333333333333333,0.1890263157894737,1.3899210526315793
0,0.14400000000000002,500.0,1.0333333333333332,0.17839435483870972,0.7893475806451614
0,0.168,500.0,1.1333333333333333,0.16728014705882358,0.715072794117647
0,0.192,500.0,1.2416666666666667,0.1568281879194631,0.6485409395973155
0,0.216,500.0,1.3416666666666666,0.1494571428571429,0.5958844720496894
0,0.24,500.0,2.0833333333333335,0.15610839999999998,0.3238916
0,0.264,500.0,1.9166666666666667,0.14346826086956524,0.37827086956521744
0,0.28800000000000003,500.0,2.325,0.14597921146953408,0.2841283154121864
0,0.312,500.0,2.4416666666666664,0.14188395904436862,0.2676723549488055
0,0.336,500.0,1.8333333333333333,0.12562954545454547,0.41982500000000006
0,0.36,500.0,2.3666666666666667,0.12779577464788736,0.29473943661971835
0,0.384,500.0,2.475,0.1253946127946128,0.27864579124579125
0,0.40800000000000003,500.0,2.1333333333333333,0.11854609375000001,0.35020390625000003
0,0.432,500.0,1.1166666666666667,0.8955223880597016,0.0
0,0.456,500.0,0.0,0.0,0.0
0,0.48,500.0,0.0,0.0,0.0
0,0.504,500.0,0.0,0.0,0.0
0,0.528,500.0,0.0,0.0,0.0
0,0.552,500.0,0.975,1.0256410256410255,0.0
0,0.5760000000000001,500.0,0.0,0.0,0.0
0,0.6,500.0,0.008333333333333333,120.0,0.0
0,0.0,600.0,0.008333333333333333,120.0,0.0
0,0.024,600.0,0.5833333333333334,0.5184685714285714,1.195817142857143
0,0.048,600.0,0.7583333333333333,0.35224175824175824,0.9664395604395605
0,0.07200000000000001,600.0,1.0833333333333333,0.2975484615384616,0.6255284615384616
0,0.096,600.0,0.95,0.24191140350877197,0.8107201754385965
0,0.12,600.0,1.075,0.21861782945736438,0.7116147286821706
0,0.14400000000000002,600.0,1.2,0.2029763888888889,0.6303569444444445
0,0.168,600.0,1.0416666666666667,0.1819832,0.7780167999999998
0,0.192,600.0,1.4333333333333333,0.1776389534883721,0.5200354651162792
0,0.216,600.0,1.5416666666666667,0.17013729729729732,0.47851135135135137
0,0.24,600.0,1.65,0.16282323232323234,0.4432373737373738
0,0.264,600.0,1.75,0.15775190476190476,0.4136766666666667
0,0.28800000000000003,600.0,1.8583333333333334,0.1521408071748879,0.38597578475336325
0,0.312,600.0,2.575,0.168789644012945,0.2195598705501618
0,0.336,600.0,2.058333333333333,0.1437352226720648,0.34209473684210534
0,0.36,600.0,2.6166666666666667,0.15518089171974522,0.2269847133757962
0,0.384,600.0,2.2583333333333333,0.1374129151291513,0.30539151291512917
0,0.40800000000000003,600.0,2.3583333333333334,0.134195406360424,0.2898328621908128
0,0.432,600.0,1.125,0.888888888888889,0.0
0,0.456,600.0,1.0416666666666667,0.9599999999999999,0.0
0,0.48,600.0,0.0,0.0,0.0
0,0.504,600.0,0.0,0.0,0.0
0,0.528,600.0,12.158333333333333,0.0822481151473612,0.0
0,0.552,600.0,0.0,0.0,0.0
0,0.5760000000000001,600.0,0.0,0.0,0.0
0,0.6,600.0,0.0,0.0,0.0
0,0.0,700.0,0.008333333333333333,0.0,120.0
0,0.024,700.0,0.55,0.5540212121212121,1.264160606060606
0,0.048,700.0,0.8083333333333333,0.38718865979381445,0.8499247422680413
0,0.07200000000000001,700.0,1.0083333333333333,0.31892148760330585,0.6728140495867769
0,0.096,700.0,1.175,0.28133971631205673,0.5697241134751774
0,0.12,700.0,1.0,0.23593250000000002,0.7640675000000001
0,0.14400000000000002,700.0,1.1166666666666667,0.2165634328358209,0.6789589552238807
0,0.168,700.0,1.225,0.2036748299319728,0.6126517006802722
0,0.192,700.0,1.325,0.1931937106918239,0.5615232704402516
0,0.216,700.0,1.425,0.1846263157894737,0.5171280701754386
0,0.24,700.0,1.7666666666666666,0.1844933962264151,0.38154433962264156
0,0.264,700.0,1.625,0.1696923076923077,0.4456923076923077
0,0.28800000000000003,700.0,1.7166666666666666,0.16478689320388354,0.4177373786407767
0,0.312,700.0,2.0666666666666664,0.16766008064516133,0.3162108870967743
0,0.336,700.0,1.9083333333333332,0.15515152838427948,0.3688659388646289
0,0.36,700.0,2.0,0.15178083333333334,0.3482191666666667
0,0.384,700.0,2.6666666666666665,0.16983437500000004,0.20516562500000002
0,0.40800000000000003,700.0,2.4416666666666664,0.15336587030716722,0.25619044368600685
0,0.432,700.0,0.0,0.0,0.0
0,0.456,700.0,1.1166666666666667,0.8955223880597016,0.0
0,0.48,700.0,0.0,0.0,0.0
0,0.504,700.0,0.0,0.0,0.0
0,0.528,700.0,1.3666666666666667,0.7317073170731708,0.0
0,0.552,700.0,10.583333333333334,0.09448818897637795,0.0
0,0.5760000000000001,700.0,0.0,0.0,0.0
0,0.6,700.0,0.0,0.0,0.0
0,0.0,800.0,0.008333333333333333,0.0,120.0
0,0.024,800.0,0.5166666666666666,0.5880887096774194,1.347395161290323
0,0.048,800.0,0.6666666666666666,0.40046250000000005,1.0995375
0,0.07200000000000001,800.0,0.9416666666666667,0.34175398230088494,0.7201929203539824
0,0.096,800.0,0.975,0.288957264957265,0.7366837606837607
0,0.12,800.0,0.9416666666666667,0.24960353982300887,0.8123433628318585
0,0.14400000000000002,800.0,1.0416666666666667,0.2322192,0.7277808
0,0.168,800.0,1.15,0.21620289855072466,0.6533623188405797
0,0.192,800.0,0.9833333333333333,0.1984677966101695,0.8184813559322034
0,0.216,800.0,1.3333333333333333,0.19727812500000003,0.552721875
0,0.24,800.0,1.4333333333333333,0.18714418604651165,0.5105302325581396
0,0.264,800.0,1.5166666666666666,0.18139670329670332,0.47794395604395606
0,0.28800000000000003,800.0,1.6083333333333334,0.17543730569948188,0.4463243523316062
0,0.312,800.0,1.7,0.16971911764705885,0.41851617647058825
0,0.336,800.0,1.7833333333333332,0.1664995327102804,0.39424813084112154
0,0.36,800.0,1.5333333333333332,0.1546108695652174,0.4975630434782609
0,0.384,800.0,2.4916666666666667,0.18161070234113716,0.2197270903010034
