,I_e,I_i,#timesteps,#nodes
0,0.06000000000000005,-0.44,4155.0,51
0,0.08000000000000007,-0.44,4144.0,51
0,0.10000000000000007,-0.44,4130.0,51
0,0.1200000000000001,-0.44,4125.0,51
0,0.14000000000000012,-0.44,4251.0,42
0,0.15999999999999992,-0.44,4238.0,42
0,0.17999999999999994,-0.44,4240.0,42
0,0.2,-0.44,4245.0,42
0,0.22,-0.44,4261.0,42
0,0.24,-0.44,4249.0,51
0,-0.07999999999999996,-0.42,4389.0,51
0,-0.059999999999999935,-0.42,4341.0,51
0,-0.040000000000000036,-0.42,4298.0,50
0,-0.020000000000000014,-0.42,4258.0,50
0,0.0,-0.42,4229.0,51
0,0.020000000000000014,-0.42,4205.0,51
0,0.040000000000000036,-0.42,4186.0,51
0,0.06000000000000005,-0.42,4166.0,51
0,0.08000000000000007,-0.42,4153.0,51
0,0.10000000000000007,-0.42,4137.0,51
0,0.1200000000000001,-0.42,4127.0,51
0,0.14000000000000012,-0.42,4244.0,42
0,0.15999999999999992,-0.42,4260.0,42
0,0.17999999999999994,-0.42,4253.0,42
0,0.2,-0.42,4250.0,42
0,0.22,-0.42,4258.0,42
0,0.24,-0.42,4237.0,51
0,0.26,-0.42,4266.0,51
0,-0.059999999999999935,-0.4,4373.0,51
0,-0.040000000000000036,-0.4,4320.0,51
0,-0.020000000000000014,-0.4,4283.0,51
0,0.0,-0.4,4246.0,50
0,0.020000000000000014,-0.4,4218.0,51
0,0.040000000000000036,-0.4,4196.0,51
0,0.06000000000000005,-0.4,4177.0,51
0,0.08000000000000007,-0.4,4159.0,51
0,0.10000000000000007,-0.4,4143.0,51
0,0.1200000000000001,-0.4,4131.0,51
0,0.14000000000000012,-0.4,4159.0,51
0,0.15999999999999992,-0.4,4244.0,42
0,0.17999999999999994,-0.4,4253.0,42
0,0.2,-0.4,4265.0,42
0,0.22,-0.4,4203.0,51
0,0.24,-0.4,4229.0,51
0,0.26,-0.4,4257.0,51
0,0.28,-0.4,4289.0,51
0,-0.020000000000000014,-0.38,4306.0,50
0,0.0,-0.38,4268.0,50
0,0.020000000000000014,-0.38,4234.0,50
0,0.040000000000000036,-0.38,4212.0,51
0,0.06000000000000005,-0.38,4194.0,51
0,0.08000000000000007,-0.38,4173.0,51
0,0.10000000000000007,-0.38,4151.0,51
0,0.1200000000000001,-0.38,4140.0,51
0,0.14000000000000012,-0.38,4146.0,51
0,0.15999999999999992,-0.38,4245.0,42
0,0.17999999999999994,-0.38,4255.0,42
0,0.2,-0.38,4253.0,42
0,0.22,-0.38,4207.0,51
0,0.24,-0.38,4223.0,51
0,0.26,-0.38,4251.0,51
0,0.28,-0.38,4284.0,51
0,0.30000000000000004,-0.38,4319.0,51
0,0.0,-0.36,4286.0,51
0,0.020000000000000014,-0.36,4257.0,50
0,0.040000000000000036,-0.36,4228.0,51
0,0.06000000000000005,-0.36,4202.0,51
0,0.08000000000000007,-0.36,4179.0,51
0,0.10000000000000007,-0.36,4162.0,51
0,0.1200000000000001,-0.36,4182.0,51
0,0.14000000000000012,-0.36,4157.0,51
0,0.15999999999999992,-0.36,4178.0,51
0,0.17999999999999994,-0.36,4258.0,42
0,0.2,-0.36,4262.0,42
0,0.22,-0.36,4192.0,51
0,0.24,-0.36,4214.0,51
0,0.26,-0.36,4240.0,51
0,0.28,-0.36,4274.0,51
0,0.30000000000000004,-0.36,4306.0,51
0,0.3200000000000001,-0.36,4344.0,51
0,0.040000000000000036,-0.34,4245.0,51
0,0.06000000000000005,-0.34,4220.0,51
0,0.08000000000000007,-0.34,4197.0,51
0,0.10000000000000007,-0.34,4173.0,51
0,0.1200000000000001,-0.34,4181.0,51
0,0.14000000000000012,-0.34,4167.0,51
0,0.15999999999999992,-0.34,4146.0,51
0,0.17999999999999994,-0.34,4253.0,42
0,0.2,-0.34,4173.0,51
0,0.22,-0.34,4190.0,51
0,0.24,-0.34,4203.0,51
0,0.26,-0.34,4239.0,51
0,0.28,-0.34,4269.0,51
0,0.30000000000000004,-0.34,4303.0,51
0,0.3200000000000001,-0.34,4337.0,51
0,0.3400000000000001,-0.34,4373.0,51
0,0.06000000000000005,-0.31999999999999995,4234.0,51
0,0.08000000000000007,-0.31999999999999995,4211.0,51
0,0.10000000000000007,-0.31999999999999995,4190.0,51
0,0.1200000000000001,-0.31999999999999995,4196.0,51
0,0.14000000000000012,-0.31999999999999995,4188.0,51
0,0.15999999999999992,-0.31999999999999995,4152.0,51
0,0.17999999999999994,-0.31999999999999995,4153.0,51
0,0.2,-0.31999999999999995,4168.0,51
0,0.22,-0.31999999999999995,4187.0,51
0,0.24,-0.31999999999999995,4206.0,51
0,0.26,-0.31999999999999995,4229.0,51
0,0.28,-0.31999999999999995,4259.0,51
0,0.30000000000000004,-0.31999999999999995,4293.0,51
0,0.3200000000000001,-0.31999999999999995,4321.0,51
0,0.3400000000000001,-0.31999999999999995,4362.0,51
0,0.3600000000000001,-0.31999999999999995,4405.0,51
0,0.08000000000000007,-0.29999999999999993,4224.0,51
0,0.10000000000000007,-0.29999999999999993,4206.0,51
0,0.1200000000000001,-0.29999999999999993,4209.0,51
0,0.14000000000000012,-0.29999999999999993,4201.0,51
0,0.15999999999999992,-0.29999999999999993,4175.0,51
0,0.17999999999999994,-0.29999999999999993,4164.0,51
0,0.2,-0.29999999999999993,4181.0,51
0,0.22,-0.29999999999999993,4181.0,51
0,0.24,-0.29999999999999993,4202.0,51
0,0.26,-0.29999999999999993,4215.0,51
0,0.28,-0.29999999999999993,4251.0,51
0,0.30000000000000004,-0.29999999999999993,4284.0,51
0,0.3200000000000001,-0.29999999999999993,4318.0,51
