,I_e,I_i,bumps,down_space,up_space
0,-0.010000000000000007,-0.83,6.0,0.0703125,0.09635416666666667
0,0.0,-0.83,5.0,0.078125,0.121875
0,0.010000000000000007,-0.83,5.0,0.0765625,0.1234375
0,0.020000000000000014,-0.83,5.0,0.0765625,0.1234375
0,0.030000000000000027,-0.83,5.0,0.0734375,0.1265625
0,0.040000000000000036,-0.83,5.0,0.0734375,0.1265625
0,0.05000000000000005,-0.83,6.0,0.06510416666666666,0.1015625
0,0.06000000000000005,-0.83,5.0,0.071875,0.12812500000000002
0,0.07000000000000006,-0.83,5.0,0.06874999999999999,0.13125
0,0.08000000000000007,-0.83,5.0,0.06874999999999999,0.13125
0,0.09000000000000008,-0.83,6.0,0.0625,0.10416666666666667
0,0.10000000000000007,-0.83,5.0,0.0671875,0.1328125
0,0.1100000000000001,-0.83,5.0,0.065625,0.134375
0,0.1200000000000001,-0.83,6.0,0.057291666666666664,0.10937500000000001
0,0.13000000000000012,-0.83,6.0,0.057291666666666664,0.10937500000000001
0,0.14000000000000012,-0.83,5.0,0.0625,0.13749999999999998
0,0.15000000000000013,-0.83,5.0,0.0609375,0.1390625
0,0.15999999999999992,-0.83,5.0,0.0609375,0.1390625
0,0.16999999999999993,-0.83,6.0,0.05468750000000001,0.11197916666666667
0,0.17999999999999994,-0.83,5.0,0.057812499999999996,0.1421875
0,0.18999999999999995,-0.83,5.0,0.057812499999999996,0.1421875
0,0.2,-0.83,6.0,0.052083333333333336,0.11458333333333333
0,0.21,-0.83,5.0,0.05468750000000001,0.1453125
0,0.22,-0.83,5.0,0.05468750000000001,0.1453125
0,0.23,-0.83,5.0,0.053125000000000006,0.146875
0,0.24,-0.83,5.0,0.051562500000000004,0.1484375
0,0.25,-0.83,5.0,0.051562500000000004,0.1484375
0,0.26,-0.83,5.0,0.051562500000000004,0.1484375
0,0.27,-0.83,5.0,0.0484375,0.15156250000000002
0,0.28,-0.83,5.0,0.0484375,0.15156250000000002
0,0.29000000000000004,-0.83,5.0,0.046875,0.153125
0,0.30000000000000004,-0.83,5.0,0.046875,0.153125
0,0.31000000000000005,-0.83,5.0,0.045312500000000006,0.1546875
0,0.3200000000000001,-0.83,5.0,0.045312500000000006,0.1546875
0,0.3300000000000001,-0.83,5.0,0.043750000000000004,0.15625
0,0.3400000000000001,-0.83,5.0,0.043750000000000004,0.15625
0,0.3500000000000001,-0.83,5.0,0.040625,0.159375
0,0.3600000000000001,-0.83,3.0,0.046875,0.2864583333333333
0,-0.54,-0.8200000000000001,5.0,0.15,0.05
0,-0.53,-0.8200000000000001,5.0,0.1484375,0.051562500000000004
0,-0.52,-0.8200000000000001,5.0,0.1453125,0.05468750000000001
0,-0.51,-0.8200000000000001,5.0,0.14375,0.056249999999999994
0,-0.5,-0.8200000000000001,5.0,0.14375,0.056249999999999994
0,-0.49,-0.8200000000000001,5.0,0.140625,0.059375
0,-0.48,-0.8200000000000001,5.0,0.140625,0.059375
0,-0.47,-0.8200000000000001,5.0,0.1390625,0.0609375
0,-0.46,-0.8200000000000001,5.0,0.1390625,0.0609375
0,-0.45,-0.8200000000000001,5.0,0.1359375,0.06406250000000001
0,-0.44,-0.8200000000000001,5.0,0.1359375,0.06406250000000001
0,-0.43,-0.8200000000000001,6.0,0.10937500000000001,0.057291666666666664
0,-0.42,-0.8200000000000001,6.0,0.10937500000000001,0.057291666666666664
0,-0.41,-0.8200000000000001,5.0,0.13125,0.06874999999999999
0,-0.4,-0.8200000000000001,5.0,0.1296875,0.0703125
0,-0.39,-0.8200000000000001,5.0,0.1296875,0.0703125
0,-0.38,-0.8200000000000001,6.0,0.10416666666666667,0.0625
0,-0.37,-0.8200000000000001,5.0,0.1265625,0.0734375
0,-0.36,-0.8200000000000001,5.0,0.125,0.075
0,-0.35,-0.8200000000000001,6.0,0.1015625,0.06510416666666666
0,-0.34,-0.8200000000000001,6.0,0.09895833333333334,0.06770833333333334
0,-0.33,-0.8200000000000001,5.0,0.121875,0.078125
0,-0.31999999999999995,-0.8200000000000001,5.0,0.1203125,0.0796875
0,-0.30999999999999994,-0.8200000000000001,6.0,0.09895833333333334,0.06770833333333334
0,-0.29999999999999993,-0.8200000000000001,6.0,0.09635416666666667,0.0703125
0,-0.29000000000000004,-0.8200000000000001,6.0,0.09635416666666667,0.0703125
0,-0.28,-0.8200000000000001,6.0,0.09635416666666667,0.0703125
0,-0.27,-0.8200000000000001,6.0,0.09375,0.07291666666666667
0,-0.26,-0.8200000000000001,6.0,0.09375,0.07291666666666667
0,-0.25,-0.8200000000000001,5.0,0.1109375,0.0890625
0,-0.24,-0.8200000000000001,6.0,0.09114583333333333,0.07552083333333333
0,-0.23,-0.8200000000000001,6.0,0.08854166666666666,0.078125
0,-0.22,-0.8200000000000001,6.0,0.09114583333333333,0.07552083333333333
0,-0.21,-0.8200000000000001,5.0,0.1046875,0.0953125
0,-0.2,-0.8200000000000001,6.0,0.0859375,0.08072916666666667
0,-0.18999999999999995,-0.8200000000000001,6.0,0.0859375,0.08072916666666667
0,-0.17999999999999994,-0.8200000000000001,5.0,0.1015625,0.0984375
0,-0.16999999999999993,-0.8200000000000001,5.0,0.1,0.1
0,-0.16000000000000006,-0.8200000000000001,5.0,0.0984375,0.1015625
0,-0.15000000000000002,-0.8200000000000001,5.0,0.096875,0.10312500000000001
0,-0.14,-0.8200000000000001,6.0,0.08072916666666667,0.0859375
0,-0.13,-0.8200000000000001,5.0,0.09375,0.10625000000000001
0,-0.12,-0.8200000000000001,6.0,0.08072916666666667,0.0859375
0,-0.11,-0.8200000000000001,5.0,0.09218749999999999,0.1078125
0,-0.09999999999999998,-0.8200000000000001,6.0,0.078125,0.08854166666666666
0,-0.08999999999999997,-0.8200000000000001,6.0,0.078125,0.08854166666666666
0,-0.07999999999999996,-0.8200000000000001,6.0,0.07552083333333333,0.09114583333333333
0,-0.06999999999999995,-0.8200000000000001,6.0,0.078125,0.08854166666666666
0,-0.059999999999999935,-0.8200000000000001,6.0,0.07552083333333333,0.09114583333333333
0,-0.04999999999999993,-0.8200000000000001,6.0,0.07552083333333333,0.09114583333333333
0,-0.040000000000000036,-0.8200000000000001,6.0,0.07291666666666667,0.09375
0,-0.030000000000000027,-0.8200000000000001,5.0,0.0828125,0.1171875
0,-0.020000000000000014,-0.8200000000000001,6.0,0.0703125,0.09635416666666667
0,-0.010000000000000007,-0.8200000000000001,5.0,0.0796875,0.1203125
0,0.0,-0.8200000000000001,5.0,0.0796875,0.1203125
0,0.010000000000000007,-0.8200000000000001,6.0,0.0703125,0.09635416666666667
0,0.020000000000000014,-0.8200000000000001,6.0,0.06770833333333334,0.09895833333333334
0,0.030000000000000027,-0.8200000000000001,5.0,0.0765625,0.1234375
0,0.040000000000000036,-0.8200000000000001,5.0,0.0734375,0.1265625
0,0.05000000000000005,-0.8200000000000001,6.0,0.06510416666666666,0.1015625
0,0.06000000000000005,-0.8200000000000001,5.0,0.071875,0.12812500000000002
0,0.07000000000000006,-0.8200000000000001,6.0,0.06510416666666666,0.1015625
0,0.08000000000000007,-0.8200000000000001,5.0,0.06874999999999999,0.13125
0,0.09000000000000008,-0.8200000000000001,6.0,0.05989583333333333,0.10677083333333333
0,0.10000000000000007,-0.8200000000000001,6.0,0.05989583333333333,0.10677083333333333
0,0.1100000000000001,-0.8200000000000001,5.0,0.065625,0.134375
0,0.1200000000000001,-0.8200000000000001,5.0,0.06406250000000001,0.1359375
0,0.13000000000000012,-0.8200000000000001,5.0,0.06406250000000001,0.1359375
0,0.14000000000000012,-0.8200000000000001,5.0,0.0625,0.13749999999999998
0,0.15000000000000013,-0.8200000000000001,5.0,0.0609375,0.1390625
0,0.15999999999999992,-0.8200000000000001,5.0,0.0609375,0.1390625
0,0.16999999999999993,-0.8200000000000001,5.0,0.059375,0.140625
0,0.17999999999999994,-0.8200000000000001,5.0,0.059375,0.140625
0,0.18999999999999995,-0.8200000000000001,5.0,0.057812499999999996,0.1421875
0,0.2,-0.8200000000000001,5.0,0.057812499999999996,0.1421875
0,0.21,-0.8200000000000001,5.0,0.056249999999999994,0.14375
0,0.22,-0.8200000000000001,5.0,0.05468750000000001,0.1453125
0,0.23,-0.8200000000000001,5.0,0.053125000000000006,0.146875
0,0.24,-0.8200000000000001,5.0,0.053125000000000006,0.146875
0,0.25,-0.8200000000000001,5.0,0.051562500000000004,0.1484375
0,0.26,-0.8200000000000001,5.0,0.051562500000000004,0.1484375
0,0.27,-0.8200000000000001,5.0,0.05,0.15
0,0.28,-0.8200000000000001,5.0,0.05,0.15
0,0.29000000000000004,-0.8200000000000001,6.0,0.04427083333333333,0.12239583333333334
0,0.30000000000000004,-0.8200000000000001,5.0,0.045312500000000006,0.1546875
0,0.31000000000000005,-0.8200000000000001,5.0,0.045312500000000006,0.1546875
0,0.3200000000000001,-0.8200000000000001,5.0,0.045312500000000006,0.1546875
0,0.3300000000000001,-0.8200000000000001,5.0,0.045312500000000006,0.1546875
0,0.3400000000000001,-0.8200000000000001,4.0,0.046875,0.203125
0,0.3500000000000001,-0.8200000000000001,5.0,0.0421875,0.15781250000000002
0,0.3600000000000001,-0.8200000000000001,5.0,0.040625,0.159375
0,-0.53,-0.81,5.0,0.1484375,0.051562500000000004
0,-0.52,-0.81,5.0,0.146875,0.053125000000000006
0,-0.51,-0.81,5.0,0.1453125,0.05468750000000001
0,-0.5,-0.81,5.0,0.14375,0.056249999999999994
0,-0.49,-0.81,5.0,0.1421875,0.057812499999999996
0,-0.48,-0.81,5.0,0.140625,0.059375
0,-0.47,-0.81,5.0,0.1390625,0.0609375
0,-0.46,-0.81,5.0,0.13749999999999998,0.0625
0,-0.45,-0.81,6.0,0.11197916666666667,0.05468750000000001
0,-0.44,-0.81,6.0,0.10937500000000001,0.057291666666666664
0,-0.43,-0.81,5.0,0.134375,0.065625
0,-0.42,-0.81,5.0,0.1328125,0.0671875
0,-0.41,-0.81,5.0,0.13125,0.06874999999999999
0,-0.4,-0.81,5.0,0.13125,0.06874999999999999
0,-0.39,-0.81,5.0,0.1296875,0.0703125
0,-0.38,-0.81,5.0,0.1296875,0.0703125
0,-0.37,-0.81,5.0,0.12812500000000002,0.071875
0,-0.36,-0.81,5.0,0.1265625,0.0734375
0,-0.35,-0.81,5.0,0.1234375,0.0765625
0,-0.34,-0.81,5.0,0.1234375,0.0765625
0,-0.33,-0.81,5.0,0.121875,0.078125
0,-0.31999999999999995,-0.81,6.0,0.09895833333333334,0.06770833333333334
0,-0.30999999999999994,-0.81,5.0,0.11875,0.08125
0,-0.29999999999999993,-0.81,6.0,0.09635416666666667,0.0703125
0,-0.29000000000000004,-0.81,5.0,0.1171875,0.0828125
0,-0.28,-0.81,6.0,0.09635416666666667,0.0703125
0,-0.27,-0.81,6.0,0.09375,0.07291666666666667
0,-0.26,-0.81,6.0,0.09114583333333333,0.07552083333333333
0,-0.25,-0.81,6.0,0.09375,0.07291666666666667
0,-0.24,-0.81,6.0,0.09114583333333333,0.07552083333333333
0,-0.23,-0.81,6.0,0.09114583333333333,0.07552083333333333
0,-0.22,-0.81,6.0,0.08854166666666666,0.078125
0,-0.21,-0.81,5.0,0.10625000000000001,0.09375
0,-0.2,-0.81,6.0,0.0859375,0.08072916666666667
0,-0.18999999999999995,-0.81,6.0,0.0859375,0.08072916666666667
0,-0.17999999999999994,-0.81,5.0,0.1015625,0.0984375
0,-0.16999999999999993,-0.81,6.0,0.0859375,0.08072916666666667
0,-0.16000000000000006,-0.81,6.0,0.08333333333333334,0.08333333333333334
0,-0.15000000000000002,-0.81,6.0,0.08333333333333334,0.08333333333333334
0,-0.14,-0.81,5.0,0.096875,0.10312500000000001
0,-0.13,-0.81,6.0,0.08333333333333334,0.08333333333333334
0,-0.12,-0.81,6.0,0.08072916666666667,0.0859375
0,-0.11,-0.81,6.0,0.08072916666666667,0.0859375
0,-0.09999999999999998,-0.81,6.0,0.08072916666666667,0.0859375
0,-0.08999999999999997,-0.81,6.0,0.078125,0.08854166666666666
0,-0.07999999999999996,-0.81,6.0,0.078125,0.08854166666666666
0,-0.06999999999999995,-0.81,5.0,0.08750000000000001,0.11249999999999999
0,-0.059999999999999935,-0.81,5.0,0.0859375,0.1140625
0,-0.04999999999999993,-0.81,6.0,0.07291666666666667,0.09375
0,-0.040000000000000036,-0.81,6.0,0.07552083333333333,0.09114583333333333
0,-0.030000000000000027,-0.81,5.0,0.0828125,0.1171875
0,-0.020000000000000014,-0.81,6.0,0.0703125,0.09635416666666667
0,-0.010000000000000007,-0.81,5.0,0.08125,0.11875
0,0.0,-0.81,5.0,0.0796875,0.1203125
0,0.010000000000000007,-0.81,5.0,0.078125,0.121875
0,0.020000000000000014,-0.81,5.0,0.0765625,0.1234375
0,0.030000000000000027,-0.81,5.0,0.075,0.125
0,0.040000000000000036,-0.81,6.0,0.06510416666666666,0.1015625
0,0.05000000000000005,-0.81,5.0,0.0734375,0.1265625
0,0.06000000000000005,-0.81,5.0,0.071875,0.12812500000000002
0,0.07000000000000006,-0.81,5.0,0.071875,0.12812500000000002
0,0.08000000000000007,-0.81,6.0,0.0625,0.10416666666666667
0,0.09000000000000008,-0.81,5.0,0.06874999999999999,0.13125
0,0.10000000000000007,-0.81,5.0,0.0671875,0.1328125
0,0.1100000000000001,-0.81,6.0,0.0625,0.10416666666666667
0,0.1200000000000001,-0.81,6.0,0.05989583333333333,0.10677083333333333
0,0.13000000000000012,-0.81,5.0,0.06406250000000001,0.1359375
0,0.14000000000000012,-0.81,5.0,0.06406250000000001,0.1359375
0,0.15000000000000013,-0.81,5.0,0.0625,0.13749999999999998
0,0.15999999999999992,-0.81,6.0,0.05468750000000001,0.11197916666666667
0,0.16999999999999993,-0.81,5.0,0.0609375,0.1390625
0,0.17999999999999994,-0.81,5.0,0.059375,0.140625
0,0.18999999999999995,-0.81,6.0,0.05468750000000001,0.11197916666666667
0,0.2,-0.81,5.0,0.057812499999999996,0.1421875
0,0.21,-0.81,5.0,0.056249999999999994,0.14375
0,0.22,-0.81,5.0,0.05468750000000001,0.1453125
0,0.23,-0.81,5.0,0.05468750000000001,0.1453125
0,0.24,-0.81,5.0,0.053125000000000006,0.146875
0,0.25,-0.81,5.0,0.053125000000000006,0.146875
0,0.26,-0.81,5.0,0.051562500000000004,0.1484375
0,0.27,-0.81,5.0,0.051562500000000004,0.1484375
0,0.28,-0.81,5.0,0.05,0.15
0,0.29000000000000004,-0.81,5.0,0.0484375,0.15156250000000002
0,0.30000000000000004,-0.81,5.0,0.046875,0.153125
0,0.31000000000000005,-0.81,5.0,0.045312500000000006,0.1546875
0,0.3200000000000001,-0.81,5.0,0.045312500000000006,0.1546875
0,0.3300000000000001,-0.81,5.0,0.043750000000000004,0.15625
0,0.3400000000000001,-0.81,5.0,0.043750000000000004,0.15625
0,0.3500000000000001,-0.81,5.0,0.0421875,0.15781250000000002
0,0.3600000000000001,-0.81,5.0,0.040625,0.159375
0,0.3700000000000001,-0.81,5.0,0.040625,0.159375
0,0.3800000000000001,-0.81,2.0,0.0234375,0.4765625
0,-0.53,-0.8,5.0,0.15,0.05
0,-0.52,-0.8,5.0,0.1484375,0.051562500000000004
0,-0.51,-0.8,5.0,0.146875,0.053125000000000006
0,-0.5,-0.8,5.0,0.14375,0.056249999999999994
0,-0.48,-0.8,5.0,0.1421875,0.057812499999999996
0,-0.47,-0.8,5.0,0.140625,0.059375
0,-0.46,-0.8,5.0,0.1390625,0.0609375
0,-0.45,-0.8,5.0,0.13749999999999998,0.0625
0,-0.44,-0.8,6.0,0.11197916666666667,0.05468750000000001
0,-0.43,-0.8,6.0,0.10937500000000001,0.057291666666666664
0,-0.42,-0.8,5.0,0.134375,0.065625
0,-0.41,-0.8,5.0,0.1328125,0.0671875
0,-0.4,-0.8,5.0,0.13125,0.06874999999999999
0,-0.39,-0.8,6.0,0.10677083333333333,0.05989583333333333
0,-0.38,-0.8,5.0,0.12812500000000002,0.071875
0,-0.37,-0.8,5.0,0.12812500000000002,0.071875
0,-0.36,-0.8,6.0,0.1015625,0.06510416666666666
0,-0.35,-0.8,6.0,0.1015625,0.06510416666666666
0,-0.34,-0.8,5.0,0.125,0.075
0,-0.33,-0.8,5.0,0.121875,0.078125
0,-0.31999999999999995,-0.8,6.0,0.09895833333333334,0.06770833333333334
0,-0.30999999999999994,-0.8,6.0,0.09895833333333334,0.06770833333333334
0,-0.29999999999999993,-0.8,6.0,0.09635416666666667,0.0703125
0,-0.29000000000000004,-0.8,6.0,0.09635416666666667,0.0703125
0,-0.28,-0.8,6.0,0.09635416666666667,0.0703125
0,-0.27,-0.8,6.0,0.09375,0.07291666666666667
0,-0.26,-0.8,5.0,0.1140625,0.0859375
0,-0.25,-0.8,6.0,0.09375,0.07291666666666667
0,-0.24,-0.8,6.0,0.09375,0.07291666666666667
0,-0.23,-0.8,6.0,0.09114583333333333,0.07552083333333333
0,-0.22,-0.8,5.0,0.1078125,0.09218749999999999
0,-0.21,-0.8,6.0,0.08854166666666666,0.078125
0,-0.2,-0.8,6.0,0.08854166666666666,0.078125
0,-0.18999999999999995,-0.8,5.0,0.1046875,0.0953125
0,-0.17999999999999994,-0.8,5.0,0.10312500000000001,0.096875
0,-0.16999999999999993,-0.8,5.0,0.1015625,0.0984375
0,-0.16000000000000006,-0.8,5.0,0.1,0.1
0,-0.15000000000000002,-0.8,6.0,0.08333333333333334,0.08333333333333334
0,-0.14,-0.8,5.0,0.096875,0.10312500000000001
0,-0.13,-0.8,6.0,0.08333333333333334,0.08333333333333334
0,-0.12,-0.8,5.0,0.0953125,0.1046875
0,-0.11,-0.8,6.0,0.08072916666666667,0.0859375
0,-0.09999999999999998,-0.8,6.0,0.078125,0.08854166666666666
0,-0.08999999999999997,-0.8,6.0,0.078125,0.08854166666666666
0,-0.07999999999999996,-0.8,6.0,0.078125,0.08854166666666666
0,-0.06999999999999995,-0.8,6.0,0.07552083333333333,0.09114583333333333
0,-0.059999999999999935,-0.8,6.0,0.07552083333333333,0.09114583333333333
0,-0.04999999999999993,-0.8,6.0,0.07291666666666667,0.09375
0,-0.040000000000000036,-0.8,5.0,0.084375,0.11562499999999999
0,-0.030000000000000027,-0.8,6.0,0.07291666666666667,0.09375
0,-0.020000000000000014,-0.8,6.0,0.0703125,0.09635416666666667
0,-0.010000000000000007,-0.8,5.0,0.0796875,0.1203125
0,0.0,-0.8,6.0,0.0703125,0.09635416666666667
0,0.010000000000000007,-0.8,6.0,0.0703125,0.09635416666666667
0,0.020000000000000014,-0.8,5.0,0.0765625,0.1234375
0,0.030000000000000027,-0.8,5.0,0.0765625,0.1234375
0,0.040000000000000036,-0.8,6.0,0.06770833333333334,0.09895833333333334
0,0.05000000000000005,-0.8,6.0,0.06510416666666666,0.1015625
0,0.06000000000000005,-0.8,6.0,0.06510416666666666,0.1015625
0,0.07000000000000006,-0.8,5.0,0.071875,0.12812500000000002
0,0.08000000000000007,-0.8,6.0,0.06510416666666666,0.1015625
0,0.09000000000000008,-0.8,6.0,0.0625,0.10416666666666667
0,0.10000000000000007,-0.8,5.0,0.06874999999999999,0.13125
0,0.1100000000000001,-0.8,5.0,0.0671875,0.1328125
0,0.1200000000000001,-0.8,5.0,0.0671875,0.1328125
0,0.13000000000000012,-0.8,5.0,0.065625,0.134375
0,0.14000000000000012,-0.8,5.0,0.06406250000000001,0.1359375
0,0.15000000000000013,-0.8,5.0,0.0625,0.13749999999999998
0,0.15999999999999992,-0.8,5.0,0.0625,0.13749999999999998
0,0.16999999999999993,-0.8,5.0,0.0609375,0.1390625
0,0.17999999999999994,-0.8,5.0,0.059375,0.140625
0,0.18999999999999995,-0.8,5.0,0.057812499999999996,0.1421875
0,0.2,-0.8,5.0,0.057812499999999996,0.1421875
0,0.21,-0.8,5.0,0.057812499999999996,0.1421875
0,0.22,-0.8,5.0,0.056249999999999994,0.14375
0,0.23,-0.8,5.0,0.05468750000000001,0.1453125
0,0.24,-0.8,5.0,0.053125000000000006,0.146875
0,0.25,-0.8,5.0,0.053125000000000006,0.146875
0,0.26,-0.8,5.0,0.051562500000000004,0.1484375
0,0.27,-0.8,5.0,0.051562500000000004,0.1484375
0,0.28,-0.8,6.0,0.046875,0.11979166666666666
0,0.29000000000000004,-0.8,5.0,0.05,0.15
0,0.30000000000000004,-0.8,5.0,0.0484375,0.15156250000000002
0,0.31000000000000005,-0.8,5.0,0.046875,0.153125
0,0.3200000000000001,-0.8,5.0,0.045312500000000006,0.1546875
0,0.3300000000000001,-0.8,5.0,0.045312500000000006,0.1546875
0,0.3400000000000001,-0.8,5.0,0.043750000000000004,0.15625
0,0.3500000000000001,-0.8,5.0,0.043750000000000004,0.15625
0,0.3600000000000001,-0.8,5.0,0.0421875,0.15781250000000002
0,0.3700000000000001,-0.8,5.0,0.040625,0.159375
0,0.3800000000000001,-0.8,5.0,0.0390625,0.16093749999999998
0,-0.52,-0.79,5.0,0.15,0.05
0,-0.51,-0.79,5.0,0.146875,0.053125000000000006
0,-0.5,-0.79,5.0,0.146875,0.053125000000000006
0,-0.49,-0.79,5.0,0.14375,0.056249999999999994
0,-0.48,-0.79,5.0,0.1421875,0.057812499999999996
0,-0.47,-0.79,5.0,0.140625,0.059375
0,-0.46,-0.79,6.0,0.11458333333333333,0.052083333333333336
0,-0.45,-0.79,5.0,0.1390625,0.0609375
0,-0.44,-0.79,5.0,0.1359375,0.06406250000000001
0,-0.43,-0.79,5.0,0.134375,0.065625
0,-0.42,-0.79,5.0,0.1359375,0.06406250000000001
0,-0.41,-0.79,5.0,0.1328125,0.0671875
0,-0.4,-0.79,5.0,0.1328125,0.0671875
0,-0.39,-0.79,5.0,0.13125,0.06874999999999999
0,-0.38,-0.79,5.0,0.1296875,0.0703125
0,-0.37,-0.79,5.0,0.12812500000000002,0.071875
0,-0.36,-0.79,5.0,0.1265625,0.0734375
0,-0.35,-0.79,5.0,0.1265625,0.0734375
0,-0.34,-0.79,6.0,0.1015625,0.06510416666666666
0,-0.33,-0.79,5.0,0.121875,0.078125
0,-0.31999999999999995,-0.79,6.0,0.09895833333333334,0.06770833333333334
0,-0.30999999999999994,-0.79,5.0,0.121875,0.078125
0,-0.29999999999999993,-0.79,6.0,0.09635416666666667,0.0703125
0,-0.29000000000000004,-0.79,6.0,0.09895833333333334,0.06770833333333334
0,-0.28,-0.79,6.0,0.09635416666666667,0.0703125
0,-0.27,-0.79,6.0,0.09375,0.07291666666666667
0,-0.26,-0.79,6.0,0.09375,0.07291666666666667
0,-0.25,-0.79,6.0,0.09114583333333333,0.07552083333333333
0,-0.24,-0.79,6.0,0.09375,0.07291666666666667
0,-0.23,-0.79,5.0,0.10937500000000001,0.09062500000000001
0,-0.22,-0.79,6.0,0.09114583333333333,0.07552083333333333
0,-0.21,-0.79,6.0,0.09114583333333333,0.07552083333333333
0,-0.2,-0.79,5.0,0.10625000000000001,0.09375
0,-0.18999999999999995,-0.79,6.0,0.0859375,0.08072916666666667
0,-0.17999999999999994,-0.79,6.0,0.08854166666666666,0.078125
0,-0.16999999999999993,-0.79,6.0,0.0859375,0.08072916666666667
0,-0.16000000000000006,-0.79,5.0,0.1015625,0.0984375
0,-0.15000000000000002,-0.79,6.0,0.08333333333333334,0.08333333333333334
0,-0.14,-0.79,6.0,0.08333333333333334,0.08333333333333334
0,-0.13,-0.79,6.0,0.08072916666666667,0.0859375
0,-0.12,-0.79,6.0,0.08072916666666667,0.0859375
0,-0.11,-0.79,6.0,0.08072916666666667,0.0859375
0,-0.09999999999999998,-0.79,6.0,0.078125,0.08854166666666666
0,-0.08999999999999997,-0.79,5.0,0.09062500000000001,0.10937500000000001
0,-0.07999999999999996,-0.79,6.0,0.078125,0.08854166666666666
0,-0.06999999999999995,-0.79,6.0,0.078125,0.08854166666666666
0,-0.059999999999999935,-0.79,6.0,0.07552083333333333,0.09114583333333333
0,-0.04999999999999993,-0.79,5.0,0.08750000000000001,0.11249999999999999
0,-0.040000000000000036,-0.79,6.0,0.07552083333333333,0.09114583333333333
0,-0.030000000000000027,-0.79,6.0,0.07291666666666667,0.09375
0,-0.020000000000000014,-0.79,5.0,0.0828125,0.1171875
0,-0.010000000000000007,-0.79,5.0,0.0828125,0.1171875
0,0.0,-0.79,5.0,0.0796875,0.1203125
0,0.010000000000000007,-0.79,5.0,0.078125,0.121875
0,0.020000000000000014,-0.79,6.0,0.0703125,0.09635416666666667
0,0.030000000000000027,-0.79,5.0,0.0765625,0.1234375
0,0.040000000000000036,-0.79,5.0,0.075,0.125
0,0.05000000000000005,-0.79,5.0,0.075,0.125
0,0.06000000000000005,-0.79,6.0,0.06510416666666666,0.1015625
0,0.07000000000000006,-0.79,5.0,0.071875,0.12812500000000002
0,0.08000000000000007,-0.79,5.0,0.0703125,0.1296875
0,0.09000000000000008,-0.79,6.0,0.0625,0.10416666666666667
0,0.10000000000000007,-0.79,6.0,0.0625,0.10416666666666667
0,0.1100000000000001,-0.79,5.0,0.0671875,0.1328125
0,0.1200000000000001,-0.79,5.0,0.0671875,0.1328125
0,0.13000000000000012,-0.79,5.0,0.065625,0.134375
0,0.14000000000000012,-0.79,6.0,0.057291666666666664,0.10937500000000001
0,0.15000000000000013,-0.79,5.0,0.0625,0.13749999999999998
0,0.15999999999999992,-0.79,5.0,0.0625,0.13749999999999998
0,0.16999999999999993,-0.79,6.0,0.05468750000000001,0.11197916666666667
0,0.17999999999999994,-0.79,5.0,0.059375,0.140625
0,0.18999999999999995,-0.79,5.0,0.059375,0.140625
0,0.2,-0.79,5.0,0.059375,0.140625
0,0.21,-0.79,5.0,0.057812499999999996,0.1421875
0,0.23,-0.79,5.0,0.056249999999999994,0.14375
0,0.24,-0.79,5.0,0.05468750000000001,0.1453125
0,0.25,-0.79,5.0,0.05468750000000001,0.1453125
0,0.26,-0.79,6.0,0.04947916666666667,0.1171875
0,0.27,-0.79,6.0,0.04947916666666667,0.1171875
0,0.28,-0.79,5.0,0.051562500000000004,0.1484375
0,0.29000000000000004,-0.79,5.0,0.05,0.15
0,0.30000000000000004,-0.79,5.0,0.0484375,0.15156250000000002
0,0.31000000000000005,-0.79,5.0,0.0484375,0.15156250000000002
0,0.3200000000000001,-0.79,5.0,0.046875,0.153125
0,0.3300000000000001,-0.79,5.0,0.046875,0.153125
0,0.3400000000000001,-0.79,5.0,0.045312500000000006,0.1546875
0,0.3500000000000001,-0.79,5.0,0.043750000000000004,0.15625
0,0.3600000000000001,-0.79,5.0,0.043750000000000004,0.15625
0,0.3700000000000001,-0.79,5.0,0.0421875,0.15781250000000002
0,0.3800000000000001,-0.79,5.0,0.040625,0.159375
0,0.3900000000000001,-0.79,0.0,,inf
0,0.4000000000000001,-0.79,0.0,,inf
0,-0.52,-0.78,5.0,0.15,0.05
0,-0.51,-0.78,5.0,0.1484375,0.051562500000000004
0,-0.5,-0.78,5.0,0.146875,0.053125000000000006
0,-0.49,-0.78,5.0,0.1453125,0.05468750000000001
0,-0.48,-0.78,5.0,0.14375,0.056249999999999994
0,-0.47,-0.78,6.0,0.1171875,0.04947916666666667
0,-0.46,-0.78,5.0,0.140625,0.059375
0,-0.45,-0.78,5.0,0.1390625,0.0609375
0,-0.44,-0.78,5.0,0.13749999999999998,0.0625
0,-0.43,-0.78,5.0,0.1359375,0.06406250000000001
0,-0.42,-0.78,6.0,0.11197916666666667,0.05468750000000001
0,-0.41,-0.78,5.0,0.1328125,0.0671875
0,-0.4,-0.78,5.0,0.1328125,0.0671875
0,-0.39,-0.78,6.0,0.10677083333333333,0.05989583333333333
0,-0.38,-0.78,6.0,0.10677083333333333,0.05989583333333333
0,-0.37,-0.78,5.0,0.12812500000000002,0.071875
0,-0.36,-0.78,5.0,0.12812500000000002,0.071875
0,-0.35,-0.78,6.0,0.10416666666666667,0.0625
