,I_e,I_i,stability,turing,turing_hopf,p_random
0,-0.925,-0.025000000000000022,1,0,0,1
0,-0.925,0.050000000000000044,1,0,0,1
0,-0.925,0.125,1,0,0,1
0,-0.925,0.19999999999999996,1,0,0,1
0,-0.925,0.2749999999999999,1,0,0,1
0,-0.925,0.34999999999999987,1,0,0,1
0,-0.925,0.42500000000000004,1,0,0,1
0,-0.925,0.5,1,0,0,1
0,-0.925,0.575,1,0,0,1
0,-0.925,0.6499999999999999,1,0,0,1
0,-0.925,0.7249999999999999,1,0,0,1
0,-0.925,0.7999999999999998,1,0,0,1
0,-0.925,0.875,1,0,0,1
0,-0.925,0.95,1,0,0,1
0,-0.925,1.025,1,0,0,1
0,-0.925,1.1,1,0,0,1
0,-0.925,1.1749999999999998,1,0,0,1
0,-0.925,1.25,1,0,0,1
0,-0.925,1.3249999999999997,1,0,0,1
0,-0.925,1.4,1,0,0,1
0,-0.925,1.475,1,0,0,1
0,-0.925,1.5499999999999998,1,0,0,1
0,-0.925,1.625,1,0,0,1
0,-0.925,1.6999999999999997,1,0,0,1
0,-0.925,1.775,1,0,0,1
0,-0.925,1.85,1,0,0,1
0,-0.925,1.9249999999999998,1,0,0,1
0,-0.925,2.0,1,0,0,1
0,-0.85,-1.0,1,0,0,1
0,-0.85,-0.925,1,0,0,1
0,-0.85,-0.85,1,0,0,1
0,-0.85,-0.775,1,0,0,1
0,-0.85,-0.7,1,0,0,1
0,-0.85,-0.625,1,0,0,1
0,-0.85,-0.55,1,0,0,1
0,-0.85,-0.475,1,0,0,1
0,-0.85,-0.4,1,0,0,1
0,-0.85,-0.32500000000000007,1,0,0,1
0,-0.85,-0.25,1,0,0,1
0,-0.85,-0.17500000000000004,1,0,0,1
0,-0.85,-0.10000000000000009,1,0,0,1
0,-0.85,-0.025000000000000022,1,0,0,1
0,-0.85,0.050000000000000044,1,0,0,1
0,-0.85,0.125,1,0,0,1
0,-0.85,0.19999999999999996,1,0,0,1
0,-0.85,0.2749999999999999,1,0,0,1
0,-0.85,0.34999999999999987,1,0,0,1
0,-0.85,0.42500000000000004,1,0,0,1
0,-0.85,0.5,1,0,0,1
0,-0.85,0.575,1,0,0,1
0,-0.85,0.6499999999999999,1,0,0,1
0,-0.85,0.7249999999999999,1,0,0,1
0,-0.85,0.7999999999999998,1,0,0,1
0,-0.85,0.875,1,0,0,1
0,-0.85,0.95,1,0,0,1
0,-0.85,1.025,1,0,0,1
0,-0.85,1.1,1,0,0,1
0,-0.85,1.1749999999999998,1,0,0,1
0,-0.85,1.25,1,0,0,1
0,-0.85,1.3249999999999997,1,0,0,1
0,-0.85,1.4,1,0,0,1
0,-0.85,1.475,1,0,0,1
0,-0.85,1.5499999999999998,1,0,0,1
0,-0.85,1.625,1,0,0,1
0,-0.85,1.6999999999999997,1,0,0,1
0,-0.85,1.775,1,0,0,1
0,-0.85,1.85,1,0,0,1
0,-0.85,1.9249999999999998,1,0,0,1
0,-0.85,2.0,1,0,0,1
0,-0.775,-1.0,1,0,0,1
0,-0.775,-0.925,1,0,0,1
0,-0.775,-0.85,1,0,0,1
0,-0.775,-0.775,1,0,0,1
0,-0.775,-0.7,1,0,0,1
0,-0.775,-0.625,1,0,0,1
0,-0.775,-0.55,1,0,0,1
0,-0.775,-0.475,1,0,0,1
0,-0.775,-0.4,1,0,0,1
0,-0.775,-0.32500000000000007,1,0,0,1
0,-0.775,-0.25,1,0,0,1
0,-0.775,-0.17500000000000004,1,0,0,1
0,-0.775,-0.10000000000000009,1,0,0,1
0,-0.775,-0.025000000000000022,1,0,0,1
0,-0.775,0.050000000000000044,1,0,0,1
0,-0.775,0.125,1,0,0,1
0,-0.775,0.19999999999999996,1,0,0,1
0,-0.775,0.2749999999999999,1,0,0,1
0,-0.775,0.34999999999999987,1,0,0,1
0,-0.775,0.42500000000000004,1,0,0,1
0,-0.775,0.5,1,0,0,1
0,-0.775,0.575,1,0,0,1
0,-0.775,0.6499999999999999,1,0,0,1
0,-0.775,0.7249999999999999,1,0,0,1
0,-0.775,0.7999999999999998,1,0,0,1
0,-0.775,0.875,1,0,0,1
0,-0.775,0.95,1,0,0,1
0,-0.775,1.025,1,0,0,1
0,-0.775,1.1,1,0,0,1
0,-0.775,1.1749999999999998,1,0,0,1
0,-0.775,1.25,1,0,0,1
0,-0.775,1.3249999999999997,1,0,0,1
0,-0.775,1.4,1,0,0,1
0,-0.775,1.475,1,0,0,1
0,-0.775,1.5499999999999998,1,0,0,1
0,-0.775,1.625,1,0,0,1
0,-0.775,1.6999999999999997,1,0,0,1
0,-0.775,1.775,1,0,0,1
0,-0.775,1.85,1,0,0,1
0,-0.775,1.9249999999999998,1,0,0,1
0,-0.775,2.0,1,0,0,1
0,-0.7,-1.0,1,0,0,1
0,-0.7,-0.925,1,0,0,1
0,-0.7,-0.85,1,0,0,1
0,-0.7,-0.775,1,0,0,1
0,-0.7,-0.7,1,0,0,1
0,-0.7,-0.625,1,0,0,1
0,-0.7,-0.55,1,0,0,1
0,-0.7,-0.475,1,0,0,1
0,-0.7,-0.4,1,0,0,1
0,-0.7,-0.32500000000000007,1,0,0,1
0,-0.7,-0.25,1,0,0,1
0,-0.7,-0.17500000000000004,1,0,0,1
0,-0.7,-0.10000000000000009,1,0,0,1
0,-0.7,-0.025000000000000022,1,0,0,1
0,-0.7,0.050000000000000044,1,0,0,1
0,-0.7,0.125,1,0,0,1
0,-0.7,0.19999999999999996,1,0,0,1
0,-0.7,0.2749999999999999,1,0,0,1
0,-0.7,0.34999999999999987,1,0,0,1
0,-0.7,0.42500000000000004,1,0,0,1
0,-0.7,0.5,1,0,0,1
0,-0.7,0.575,1,0,0,1
0,-0.7,0.6499999999999999,1,0,0,1
0,-0.7,0.7249999999999999,1,0,0,1
0,-0.7,0.7999999999999998,1,0,0,1
0,-0.7,0.875,1,0,0,1
0,-0.7,0.95,1,0,0,1
0,-0.7,1.025,1,0,0,1
0,-0.7,1.1,1,0,0,1
0,-0.7,1.1749999999999998,1,0,0,1
0,-0.7,1.25,1,0,0,1
0,-0.7,1.3249999999999997,1,0,0,1
0,-0.7,1.4,1,0,0,1
0,-0.7,1.475,1,0,0,1
0,-0.7,1.5499999999999998,1,0,0,1
0,-0.7,1.625,1,0,0,1
0,-0.7,1.6999999999999997,1,0,0,1
0,-0.7,1.775,1,0,0,1
0,-0.7,1.85,1,0,0,1
0,-0.7,1.9249999999999998,1,0,0,1
0,-0.7,2.0,1,0,0,1
0,-0.625,-1.0,0,0,0,1
0,-0.625,-0.925,0,0,0,1
0,-0.625,-0.85,1,0,0,1
0,-0.625,-0.775,1,0,0,1
0,-0.625,-0.7,1,0,0,1
0,-0.625,-0.625,1,0,0,1
0,-0.625,-0.55,1,0,0,1
0,-0.625,-0.475,1,0,0,1
0,-0.625,-0.4,1,0,0,1
0,-0.625,-0.32500000000000007,1,0,0,1
0,-0.625,-0.25,1,0,0,1
0,-0.625,-0.17500000000000004,1,0,0,1
0,-0.625,-0.10000000000000009,1,0,0,1
0,-0.625,-0.025000000000000022,1,0,0,1
0,-0.625,0.050000000000000044,1,0,0,1
0,-0.625,0.125,1,0,0,1
0,-0.625,0.19999999999999996,1,0,0,1
0,-0.625,0.2749999999999999,1,0,0,1
0,-0.625,0.34999999999999987,1,0,0,1
0,-0.625,0.42500000000000004,1,0,0,1
0,-0.625,0.5,1,0,0,1
0,-0.625,0.575,1,0,0,1
0,-0.625,0.6499999999999999,1,0,0,1
0,-0.625,0.7249999999999999,1,0,0,1
0,-0.625,0.7999999999999998,1,0,0,1
0,-0.625,0.875,1,0,0,1
0,-0.625,0.95,1,0,0,1
0,-0.625,1.025,1,0,0,1
0,-0.625,1.1,1,0,0,1
0,-0.625,1.1749999999999998,1,0,0,1
0,-0.625,1.25,1,0,0,1
0,-0.625,1.3249999999999997,1,0,0,1
0,-0.625,1.4,1,0,0,1
0,-0.625,1.475,1,0,0,1
0,-0.625,1.5499999999999998,1,0,0,1
0,-0.625,1.625,1,0,0,1
0,-0.625,1.6999999999999997,1,0,0,1
0,-0.625,1.775,1,0,0,1
0,-0.625,1.85,1,0,0,1
0,-0.625,1.9249999999999998,1,0,0,1
0,-0.625,2.0,1,0,0,1
0,-0.55,-1.0,0,0,0,1
0,-0.55,-0.925,0,0,0,1
0,-0.55,-0.85,0,0,0,1
0,-0.55,-0.775,1,1,0,1
0,-0.55,-0.7,1,0,0,1
0,-0.55,-0.625,1,0,0,1
0,-0.55,-0.55,1,0,0,1
0,-0.55,-0.475,1,0,0,1
0,-0.55,-0.4,1,0,0,1
0,-0.55,-0.32500000000000007,1,0,0,1
0,-0.55,-0.25,1,0,0,1
0,-0.55,-0.17500000000000004,1,0,0,1
0,-0.55,-0.10000000000000009,1,0,0,1
0,-0.55,-0.025000000000000022,1,0,0,1
0,-0.55,0.050000000000000044,1,0,0,1
0,-0.55,0.125,1,0,0,1
0,-0.55,0.19999999999999996,1,0,0,1
0,-0.55,0.2749999999999999,1,0,0,1
0,-0.55,0.34999999999999987,1,0,0,1
0,-0.55,0.42500000000000004,1,0,0,1
0,-0.55,0.5,1,0,0,1
0,-0.55,0.575,1,0,0,1
0,-0.55,0.6499999999999999,1,0,0,1
0,-0.55,0.7249999999999999,1,0,0,1
0,-0.55,0.7999999999999998,1,0,0,1
0,-0.55,0.875,1,0,0,1
0,-0.55,0.95,1,0,0,1
0,-0.55,1.025,1,0,0,1
0,-0.55,1.1,1,0,0,1
0,-0.55,1.1749999999999998,1,0,0,1
0,-0.55,1.25,1,0,0,1
0,-0.55,1.3249999999999997,1,0,0,1
0,-0.55,1.4,1,0,0,1
0,-0.55,1.475,1,0,0,1
0,-0.55,1.5499999999999998,1,0,0,1
0,-0.55,1.625,1,0,0,1
0,-0.55,1.6999999999999997,1,0,0,1
0,-0.55,1.775,1,0,0,1
0,-0.55,1.85,1,0,0,1
0,-0.55,1.9249999999999998,1,0,0,1
0,-0.55,2.0,1,0,0,1
0,-0.475,-1.0,0,0,0,1
0,-0.475,-0.925,0,0,0,3
0,-0.475,-0.85,0,0,0,1
0,-0.475,-0.775,0,0,0,1
0,-0.475,-0.7,1,1,0,1
0,-0.475,-0.625,1,0,0,1
0,-0.475,-0.55,1,0,0,1
0,-0.475,-0.475,1,0,0,1
0,-0.475,-0.4,1,0,0,1
0,-0.475,-0.32500000000000007,1,0,0,1
0,-0.475,-0.25,1,0,0,1
0,-0.475,-0.17500000000000004,1,0,0,1
0,-0.475,-0.10000000000000009,1,0,0,1
0,-0.475,-0.025000000000000022,1,0,0,1
0,-0.475,0.050000000000000044,1,0,0,1
0,-0.475,0.125,1,0,0,1
0,-0.475,0.19999999999999996,1,0,0,1
0,-0.475,0.2749999999999999,1,0,0,1
0,-0.475,0.34999999999999987,1,0,0,1
0,-0.475,0.42500000000000004,1,0,0,1
0,-0.475,0.5,1,0,0,1
0,-0.475,0.575,1,0,0,1
0,-0.475,0.6499999999999999,1,0,0,1
0,-0.475,0.7249999999999999,1,0,0,1
0,-0.475,0.7999999999999998,1,0,0,1
0,-0.475,0.875,1,0,0,1
0,-0.475,0.95,1,0,0,1
0,-0.475,1.025,1,0,0,1
0,-0.475,1.1,1,0,0,1
0,-0.475,1.1749999999999998,1,0,0,1
0,-0.475,1.25,1,0,0,1
0,-0.475,1.3249999999999997,1,0,0,1
0,-0.475,1.4,1,0,0,1
0,-0.475,1.475,1,0,0,1
0,-0.475,1.5499999999999998,1,0,0,1
0,-0.475,1.625,1,0,0,1
0,-0.475,1.6999999999999997,1,0,0,1
0,-0.475,1.775,1,0,0,1
0,-0.475,1.85,1,0,0,1
0,-0.475,1.9249999999999998,1,0,0,1
0,-0.475,2.0,1,0,0,1
0,-0.4,-1.0,0,0,0,3
0,-0.4,-0.925,0,0,0,3
0,-0.4,-0.85,0,0,0,3
0,-0.4,-0.775,0,0,0,1
0,-0.4,-0.7,0,0,0,1
0,-0.4,-0.625,1,1,0,1
0,-0.4,-0.55,1,0,0,1
0,-0.4,-0.475,1,0,0,1
0,-0.4,-0.4,1,0,0,1
0,-0.4,-0.32500000000000007,1,0,0,1
0,-0.4,-0.25,1,0,0,1
0,-0.4,-0.17500000000000004,1,0,0,1
0,-0.4,-0.10000000000000009,1,0,0,1
0,-0.4,-0.025000000000000022,1,0,0,1
0,-0.4,0.050000000000000044,1,0,0,1
0,-0.4,0.125,1,0,0,1
0,-0.4,0.19999999999999996,1,0,0,1
0,-0.4,0.2749999999999999,1,0,0,1
0,-0.4,0.34999999999999987,1,0,0,1
0,-0.4,0.42500000000000004,1,0,0,1
0,-0.4,0.5,1,0,0,1
0,-0.4,0.575,1,0,0,1
0,-0.4,0.6499999999999999,1,0,0,1
0,-0.4,0.7249999999999999,1,0,0,1
0,-0.4,0.7999999999999998,1,0,0,1
0,-0.4,0.875,1,0,0,1
0,-0.4,0.95,1,0,0,1
0,-0.4,1.025,1,0,0,1
0,-0.4,1.1,1,0,0,1
0,-0.4,1.1749999999999998,1,0,0,1
0,-0.4,1.25,1,0,0,1
0,-0.4,1.3249999999999997,1,0,0,1
0,-0.4,1.4,1,0,0,1
0,-0.4,1.475,1,0,0,1
0,-0.4,1.5499999999999998,1,0,0,1
0,-0.4,1.625,1,0,0,1
0,-0.4,1.6999999999999997,1,0,0,1
0,-0.4,1.775,1,0,0,1
0,-0.4,1.85,1,0,0,1
0,-0.4,1.9249999999999998,1,0,0,1
0,-0.4,2.0,1,0,0,1
0,-0.32500000000000007,-1.0,0,0,0,4
0,-0.32500000000000007,-0.925,0,0,0,4
0,-0.32500000000000007,-0.85,0,0,0,4
0,-0.32500000000000007,-0.775,0,0,0,3
0,-0.32500000000000007,-0.7,0,0,0,3
0,-0.32500000000000007,-0.625,1,1,0,3
0,-0.32500000000000007,-0.55,1,1,0,1
0,-0.32500000000000007,-0.475,1,0,0,1
0,-0.32500000000000007,-0.4,1,0,0,1
0,-0.32500000000000007,-0.32500000000000007,1,0,0,1
0,-0.32500000000000007,-0.25,1,0,0,1
0,-0.32500000000000007,-0.17500000000000004,1,0,0,1
0,-0.32500000000000007,-0.10000000000000009,1,0,0,1
0,-0.32500000000000007,-0.025000000000000022,1,0,0,1
0,-0.32500000000000007,0.050000000000000044,1,0,0,1
0,-0.32500000000000007,0.125,1,0,0,1
0,-0.32500000000000007,0.19999999999999996,1,0,0,1
0,-0.32500000000000007,0.2749999999999999,1,0,0,1
0,-0.32500000000000007,0.34999999999999987,1,0,0,1
0,-0.32500000000000007,0.42500000000000004,1,0,0,1
0,-0.32500000000000007,0.5,1,0,0,1
0,-0.32500000000000007,0.575,1,0,0,1
0,-0.32500000000000007,0.6499999999999999,0,0,0,1
0,-0.32500000000000007,0.7249999999999999,0,0,0,1
0,-0.32500000000000007,0.7999999999999998,0,0,0,1
0,-0.32500000000000007,0.875,0,0,0,1
0,-0.32500000000000007,0.95,0,0,0,1
0,-0.32500000000000007,1.025,1,0,0,1
0,-0.32500000000000007,1.1,1,0,0,1
0,-0.32500000000000007,1.1749999999999998,1,0,0,1
0,-0.32500000000000007,1.25,1,0,0,1
0,-0.32500000000000007,1.3249999999999997,1,0,0,1
0,-0.32500000000000007,1.4,1,0,0,1
0,-0.32500000000000007,1.475,1,0,0,1
0,-0.32500000000000007,1.5499999999999998,1,0,0,1
0,-0.32500000000000007,1.625,1,0,0,1
0,-0.32500000000000007,1.6999999999999997,1,0,0,1
0,-0.32500000000000007,1.775,1,0,0,1
0,-0.32500000000000007,1.85,1,0,0,1
0,-0.32500000000000007,1.9249999999999998,1,0,0,1
0,-0.32500000000000007,2.0,1,0,0,1
0,-0.25,-1.0,0,0,0,4
0,-0.25,-0.925,0,0,0,4
0,-0.25,-0.85,0,0,0,4
0,-0.25,-0.775,0,0,0,4
0,-0.25,-0.7,0,0,0,3
0,-0.25,-0.625,0,0,0,3
0,-0.25,-0.55,1,1,0,3
0,-0.25,-0.475,1,1,0,1
0,-0.25,-0.4,1,0,0,1
0,-0.25,-0.32500000000000007,1,0,0,1
0,-0.25,-0.25,1,0,0,1
0,-0.25,-0.17500000000000004,1,0,0,1
0,-0.25,-0.10000000000000009,1,0,0,1
0,-0.25,-0.025000000000000022,1,0,0,1
0,-0.25,0.050000000000000044,1,0,0,1
0,-0.25,0.125,1,0,0,1
0,-0.25,0.19999999999999996,1,0,0,1
0,-0.25,0.2749999999999999,1,0,0,1
0,-0.25,0.34999999999999987,1,0,0,1
0,-0.25,0.42500000000000004,1,0,0,1
0,-0.25,0.5,1,0,0,1
0,-0.25,0.575,0,0,0,1
0,-0.25,0.6499999999999999,0,0,0,1
0,-0.25,0.7249999999999999,0,0,0,1
0,-0.25,0.7999999999999998,0,0,0,1
0,-0.25,0.875,0,0,0,1
0,-0.25,0.95,0,0,0,1
0,-0.25,1.025,0,0,0,1
0,-0.25,1.1,0,0,0,1
0,-0.25,1.1749999999999998,0,0,0,1
0,-0.25,1.25,0,0,0,1
0,-0.25,1.3249999999999997,0,0,0,1
0,-0.25,1.4,0,0,0,1
0,-0.25,1.475,0,0,0,1
0,-0.25,1.5499999999999998,0,0,0,1
0,-0.25,1.625,0,0,0,1
0,-0.25,1.6999999999999997,0,0,0,1
0,-0.25,1.775,0,0,0,1
0,-0.25,1.85,0,0,0,1
0,-0.25,1.9249999999999998,0,0,0,1
0,-0.25,2.0,0,0,0,1
0,-0.17500000000000004,-1.0,0,0,0,2
0,-0.17500000000000004,-0.925,0,0,0,4
0,-0.17500000000000004,-0.85,0,0,0,4
0,-0.17500000000000004,-0.775,0,0,0,4
0,-0.17500000000000004,-0.7,0,0,0,4
0,-0.17500000000000004,-0.625,0,0,0,3
0,-0.17500000000000004,-0.55,0,0,0,3
0,-0.17500000000000004,-0.475,1,1,0,3
0,-0.17500000000000004,-0.4,1,0,0,1
0,-0.17500000000000004,-0.32500000000000007,1,0,0,1
0,-0.17500000000000004,-0.25,1,0,0,1
0,-0.17500000000000004,-0.17500000000000004,1,0,0,1
0,-0.17500000000000004,-0.10000000000000009,1,0,0,1
0,-0.17500000000000004,-0.025000000000000022,1,0,0,1
0,-0.17500000000000004,0.050000000000000044,1,0,0,1
0,-0.17500000000000004,0.125,1,0,0,1
0,-0.17500000000000004,0.19999999999999996,1,0,0,1
0,-0.17500000000000004,0.2749999999999999,1,0,0,1
0,-0.17500000000000004,0.34999999999999987,1,0,0,1
0,-0.17500000000000004,0.42500000000000004,1,0,0,1
0,-0.17500000000000004,0.5,1,0,0,1
0,-0.17500000000000004,0.575,0,0,0,1
0,-0.17500000000000004,0.6499999999999999,0,0,0,1
0,-0.17500000000000004,0.7249999999999999,0,0,0,1
0,-0.17500000000000004,0.7999999999999998,0,0,0,1
0,-0.17500000000000004,0.875,0,0,0,1
0,-0.17500000000000004,0.95,0,0,0,1
0,-0.17500000000000004,1.025,1,0,0,1
0,-0.17500000000000004,1.1,0,0,0,1
0,-0.17500000000000004,1.1749999999999998,0,0,0,1
0,-0.17500000000000004,1.25,1,0,0,1
0,-0.17500000000000004,1.3249999999999997,1,0,0,1
0,-0.17500000000000004,1.4,1,0,0,1
0,-0.17500000000000004,1.475,1,0,0,1
0,-0.17500000000000004,1.5499999999999998,1,0,0,1
0,-0.17500000000000004,1.625,1,0,0,1
0,-0.17500000000000004,1.6999999999999997,1,0,0,1
0,-0.17500000000000004,1.775,1,0,0,1
0,-0.17500000000000004,1.85,1,0,0,1
0,-0.17500000000000004,1.9249999999999998,1,0,0,1
0,-0.17500000000000004,2.0,1,0,0,1
0,-0.10000000000000009,-1.0,0,0,0,2
0,-0.10000000000000009,-0.925,0,0,0,2
0,-0.10000000000000009,-0.85,0,0,0,4
0,-0.10000000000000009,-0.775,0,0,0,4
0,-0.10000000000000009,-0.7,0,0,0,4
0,-0.10000000000000009,-0.625,0,0,0,4
0,-0.10000000000000009,-0.55,0,0,0,3
0,-0.10000000000000009,-0.475,1,1,0,3
0,-0.10000000000000009,-0.4,1,1,0,3
0,-0.10000000000000009,-0.32500000000000007,1,0,0,1
0,-0.10000000000000009,-0.25,1,0,0,1
0,-0.10000000000000009,-0.17500000000000004,1,0,0,1
0,-0.10000000000000009,-0.10000000000000009,1,0,0,1
0,-0.10000000000000009,-0.025000000000000022,1,0,0,1
0,-0.10000000000000009,0.050000000000000044,1,0,0,1
0,-0.10000000000000009,0.125,1,0,0,1
0,-0.10000000000000009,0.19999999999999996,1,0,0,1
0,-0.10000000000000009,0.2749999999999999,1,0,0,1
0,-0.10000000000000009,0.34999999999999987,1,0,0,1
0,-0.10000000000000009,0.42500000000000004,1,0,0,1
0,-0.10000000000000009,0.5,0,0,0,1
0,-0.10000000000000009,0.575,0,0,0,1
0,-0.10000000000000009,0.6499999999999999,0,0,0,1
0,-0.10000000000000009,0.7249999999999999,0,0,0,1
0,-0.10000000000000009,0.7999999999999998,0,0,0,1
0,-0.10000000000000009,0.875,0,0,0,1
0,-0.10000000000000009,0.95,0,0,0,1
0,-0.10000000000000009,1.025,0,0,0,1
0,-0.10000000000000009,1.1,0,0,0,1
0,-0.10000000000000009,1.1749999999999998,0,0,0,1
0,-0.10000000000000009,1.25,0,0,0,1
0,-0.10000000000000009,1.3249999999999997,0,0,0,1
0,-0.10000000000000009,1.4,0,0,0,1
0,-0.10000000000000009,1.475,0,0,0,1
0,-0.10000000000000009,1.5499999999999998,0,0,0,1
0,-0.10000000000000009,1.625,0,0,0,1
0,-0.10000000000000009,1.6999999999999997,0,0,0,1
0,-0.10000000000000009,1.775,0,0,0,1
0,-0.10000000000000009,1.85,0,0,0,1
0,-0.10000000000000009,1.9249999999999998,0,0,0,1
0,-0.10000000000000009,2.0,0,0,0,1
0,-0.025000000000000022,-1.0,0,0,0,2
0,-0.025000000000000022,-0.925,0,0,0,2
0,-0.025000000000000022,-0.85,0,0,0,2
0,-0.025000000000000022,-0.775,0,0,0,4
0,-0.025000000000000022,-0.7,0,0,0,4
0,-0.025000000000000022,-0.625,0,0,0,4
0,-0.025000000000000022,-0.55,0,0,0,4
0,-0.025000000000000022,-0.475,0,0,0,3
0,-0.025000000000000022,-0.4,1,1,0,3
0,-0.025000000000000022,-0.32500000000000007,1,1,0,1
0,-0.025000000000000022,-0.25,1,0,0,1
0,-0.025000000000000022,-0.17500000000000004,1,0,0,1
0,-0.025000000000000022,-0.10000000000000009,1,0,0,1
0,-0.025000000000000022,-0.025000000000000022,1,0,0,1
0,-0.025000000000000022,0.050000000000000044,1,0,0,1
0,-0.025000000000000022,0.125,1,0,0,1
0,-0.025000000000000022,0.19999999999999996,1,0,0,1
0,-0.025000000000000022,0.2749999999999999,1,0,0,1
0,-0.025000000000000022,0.34999999999999987,1,0,0,1
0,-0.025000000000000022,0.42500000000000004,1,0,0,1
0,-0.025000000000000022,0.5,1,0,0,1
0,-0.025000000000000022,0.575,0,0,0,1
0,-0.025000000000000022,0.6499999999999999,0,0,0,1
0,-0.025000000000000022,0.7249999999999999,0,0,0,1
0,-0.025000000000000022,0.7999999999999998,1,0,0,1
0,-0.025000000000000022,0.875,0,0,0,1
0,-0.025000000000000022,0.95,0,0,0,1
0,-0.025000000000000022,1.025,0,0,0,1
0,-0.025000000000000022,1.1,0,0,0,1
0,-0.025000000000000022,1.1749999999999998,0,0,0,1
0,-0.025000000000000022,1.25,0,0,0,1
0,-0.025000000000000022,1.3249999999999997,0,0,0,1
0,-0.025000000000000022,1.4,0,0,0,1
0,-0.025000000000000022,1.475,0,0,0,1
0,-0.025000000000000022,1.5499999999999998,0,0,0,1
0,-0.025000000000000022,1.625,0,0,0,1
0,-0.025000000000000022,1.6999999999999997,0,0,0,1
0,-0.025000000000000022,1.775,0,0,0,1
0,-0.025000000000000022,1.85,0,0,0,1
0,-0.025000000000000022,1.9249999999999998,0,0,0,1
0,-0.025000000000000022,2.0,0,0,0,1
0,0.050000000000000044,-1.0,0,0,0,2
0,0.050000000000000044,-0.925,0,0,0,2
0,0.050000000000000044,-0.85,0,0,0,2
0,0.050000000000000044,-0.775,0,0,0,2
0,0.050000000000000044,-0.7,0,0,0,4
0,0.050000000000000044,-0.625,0,0,0,4
0,0.050000000000000044,-0.55,0,0,0,4
0,0.050000000000000044,-0.475,0,0,0,4
0,0.050000000000000044,-0.4,0,0,0,4
0,0.050000000000000044,-0.32500000000000007,1,1,0,3
0,0.050000000000000044,-0.25,1,1,0,1
0,0.050000000000000044,-0.17500000000000004,1,0,0,1
0,0.050000000000000044,-0.10000000000000009,1,0,0,1
0,0.050000000000000044,-0.025000000000000022,1,0,0,1
0,0.050000000000000044,0.050000000000000044,1,0,0,1
0,0.050000000000000044,0.125,1,0,0,1
0,0.050000000000000044,0.19999999999999996,1,0,0,1
0,0.050000000000000044,0.2749999999999999,1,0,0,1
0,0.050000000000000044,0.34999999999999987,1,0,0,1
0,0.050000000000000044,0.42500000000000004,1,0,0,1
0,0.050000000000000044,0.5,0,0,0,1
0,0.050000000000000044,0.575,0,0,0,1
0,0.050000000000000044,0.6499999999999999,0,0,0,1
0,0.050000000000000044,0.7249999999999999,0,0,0,1
0,0.050000000000000044,0.7999999999999998,0,0,0,1
0,0.050000000000000044,0.875,0,0,0,1
0,0.050000000000000044,0.95,0,0,0,1
0,0.050000000000000044,1.025,0,0,0,1
0,0.050000000000000044,1.1,0,0,0,1
0,0.050000000000000044,1.1749999999999998,0,0,0,1
0,0.050000000000000044,1.25,0,0,0,1
0,0.050000000000000044,1.3249999999999997,0,0,0,1
