,I_e,I_i,stability,static,dynamic,double,p_random,p_down
0,-0.76,-0.92,1,0,0,0,1,1
0,-0.72,-0.92,1,0,0,0,1,1
0,-0.6799999999999999,-0.92,1,0,0,0,1,1
0,-0.64,-0.92,1,0,0,0,1,1
0,-0.6,-0.92,1,0,0,0,1,1
0,-0.56,-0.92,,0,0,0,1,1
0,-0.52,-0.92,,0,0,0,1,1
0,-0.48,-0.92,,0,0,0,1,1
0,-0.43999999999999995,-0.92,,0,0,0,4,4
0,-0.4,-0.92,0,0,0,0,4,4
0,-0.36,-0.92,0,0,0,0,4,4
0,-0.31999999999999995,-0.92,0,0,0,0,4,4
0,-0.28,-0.92,0,0,0,0,4,4
0,-0.24,-0.92,0,0,0,0,2,2
0,-0.19999999999999996,-0.92,0,0,0,0,2,2
0,-0.16000000000000003,-0.92,0,0,0,0,2,2
0,-0.12,-0.92,0,0,0,0,2,2
0,-0.07999999999999996,-0.92,0,0,0,0,2,2
0,-0.040000000000000036,-0.92,0,0,0,0,2,2
0,0.0,-0.92,0,0,0,0,2,2
0,0.040000000000000036,-0.92,0,0,0,0,2,2
0,0.08000000000000007,-0.92,0,0,0,0,2,2
0,0.1200000000000001,-0.92,0,0,0,0,2,2
0,0.15999999999999992,-0.92,0,0,0,0,2,2
0,0.19999999999999996,-0.92,0,0,0,0,2,2
0,0.24,-0.92,0,0,0,0,2,2
0,0.28,-0.92,0,0,0,0,2,2
0,0.32000000000000006,-0.92,0,0,0,0,2,2
0,0.3600000000000001,-0.92,1,0,0,0,1,1
0,0.40000000000000013,-0.92,1,0,0,0,1,1
0,0.43999999999999995,-0.92,1,0,0,0,1,1
0,0.48,-0.92,1,0,0,0,1,1
0,0.52,-0.92,1,0,0,0,1,1
0,0.56,-0.92,1,0,0,0,1,1
0,0.6000000000000001,-0.92,1,0,0,0,1,1
0,0.6400000000000001,-0.92,1,0,0,0,1,1
0,0.6799999999999999,-0.92,1,0,0,0,1,1
0,0.72,-0.92,1,0,0,0,1,1
0,0.76,-0.92,1,0,0,0,1,1
0,0.8,-0.92,1,0,0,0,1,1
0,0.8400000000000001,-0.92,1,0,0,0,1,1
0,0.8800000000000001,-0.92,1,0,0,0,1,1
0,0.9199999999999999,-0.92,1,0,0,0,1,1
0,0.96,-0.92,1,0,0,0,1,1
0,1.0,-0.92,1,0,0,0,1,1
0,-1.0,-0.88,1,0,0,0,1,1
0,-0.96,-0.88,1,0,0,0,1,1
0,-0.92,-0.88,1,0,0,0,1,1
0,-0.88,-0.88,1,0,0,0,1,1
0,-0.84,-0.88,1,0,0,0,1,1
0,-0.8,-0.88,1,0,0,0,1,1
0,-0.76,-0.88,1,0,0,0,1,1
0,-0.72,-0.88,1,0,0,0,1,1
0,-0.6799999999999999,-0.88,1,0,0,0,1,1
0,-0.64,-0.88,1,0,0,0,1,1
0,-0.6,-0.88,1,0,0,0,1,1
0,-0.56,-0.88,,0,0,0,1,1
0,-0.52,-0.88,,0,0,0,1,1
0,-0.48,-0.88,,0,0,0,1,1
0,-0.43999999999999995,-0.88,,0,0,0,4,4
0,-0.4,-0.88,0,0,0,0,4,4
0,-0.36,-0.88,0,0,0,0,4,4
0,-0.31999999999999995,-0.88,0,0,0,0,4,4
0,-0.28,-0.88,0,0,0,0,4,4
0,-0.24,-0.88,0,0,0,0,4,4
0,-0.19999999999999996,-0.88,0,0,0,0,2,2
0,-0.16000000000000003,-0.88,0,0,0,0,2,2
0,-0.12,-0.88,0,0,0,0,2,2
0,-0.07999999999999996,-0.88,0,0,0,0,2,2
0,-0.040000000000000036,-0.88,0,0,0,0,2,2
0,0.0,-0.88,0,0,0,0,2,2
0,0.040000000000000036,-0.88,0,0,0,0,2,2
0,0.08000000000000007,-0.88,0,0,0,0,2,2
0,0.1200000000000001,-0.88,0,0,0,0,2,2
0,0.15999999999999992,-0.88,0,0,0,0,2,2
0,0.19999999999999996,-0.88,0,0,0,0,2,2
0,0.24,-0.88,0,0,0,0,2,2
0,0.28,-0.88,0,0,0,0,2,2
0,0.32000000000000006,-0.88,0,0,0,0,2,2
0,0.3600000000000001,-0.88,1,0,0,0,1,1
0,0.40000000000000013,-0.88,1,0,0,0,1,1
0,0.43999999999999995,-0.88,1,0,0,0,1,1
0,0.48,-0.88,1,0,0,0,1,1
0,0.52,-0.88,1,0,0,0,1,1
0,0.56,-0.88,1,0,0,0,1,1
0,0.6000000000000001,-0.88,1,0,0,0,1,1
0,0.6400000000000001,-0.88,1,0,0,0,1,1
0,0.6799999999999999,-0.88,1,0,0,0,1,1
0,0.72,-0.88,1,0,0,0,1,1
0,0.76,-0.88,1,0,0,0,1,1
0,0.8,-0.88,1,0,0,0,1,1
0,0.8400000000000001,-0.88,1,0,0,0,1,1
0,0.8800000000000001,-0.88,1,0,0,0,1,1
0,0.9199999999999999,-0.88,1,0,0,0,1,1
0,0.96,-0.88,1,0,0,0,1,1
0,1.0,-0.88,1,0,0,0,1,1
0,-1.0,-0.84,1,0,0,0,1,1
0,-0.96,-0.84,1,0,0,0,1,1
0,-0.92,-0.84,1,0,0,0,1,1
0,-0.88,-0.84,1,0,0,0,1,1
0,-0.84,-0.84,1,0,0,0,1,1
0,-0.8,-0.84,1,0,0,0,1,1
0,-0.76,-0.84,1,0,0,0,1,1
0,-0.72,-0.84,1,0,0,0,1,1
0,-0.6799999999999999,-0.84,1,0,0,0,1,1
0,-0.64,-0.84,1,0,0,0,1,1
0,-0.6,-0.84,1,0,0,0,1,1
0,-0.56,-0.84,1,0,0,0,1,1
0,-0.52,-0.84,,0,0,0,1,1
0,-0.48,-0.84,,0,0,0,1,1
0,-0.43999999999999995,-0.84,,0,0,0,1,1
0,-0.4,-0.84,1,1,1,0,4,4
0,-0.36,-0.84,0,0,0,0,4,4
0,-0.31999999999999995,-0.84,0,0,0,0,4,4
0,-0.28,-0.84,0,0,0,0,4,4
0,-0.24,-0.84,0,0,0,0,4,4
0,-0.19999999999999996,-0.84,0,0,0,0,4,4
0,-0.16000000000000003,-0.84,0,0,0,0,2,2
0,-0.12,-0.84,0,0,0,0,2,2
0,-0.07999999999999996,-0.84,0,0,0,0,2,2
0,-0.040000000000000036,-0.84,0,0,0,0,2,2
0,0.0,-0.84,0,0,0,0,2,2
0,0.040000000000000036,-0.84,0,0,0,0,2,2
0,0.08000000000000007,-0.84,0,0,0,0,2,2
0,0.1200000000000001,-0.84,0,0,0,0,2,2
0,0.15999999999999992,-0.84,0,0,0,0,2,2
0,0.19999999999999996,-0.84,0,0,0,0,2,2
0,0.24,-0.84,0,0,0,0,2,2
0,0.28,-0.84,0,0,0,0,2,2
0,0.32000000000000006,-0.84,0,0,0,0,2,2
0,0.3600000000000001,-0.84,1,0,0,0,1,1
0,0.40000000000000013,-0.84,1,0,0,0,1,1
0,0.43999999999999995,-0.84,1,0,0,0,1,1
0,0.48,-0.84,1,0,0,0,1,1
0,0.52,-0.84,1,0,0,0,1,1
0,0.56,-0.84,1,0,0,0,1,1
0,0.6000000000000001,-0.84,1,0,0,0,1,1
0,0.6400000000000001,-0.84,1,0,0,0,1,1
0,0.6799999999999999,-0.84,1,0,0,0,1,1
0,0.72,-0.84,1,0,0,0,1,1
0,0.76,-0.84,1,0,0,0,1,1
0,0.8,-0.84,1,0,0,0,1,1
0,0.8400000000000001,-0.84,1,0,0,0,1,1
0,0.8800000000000001,-0.84,1,0,0,0,1,1
0,0.9199999999999999,-0.84,1,0,0,0,1,1
0,0.96,-0.84,1,0,0,0,1,1
0,1.0,-0.84,1,0,0,0,1,1
0,-1.0,-0.8,1,0,0,0,1,1
0,-0.96,-0.8,1,0,0,0,1,1
0,-0.92,-0.8,1,0,0,0,1,1
0,-0.88,-0.8,1,0,0,0,1,1
0,-0.84,-0.8,1,0,0,0,1,1
0,-0.8,-0.8,1,0,0,0,1,1
0,-0.76,-0.8,1,0,0,0,1,1
0,-0.72,-0.8,1,0,0,0,1,1
0,-0.6799999999999999,-0.8,1,0,0,0,1,1
0,-0.64,-0.8,1,0,0,0,1,1
0,-0.6,-0.8,1,0,0,0,1,1
0,-0.56,-0.8,1,0,0,0,1,1
0,-0.52,-0.8,1,0,0,0,1,1
0,-0.48,-0.8,1,0,0,0,1,1
0,-0.43999999999999995,-0.8,,0,0,0,1,1
0,-0.4,-0.8,1,1,1,0,4,4
0,-0.36,-0.8,1,1,1,0,4,4
0,-0.31999999999999995,-0.8,0,0,0,0,4,4
0,-0.28,-0.8,0,0,0,0,4,4
0,-0.24,-0.8,0,0,0,0,4,4
0,-0.19999999999999996,-0.8,0,0,0,0,4,4
0,-0.16000000000000003,-0.8,0,0,0,0,4,4
0,-0.12,-0.8,0,0,0,0,2,2
0,-0.07999999999999996,-0.8,0,0,0,0,2,2
0,-0.040000000000000036,-0.8,0,0,0,0,2,2
0,0.0,-0.8,0,0,0,0,2,2
0,0.040000000000000036,-0.8,0,0,0,0,2,2
0,0.08000000000000007,-0.8,0,0,0,0,2,2
0,0.1200000000000001,-0.8,0,0,0,0,2,2
0,0.15999999999999992,-0.8,0,0,0,0,2,2
0,0.19999999999999996,-0.8,0,0,0,0,2,2
0,0.24,-0.8,0,0,0,0,2,2
0,0.28,-0.8,0,0,0,0,2,2
0,0.32000000000000006,-0.8,0,0,0,0,2,2
0,0.3600000000000001,-0.8,1,0,0,0,1,1
0,0.40000000000000013,-0.8,1,0,0,0,1,1
0,0.43999999999999995,-0.8,1,0,0,0,1,1
0,0.48,-0.8,1,0,0,0,1,1
0,0.52,-0.8,1,0,0,0,1,1
0,0.56,-0.8,1,0,0,0,1,1
0,0.6000000000000001,-0.8,1,0,0,0,1,1
0,0.6400000000000001,-0.8,1,0,0,0,1,1
0,0.6799999999999999,-0.8,1,0,0,0,1,1
0,0.72,-0.8,1,0,0,0,1,1
0,0.76,-0.8,1,0,0,0,1,1
0,0.8,-0.8,1,0,0,0,1,1
0,0.8400000000000001,-0.8,1,0,0,0,1,1
0,0.8800000000000001,-0.8,1,0,0,0,1,1
0,0.9199999999999999,-0.8,1,0,0,0,1,1
0,0.96,-0.8,1,0,0,0,1,1
0,1.0,-0.8,1,0,0,0,1,1
0,-1.0,-0.76,1,0,0,0,1,1
0,-0.96,-0.76,1,0,0,0,1,1
0,-0.92,-0.76,1,0,0,0,1,1
0,-0.88,-0.76,1,0,0,0,1,1
0,-0.84,-0.76,1,0,0,0,1,1
0,-0.8,-0.76,1,0,0,0,1,1
0,-0.76,-0.76,1,0,0,0,1,1
0,-0.72,-0.76,1,0,0,0,1,1
0,-0.6799999999999999,-0.76,1,0,0,0,1,1
0,-0.64,-0.76,1,0,0,0,1,1
0,-0.6,-0.76,1,0,0,0,1,1
0,-0.56,-0.76,1,0,0,0,1,1
0,-0.52,-0.76,1,0,0,0,1,1
0,-0.48,-0.76,1,0,0,0,1,1
0,-0.43999999999999995,-0.76,1,0,0,0,1,1
0,-0.4,-0.76,1,0,0,0,1,1
0,-0.36,-0.76,1,1,1,0,4,4
0,-0.31999999999999995,-0.76,1,1,1,0,4,4
0,-0.28,-0.76,0,0,0,0,4,4
0,-0.24,-0.76,0,0,0,0,4,4
0,-0.19999999999999996,-0.76,0,0,0,0,4,4
0,-0.16000000000000003,-0.76,0,0,0,0,4,4
0,-0.12,-0.76,0,0,0,0,4,4
0,-0.07999999999999996,-0.76,0,0,0,0,2,2
0,-0.040000000000000036,-0.76,0,0,0,0,2,2
0,0.0,-0.76,0,0,0,0,2,2
0,0.040000000000000036,-0.76,0,0,0,0,2,2
0,0.08000000000000007,-0.76,0,0,0,0,2,2
0,0.1200000000000001,-0.76,0,0,0,0,2,2
0,0.15999999999999992,-0.76,0,0,0,0,2,2
0,0.19999999999999996,-0.76,0,0,0,0,2,2
0,0.24,-0.76,0,0,0,0,2,2
0,0.28,-0.76,0,0,0,0,2,2
0,0.32000000000000006,-0.76,0,0,0,0,2,2
0,0.3600000000000001,-0.76,1,0,0,0,1,1
0,0.40000000000000013,-0.76,1,0,0,0,1,1
0,0.43999999999999995,-0.76,1,0,0,0,1,1
0,0.48,-0.76,1,0,0,0,1,1
0,0.52,-0.76,1,0,0,0,1,1
0,0.56,-0.76,1,0,0,0,1,1
0,0.6000000000000001,-0.76,1,0,0,0,1,1
0,0.6400000000000001,-0.76,1,0,0,0,1,1
0,0.6799999999999999,-0.76,1,0,0,0,1,1
0,0.72,-0.76,1,0,0,0,1,1
0,0.76,-0.76,1,0,0,0,1,1
0,0.8,-0.76,1,0,0,0,1,1
0,0.8400000000000001,-0.76,1,0,0,0,1,1
0,0.8800000000000001,-0.76,1,0,0,0,1,1
0,0.9199999999999999,-0.76,1,0,0,0,1,1
0,0.96,-0.76,1,0,0,0,1,1
0,1.0,-0.76,1,0,0,0,1,1
0,-1.0,-0.72,1,0,0,0,1,1
0,-0.96,-0.72,1,0,0,0,1,1
0,-0.92,-0.72,1,0,0,0,1,1
0,-0.88,-0.72,1,0,0,0,1,1
0,-0.84,-0.72,1,0,0,0,1,1
0,-0.8,-0.72,1,0,0,0,1,1
0,-0.76,-0.72,1,0,0,0,1,1
0,-0.72,-0.72,1,0,0,0,1,1
0,-0.6799999999999999,-0.72,1,0,0,0,1,1
0,-0.64,-0.72,1,0,0,0,1,1
0,-0.6,-0.72,1,0,0,0,1,1
0,-0.56,-0.72,1,0,0,0,1,1
0,-0.52,-0.72,1,0,0,0,1,1
0,-0.48,-0.72,1,0,0,0,1,1
0,-0.43999999999999995,-0.72,1,0,0,0,1,1
0,-0.4,-0.72,1,0,0,0,1,1
0,-0.36,-0.72,1,0,0,0,1,1
0,-0.31999999999999995,-0.72,1,1,1,0,4,4
0,-0.28,-0.72,1,1,1,0,4,4
0,-0.24,-0.72,0,0,0,0,4,4
0,-0.19999999999999996,-0.72,0,0,0,0,4,4
0,-0.16000000000000003,-0.72,0,0,0,0,4,4
0,-0.12,-0.72,0,0,0,0,4,4
0,-0.07999999999999996,-0.72,0,0,0,0,4,4
0,-0.040000000000000036,-0.72,0,0,0,0,2,2
0,0.0,-0.72,0,0,0,0,2,2
0,0.040000000000000036,-0.72,0,0,0,0,2,2
0,0.08000000000000007,-0.72,0,0,0,0,2,2
0,0.1200000000000001,-0.72,0,0,0,0,2,2
0,0.15999999999999992,-0.72,0,0,0,0,2,2
0,0.19999999999999996,-0.72,0,0,0,0,2,2
0,0.24,-0.72,0,0,0,0,2,2
0,0.28,-0.72,0,0,0,0,2,2
0,0.32000000000000006,-0.72,0,0,0,0,2,2
0,0.3600000000000001,-0.72,1,0,0,0,1,1
0,0.40000000000000013,-0.72,1,0,0,0,1,1
0,0.43999999999999995,-0.72,1,0,0,0,1,1
0,0.48,-0.72,1,0,0,0,1,1
0,0.52,-0.72,1,0,0,0,1,1
0,0.56,-0.72,1,0,0,0,1,1
0,0.6000000000000001,-0.72,1,0,0,0,1,1
0,0.6400000000000001,-0.72,1,0,0,0,1,1
0,0.6799999999999999,-0.72,1,0,0,0,1,1
0,0.72,-0.72,1,0,0,0,1,1
0,0.76,-0.72,1,0,0,0,1,1
0,0.8,-0.72,1,0,0,0,1,1
0,0.8400000000000001,-0.72,1,0,0,0,1,1
0,0.8800000000000001,-0.72,1,0,0,0,1,1
0,0.9199999999999999,-0.72,1,0,0,0,1,1
0,0.96,-0.72,1,0,0,0,1,1
0,1.0,-0.72,1,0,0,0,1,1
0,-1.0,-0.6799999999999999,1,0,0,0,1,1
0,-0.96,-0.6799999999999999,1,0,0,0,1,1
0,-0.92,-0.6799999999999999,1,0,0,0,1,1
0,-0.88,-0.6799999999999999,1,0,0,0,1,1
0,-0.84,-0.6799999999999999,1,0,0,0,1,1
0,-0.8,-0.6799999999999999,1,0,0,0,1,1
0,-0.76,-0.6799999999999999,1,0,0,0,1,1
0,-0.72,-0.6799999999999999,1,0,0,0,1,1
0,-0.6799999999999999,-0.6799999999999999,1,0,0,0,1,1
0,-0.64,-0.6799999999999999,1,0,0,0,1,1
0,-0.6,-0.6799999999999999,1,0,0,0,1,1
0,-0.56,-0.6799999999999999,1,0,0,0,1,1
0,-0.52,-0.6799999999999999,1,0,0,0,1,1
0,-0.48,-0.6799999999999999,1,0,0,0,1,1
0,-0.43999999999999995,-0.6799999999999999,1,0,0,0,1,1
0,-0.4,-0.6799999999999999,1,0,0,0,1,1
0,-0.36,-0.6799999999999999,1,0,0,0,1,1
0,-0.31999999999999995,-0.6799999999999999,1,0,0,0,1,1
0,-0.28,-0.6799999999999999,1,1,1,0,4,4
0,-0.24,-0.6799999999999999,1,1,1,0,4,4
0,-0.19999999999999996,-0.6799999999999999,0,0,0,0,4,4
0,-0.16000000000000003,-0.6799999999999999,0,0,0,0,4,4
0,-0.12,-0.6799999999999999,0,0,0,0,4,4
0,-0.07999999999999996,-0.6799999999999999,0,0,0,0,4,4
0,-0.040000000000000036,-0.6799999999999999,0,0,0,0,4,4
0,0.0,-0.6799999999999999,0,0,0,0,2,2
0,0.040000000000000036,-0.6799999999999999,0,0,0,0,2,2
0,0.08000000000000007,-0.6799999999999999,0,0,0,0,2,2
0,0.1200000000000001,-0.6799999999999999,0,0,0,0,2,2
0,0.15999999999999992,-0.6799999999999999,0,0,0,0,2,2
0,0.19999999999999996,-0.6799999999999999,0,0,0,0,2,2
0,0.24,-0.6799999999999999,0,0,0,0,2,2
0,0.28,-0.6799999999999999,0,0,0,0,2,2
0,0.32000000000000006,-0.6799999999999999,0,0,0,0,2,2
0,0.3600000000000001,-0.6799999999999999,1,0,0,0,1,1
0,0.40000000000000013,-0.6799999999999999,1,0,0,0,1,1
0,0.43999999999999995,-0.6799999999999999,1,0,0,0,1,1
0,0.48,-0.6799999999999999,1,0,0,0,1,1
0,0.52,-0.6799999999999999,1,0,0,0,1,1
0,0.56,-0.6799999999999999,1,0,0,0,1,1
0,0.6000000000000001,-0.6799999999999999,1,0,0,0,1,1
0,0.6400000000000001,-0.6799999999999999,1,0,0,0,1,1
0,0.6799999999999999,-0.6799999999999999,1,0,0,0,1,1
0,0.72,-0.6799999999999999,1,0,0,0,1,1
0,0.76,-0.6799999999999999,1,0,0,0,1,1
0,0.8,-0.6799999999999999,1,0,0,0,1,1
0,0.8400000000000001,-0.6799999999999999,1,0,0,0,1,1
0,0.8800000000000001,-0.6799999999999999,1,0,0,0,1,1
0,0.9199999999999999,-0.6799999999999999,1,0,0,0,1,1
0,0.96,-0.6799999999999999,1,0,0,0,1,1
0,1.0,-0.6799999999999999,1,0,0,0,1,1
0,-1.0,-0.64,1,0,0,0,1,1
0,-0.96,-0.64,1,0,0,0,1,1
0,-0.92,-0.64,1,0,0,0,1,1
0,-0.88,-0.64,1,0,0,0,1,1
0,-0.84,-0.64,1,0,0,0,1,1
0,-0.8,-0.64,1,0,0,0,1,1
0,-0.76,-0.64,1,0,0,0,1,1
0,-0.72,-0.64,1,0,0,0,1,1
0,-0.6799999999999999,-0.64,1,0,0,0,1,1
0,-0.64,-0.64,1,0,0,0,1,1
0,-0.6,-0.64,1,0,0,0,1,1
0,-0.56,-0.64,1,0,0,0,1,1
0,-0.52,-0.64,1,0,0,0,1,1
0,-0.48,-0.64,1,0,0,0,1,1
0,-0.43999999999999995,-0.64,1,0,0,0,1,1
0,-0.4,-0.64,1,0,0,0,1,1
0,-0.36,-0.64,1,0,0,0,1,1
0,-0.31999999999999995,-0.64,1,0,0,0,1,1
0,-0.28,-0.64,1,1,0,0,1,1
0,-0.24,-0.64,1,1,1,0,4,4
0,-0.19999999999999996,-0.64,1,1,1,0,4,4
0,-0.16000000000000003,-0.64,1,1,1,0,4,4
0,-0.12,-0.64,0,0,0,0,4,4
0,-0.07999999999999996,-0.64,0,0,0,0,4,4
0,-0.040000000000000036,-0.64,0,0,0,0,4,4
0,0.0,-0.64,0,0,0,0,4,4
0,0.040000000000000036,-0.64,0,0,0,0,2,2
0,0.08000000000000007,-0.64,0,0,0,0,2,2
0,0.1200000000000001,-0.64,0,0,0,0,2,2
0,0.15999999999999992,-0.64,0,0,0,0,2,2
0,0.19999999999999996,-0.64,0,0,0,0,2,2
0,0.24,-0.64,0,0,0,0,2,2
0,0.28,-0.64,0,0,0,0,2,2
0,0.32000000000000006,-0.64,0,0,0,0,2,2
0,0.3600000000000001,-0.64,1,0,0,0,1,1
0,0.40000000000000013,-0.64,1,0,0,0,1,1
0,0.43999999999999995,-0.64,1,0,0,0,1,1
0,0.48,-0.64,1,0,0,0,1,1
0,0.52,-0.64,1,0,0,0,1,1
0,0.56,-0.64,1,0,0,0,1,1
0,0.6000000000000001,-0.64,1,0,0,0,1,1
0,0.6400000000000001,-0.64,1,0,0,0,1,1
0,0.6799999999999999,-0.64,1,0,0,0,1,1
0,0.72,-0.64,1,0,0,0,1,1
0,0.76,-0.64,1,0,0,0,1,1
0,0.8,-0.64,1,0,0,0,1,1
0,0.8400000000000001,-0.64,1,0,0,0,1,1
0,0.8800000000000001,-0.64,1,0,0,0,1,1
0,0.9199999999999999,-0.64,1,0,0,0,1,1
0,0.96,-0.64,1,0,0,0,1,1
0,1.0,-0.64,1,0,0,0,1,1
0,-1.0,-0.6,1,0,0,0,1,1
0,-0.96,-0.6,1,0,0,0,1,1
0,-0.92,-0.6,1,0,0,0,1,1
0,-0.88,-0.6,1,0,0,0,1,1
0,-0.84,-0.6,1,0,0,0,1,1
0,-0.8,-0.6,1,0,0,0,1,1
0,-0.76,-0.6,1,0,0,0,1,1
0,-0.72,-0.6,1,0,0,0,1,1
0,-0.6799999999999999,-0.6,1,0,0,0,1,1
0,-0.64,-0.6,1,0,0,0,1,1
0,-0.6,-0.6,1,0,0,0,1,1
0,-0.56,-0.6,1,0,0,0,1,1
0,-0.52,-0.6,1,0,0,0,1,1
0,-0.48,-0.6,1,0,0,0,1,1
0,-0.43999999999999995,-0.6,1,0,0,0,1,1
0,-0.4,-0.6,1,0,0,0,1,1
0,-0.36,-0.6,1,0,0,0,1,1
0,-0.31999999999999995,-0.6,1,0,0,0,1,1
0,-0.28,-0.6,1,0,0,0,1,1
0,-0.24,-0.6,1,1,0,0,1,1
0,-0.19999999999999996,-0.6,1,1,1,0,4,4
0,-0.16000000000000003,-0.6,1,1,1,0,4,4
0,-0.12,-0.6,1,1,1,0,4,4
0,-0.07999999999999996,-0.6,0,0,0,0,4,4
