,I_e,I_i,dom_frequ,down_duration,up_duration
0,-0.59,-0.9,7.5,0.11789466666666669,0.015438666666666667
0,-0.5800000000000001,-0.9,6.800000000000001,0.12814558823529412,0.018913235294117647
0,-0.5700000000000001,-0.9,6.2,0.13906290322580647,0.022227419354838712
0,-0.56,-0.9,5.5,0.15331454545454548,0.028503636363636366
0,-0.55,-0.9,4.9,0.17015714285714287,0.03392448979591837
0,-0.54,-0.9,4.1000000000000005,0.20035121951219512,0.04355121951219512
0,-0.53,-0.9,2.0,0.38474,0.11525999999999999
0,-0.52,-0.9,2.0,0.37622500000000003,0.12377500000000001
0,-0.51,-0.9,2.0,0.37431500000000006,0.125685
0,-0.5,-0.9,2.2,0.3555772727272728,0.09896818181818182
0,-0.49,-0.9,2.2,0.3529727272727273,0.10157272727272727
0,-0.48,-0.9,2.2,0.32962727272727277,0.12491818181818184
0,-0.47,-0.9,1.8,0.4246722222222223,0.13088333333333332
0,-0.46,-0.9,2.1,0.3388666666666667,0.13732380952380954
0,-0.45,-0.9,2.1,0.33892380952380957,0.13726666666666668
0,-0.44,-0.9,2.1,0.33507142857142863,0.14111904761904762
0,-0.43,-0.9,2.1,0.33334761904761906,0.14284285714285713
0,-0.42,-0.9,2.2,0.31015000000000004,0.14439545454545455
0,-0.41,-0.9,2.1,0.32992857142857146,0.1462619047619048
0,-0.4,-0.9,2.2,0.3113772727272728,0.14316818181818183
0,-0.39,-0.9,2.2,0.30752727272727276,0.14701818181818183
0,-0.38,-0.9,2.2,0.3038363636363637,0.15070909090909093
0,-0.37,-0.9,2.2,0.30210454545454546,0.15244090909090913
0,0.3800000000000001,-0.9,1.7000000000000002,0.12846470588235295,0.45977058823529415
0,-0.63,-0.89,7.6000000000000005,0.13077105263157895,0.0008078947368421053
0,-0.62,-0.89,4.0,0.23475000000000001,0.01525
0,-0.61,-0.89,4.4,0.20937045454545455,0.01790227272727273
0,-0.6,-0.89,4.6000000000000005,0.19715,0.02024130434782609
0,-0.59,-0.89,7.5,0.11855333333333334,0.014780000000000001
0,-0.5800000000000001,-0.89,6.9,0.12688550724637682,0.018042028985507247
0,-0.5700000000000001,-0.89,6.300000000000001,0.13697460317460317,0.021755555555555556
0,-0.56,-0.89,5.7,0.14926140350877193,0.026177192982456146
0,-0.55,-0.89,5.1000000000000005,0.16452156862745096,0.03155686274509804
0,-0.54,-0.89,4.5,0.18405111111111114,0.03817111111111111
0,-0.53,-0.89,2.6,0.30933846153846156,0.07527692307692307
0,-0.52,-0.89,2.0,0.37838499999999997,0.12161500000000001
0,-0.51,-0.89,2.1,0.38031904761904767,0.09587142857142857
0,-0.5,-0.89,2.2,0.3574545454545455,0.09709090909090909
0,-0.49,-0.89,2.0,0.3710050000000001,0.128995
0,-0.48,-0.89,2.2,0.3507681818181818,0.10377727272727273
0,-0.47,-0.89,2.1,0.34365238095238104,0.13253809523809523
0,-0.46,-0.89,2.1,0.3424333333333334,0.13375714285714288
0,-0.45,-0.89,2.1,0.3378904761904762,0.1383
0,-0.44,-0.89,2.1,0.33625714285714287,0.13993333333333333
0,-0.43,-0.89,2.1,0.3341952380952381,0.14199523809523812
0,-0.42,-0.89,2.1,0.3324857142857143,0.14370476190476192
0,-0.41,-0.89,2.1,0.33017142857142856,0.14601904761904763
0,-0.4,-0.89,2.2,0.3142136363636364,0.1403318181818182
0,-0.39,-0.89,2.2,0.3061545454545455,0.1483909090909091
0,-0.38,-0.89,2.2,0.3053409090909091,0.14920454545454548
0,-0.37,-0.89,2.2,0.3029045454545455,0.1516409090909091
0,-0.36,-0.89,2.2,0.3014545454545454,0.15309090909090908
0,0.3800000000000001,-0.89,1.8,0.1290666666666667,0.42648888888888886
0,-0.62,-0.88,4.9,0.196065306122449,0.008016326530612246
0,-0.61,-0.88,4.3,0.2161953488372093,0.01636279069767442
0,-0.6,-0.88,4.6000000000000005,0.1980260869565217,0.019365217391304344
0,-0.59,-0.88,7.6000000000000005,0.11724605263157895,0.014332894736842105
0,-0.5800000000000001,-0.88,7.0,0.12594285714285713,0.016914285714285715
0,-0.5700000000000001,-0.88,6.4,0.1355859375,0.0206640625
0,-0.56,-0.88,5.9,0.14481864406779663,0.024672881355932205
0,-0.55,-0.88,5.300000000000001,0.15938301886792453,0.02929622641509434
0,-0.54,-0.88,4.800000000000001,0.17340208333333332,0.03493125
0,-0.53,-0.88,4.2,0.1949095238095238,0.043185714285714286
0,-0.52,-0.88,2.0,0.38561,0.11439000000000002
0,-0.51,-0.88,2.1,0.3835,0.09269047619047621
0,-0.5,-0.88,2.2,0.3597818181818182,0.09476363636363637
0,-0.49,-0.88,2.2,0.35520000000000007,0.09934545454545456
0,-0.48,-0.88,2.0,0.36776,0.13224000000000002
0,-0.47,-0.88,2.1,0.34970000000000007,0.1264904761904762
0,-0.46,-0.88,2.1,0.34104761904761904,0.13514285714285715
0,-0.45,-0.88,2.1,0.34340952380952383,0.1327809523809524
0,-0.44,-0.88,2.1,0.3369333333333334,0.13925714285714286
0,-0.43,-0.88,2.1,0.33509047619047627,0.1411
0,-0.42,-0.88,2.1,0.3327428571428572,0.14344761904761905
0,-0.41,-0.88,2.1,0.3261619047619048,0.15002857142857146
0,-0.4,-0.88,2.1,0.32967619047619046,0.1465142857142857
0,-0.39,-0.88,2.2,0.3119727272727273,0.1425727272727273
0,-0.38,-0.88,2.2,0.3103545454545455,0.14419090909090912
0,-0.37,-0.88,2.2,0.30407727272727275,0.15046818181818183
0,-0.36,-0.88,2.2,0.30215000000000003,0.15239545454545456
0,-0.35,-0.88,2.2,0.30067727272727274,0.15386818181818182
0,0.3800000000000001,-0.88,1.8,0.12966666666666668,0.42588888888888893
0,-0.62,-0.87,5.6000000000000005,0.17747142857142856,0.0010999999999999998
0,-0.61,-0.87,6.7,0.14152835820895523,0.007725373134328358
0,-0.6,-0.87,8.4,0.10949642857142858,0.009551190476190475
0,-0.59,-0.87,7.5,0.12007333333333334,0.01326
0,-0.5800000000000001,-0.87,7.0,0.12659428571428571,0.016262857142857145
0,-0.5700000000000001,-0.87,6.5,0.13435076923076925,0.019495384615384616
0,-0.56,-0.87,6.0,0.14335166666666666,0.023315000000000002
0,-0.55,-0.87,5.5,0.15434000000000003,0.027478181818181825
0,-0.54,-0.87,5.0,0.16755,0.03245000000000001
0,-0.53,-0.87,4.5,0.18331333333333336,0.038908888888888896
0,-0.52,-0.87,2.4000000000000004,0.3366375,0.08002916666666665
0,-0.51,-0.87,2.0,0.38285,0.11715
0,-0.5,-0.87,2.2,0.36254545454545456,0.092
0,-0.49,-0.87,2.2,0.3571545454545455,0.0973909090909091
0,-0.48,-0.87,2.2,0.3537227272727273,0.10082272727272729
0,-0.47,-0.87,2.1,0.3498428571428572,0.12634761904761904
0,-0.46,-0.87,2.1,0.3422238095238096,0.13396666666666668
0,-0.45,-0.87,2.1,0.34194761904761906,0.13424285714285714
0,-0.44,-0.87,2.1,0.3383952380952381,0.13779523809523808
0,-0.43,-0.87,2.1,0.33579523809523815,0.14039523809523813
0,-0.42,-0.87,2.1,0.3326857142857143,0.1435047619047619
0,-0.41,-0.87,2.1,0.3291,0.14709047619047622
0,-0.4,-0.87,2.1,0.3265619047619048,0.14962857142857144
0,-0.39,-0.87,2.2,0.3075136363636364,0.14703181818181818
0,-0.38,-0.87,2.2,0.3118409090909091,0.14270454545454547
0,-0.37,-0.87,2.2,0.3043636363636364,0.1501818181818182
0,-0.36,-0.87,2.2,0.3028636363636364,0.1516818181818182
0,-0.35,-0.87,2.2,0.30067727272727274,0.15386818181818182
0,-0.34,-0.87,2.3000000000000003,0.27999999999999997,0.15478260869565216
0,-0.33,-0.87,2.2,0.29538181818181825,0.1591636363636364
0,0.3800000000000001,-0.87,1.8,0.13025,0.4253055555555556
0,-0.61,-0.86,6.0,0.16096333333333337,0.005703333333333334
0,-0.6,-0.86,7.9,0.1177873417721519,0.00879493670886076
0,-0.59,-0.86,7.4,0.12282027027027027,0.012314864864864866
0,-0.5800000000000001,-0.86,7.0,0.12741714285714287,0.015440000000000002
0,-0.5700000000000001,-0.86,6.5,0.1352492307692308,0.018596923076923077
0,-0.56,-0.86,6.1000000000000005,0.14154426229508196,0.02239016393442623
0,-0.55,-0.86,5.6000000000000005,0.15249464285714284,0.026076785714285712
0,-0.54,-0.86,5.2,0.16131346153846154,0.030994230769230767
0,-0.53,-0.86,4.7,0.17669787234042553,0.03606808510638298
0,-0.52,-0.86,4.2,0.1949452380952381,0.04315000000000001
0,-0.51,-0.86,2.1,0.38388571428571433,0.0923047619047619
0,-0.5,-0.86,2.2,0.36373636363636364,0.09080909090909091
0,-0.49,-0.86,2.2,0.3588090909090909,0.09573636363636365
0,-0.48,-0.86,2.2,0.35552272727272727,0.09902272727272728
0,-0.47,-0.86,2.3000000000000003,0.33267391304347826,0.10210869565217391
0,-0.46,-0.86,2.2,0.3264681818181819,0.12807727272727273
0,-0.45,-0.86,2.1,0.34754761904761905,0.12864285714285714
0,-0.44,-0.86,2.1,0.3424857142857143,0.1337047619047619
0,-0.43,-0.86,2.1,0.3369666666666667,0.13922380952380953
0,-0.42,-0.86,2.1,0.33511428571428575,0.14107619047619047
0,-0.41,-0.86,2.1,0.3333285714285714,0.14286190476190477
0,-0.4,-0.86,2.1,0.32700952380952386,0.1491809523809524
0,-0.39,-0.86,2.1,0.32300476190476196,0.1531857142857143
0,-0.38,-0.86,2.2,0.30665909090909094,0.14788636363636362
0,-0.37,-0.86,2.2,0.3078636363636364,0.1466818181818182
0,-0.36,-0.86,2.2,0.3053727272727273,0.1491727272727273
0,-0.35,-0.86,2.2,0.30211363636363636,0.1524318181818182
0,-0.34,-0.86,2.3000000000000003,0.2829869565217391,0.15179565217391303
0,-0.33,-0.86,2.3000000000000003,0.280095652173913,0.1546869565217391
0,-0.31999999999999995,-0.86,2.3000000000000003,0.2779782608695652,0.15680434782608693
0,0.3800000000000001,-0.86,1.8,0.13083333333333336,0.4247222222222223
0,-0.6,-0.85,6.6000000000000005,0.14231212121212122,0.009203030303030303
0,-0.59,-0.85,7.1000000000000005,0.12894647887323946,0.011898591549295776
0,-0.5800000000000001,-0.85,6.9,0.13026956521739133,0.014657971014492753
0,-0.5700000000000001,-0.85,6.5,0.13584153846153849,0.01800461538461539
