,I_e,I_i,stability,turing,p_random,p_turing
0,1.05,3.3833333333333333,1,0,1,0
0,1.05,3.5,1,0,1,0
0,1.05,3.6166666666666667,1,0,1,0
0,1.05,3.7333333333333334,1,0,1,0
0,1.05,3.85,1,0,1,0
0,1.05,3.966666666666667,1,0,1,0
0,1.05,4.083333333333333,1,0,1,0
0,1.05,4.2,1,0,1,0
0,1.05,4.316666666666666,1,0,1,0
0,1.05,4.433333333333334,1,0,1,0
0,1.05,4.55,1,0,1,0
0,1.05,4.666666666666667,1,0,1,0
0,1.05,4.783333333333333,1,0,1,0
0,1.05,4.9,1,0,1,0
0,1.05,5.016666666666667,1,0,1,0
0,1.05,5.133333333333334,1,0,1,0
0,1.05,5.25,1,0,1,0
0,1.05,5.366666666666667,1,0,1,0
0,1.05,5.483333333333333,1,0,1,0
0,1.05,5.6,1,0,1,0
0,1.05,5.716666666666667,1,0,1,0
0,1.05,5.833333333333333,1,0,1,0
0,1.05,5.95,1,0,1,0
0,1.05,6.066666666666666,1,0,1,0
0,1.05,6.183333333333334,1,0,1,0
0,1.05,6.3,1,0,1,0
0,1.05,6.416666666666667,1,0,1,0
0,1.05,6.533333333333333,1,0,1,0
0,1.05,6.65,1,0,1,0
0,1.05,6.766666666666667,1,0,1,0
0,1.05,6.883333333333334,1,0,1,0
0,1.05,7.0,1,0,1,0
0,1.1666666666666667,0.0,1,0,1,0
0,1.1666666666666667,0.11666666666666667,1,0,1,0
0,1.1666666666666667,0.23333333333333334,1,0,1,0
0,1.1666666666666667,0.35,1,0,1,0
0,1.1666666666666667,0.4666666666666667,1,0,1,0
0,1.1666666666666667,0.5833333333333334,1,0,1,0
0,1.1666666666666667,0.7,1,0,1,0
0,1.1666666666666667,0.8166666666666667,1,0,1,0
0,1.1666666666666667,0.9333333333333333,1,0,1,0
0,1.1666666666666667,1.05,1,0,1,0
0,1.1666666666666667,1.1666666666666667,1,0,1,0
0,1.1666666666666667,1.2833333333333334,1,0,1,0
0,1.1666666666666667,1.4,1,0,1,0
0,1.1666666666666667,1.5166666666666666,1,0,1,0
0,1.1666666666666667,1.6333333333333333,1,0,1,0
0,1.1666666666666667,1.75,1,0,1,0
0,1.1666666666666667,1.8666666666666667,1,0,1,0
0,1.1666666666666667,1.9833333333333334,1,0,1,0
0,1.1666666666666667,2.1,1,0,1,0
0,1.1666666666666667,2.216666666666667,1,0,1,0
0,1.1666666666666667,2.3333333333333335,1,0,1,0
0,1.1666666666666667,2.45,1,0,1,0
0,1.1666666666666667,2.566666666666667,1,0,1,0
0,1.1666666666666667,2.6833333333333336,1,0,1,0
0,1.1666666666666667,2.8,1,0,1,0
0,1.1666666666666667,2.9166666666666665,1,0,1,0
0,1.1666666666666667,3.033333333333333,1,0,1,0
0,1.1666666666666667,3.15,1,0,1,0
0,1.1666666666666667,3.2666666666666666,1,0,1,0
0,1.1666666666666667,3.3833333333333333,1,0,1,0
0,1.1666666666666667,3.5,1,0,1,0
0,1.1666666666666667,3.6166666666666667,1,0,1,0
0,1.1666666666666667,3.7333333333333334,1,0,1,0
0,1.1666666666666667,3.85,1,0,1,0
0,1.1666666666666667,3.966666666666667,1,0,1,0
0,1.1666666666666667,4.083333333333333,1,0,1,0
0,1.1666666666666667,4.2,1,0,1,0
0,1.1666666666666667,4.316666666666666,1,0,1,0
0,1.1666666666666667,4.433333333333334,1,0,1,0
0,1.1666666666666667,4.55,1,0,1,0
0,1.1666666666666667,4.666666666666667,1,0,1,0
0,1.1666666666666667,4.783333333333333,1,0,1,0
0,1.1666666666666667,4.9,1,0,1,0
0,1.1666666666666667,5.016666666666667,1,0,1,0
0,1.1666666666666667,5.133333333333334,1,0,1,0
0,1.1666666666666667,5.25,1,0,1,0
0,1.1666666666666667,5.366666666666667,1,0,1,0
0,1.1666666666666667,5.483333333333333,1,0,1,0
0,1.1666666666666667,5.6,1,0,1,0
0,1.1666666666666667,5.716666666666667,1,0,1,0
0,1.1666666666666667,5.833333333333333,1,0,1,0
0,1.1666666666666667,5.95,1,0,1,0
0,1.1666666666666667,6.066666666666666,1,0,1,0
0,1.1666666666666667,6.183333333333334,1,0,1,0
0,1.1666666666666667,6.3,1,0,1,0
0,1.1666666666666667,6.416666666666667,1,0,1,0
0,1.1666666666666667,6.533333333333333,1,0,1,0
0,1.1666666666666667,6.65,1,0,1,0
0,1.1666666666666667,6.766666666666667,1,0,1,0
0,1.1666666666666667,6.883333333333334,1,0,1,0
0,1.1666666666666667,7.0,1,0,1,0
0,1.2833333333333334,0.0,1,0,1,0
0,1.2833333333333334,0.11666666666666667,1,0,1,0
0,1.2833333333333334,0.23333333333333334,1,0,1,0
0,1.2833333333333334,0.35,1,0,1,0
0,1.2833333333333334,0.4666666666666667,1,0,1,0
0,1.2833333333333334,0.5833333333333334,1,0,1,0
0,1.2833333333333334,0.7,1,0,1,0
0,1.2833333333333334,0.8166666666666667,1,0,1,0
0,1.2833333333333334,0.9333333333333333,1,0,1,0
0,1.2833333333333334,1.05,1,0,1,0
0,1.2833333333333334,1.1666666666666667,1,0,1,0
0,1.2833333333333334,1.2833333333333334,1,0,1,0
0,1.2833333333333334,1.4,1,0,1,0
0,1.2833333333333334,1.5166666666666666,1,0,1,0
0,1.2833333333333334,1.6333333333333333,1,0,1,0
0,1.2833333333333334,1.75,1,0,1,0
0,1.2833333333333334,1.8666666666666667,1,0,1,0
0,1.2833333333333334,1.9833333333333334,1,0,1,0
0,1.2833333333333334,2.1,1,0,1,0
0,1.2833333333333334,2.216666666666667,1,0,1,0
0,1.2833333333333334,2.3333333333333335,1,0,1,0
0,1.2833333333333334,2.45,1,0,1,0
0,1.2833333333333334,2.566666666666667,1,0,1,0
0,1.2833333333333334,2.6833333333333336,1,0,1,0
0,1.2833333333333334,2.8,1,0,1,0
0,1.2833333333333334,2.9166666666666665,1,0,1,0
0,1.2833333333333334,3.033333333333333,1,0,1,0
0,1.2833333333333334,3.15,1,0,1,0
0,1.2833333333333334,3.2666666666666666,1,0,1,0
0,1.2833333333333334,3.3833333333333333,1,0,1,0
0,1.2833333333333334,3.5,1,0,1,0
0,1.2833333333333334,3.6166666666666667,1,0,1,0
0,1.2833333333333334,3.7333333333333334,1,0,1,0
0,1.2833333333333334,3.85,1,0,1,0
0,1.2833333333333334,3.966666666666667,1,0,1,0
0,1.2833333333333334,4.083333333333333,1,0,1,0
0,1.2833333333333334,4.2,1,0,1,0
0,1.2833333333333334,4.316666666666666,1,0,1,0
0,1.2833333333333334,4.433333333333334,1,0,1,0
0,1.2833333333333334,4.55,1,0,1,0
0,1.2833333333333334,4.666666666666667,1,0,1,0
0,1.2833333333333334,4.783333333333333,1,0,1,0
0,1.2833333333333334,4.9,1,0,1,0
0,1.2833333333333334,5.016666666666667,1,0,1,0
0,1.2833333333333334,5.133333333333334,1,0,1,0
0,1.2833333333333334,5.25,1,0,1,0
0,1.2833333333333334,5.366666666666667,1,0,1,0
0,1.2833333333333334,5.483333333333333,1,0,1,0
0,1.2833333333333334,5.6,1,0,1,0
0,1.2833333333333334,5.716666666666667,1,0,1,0
0,1.2833333333333334,5.833333333333333,1,0,1,0
0,1.2833333333333334,5.95,1,0,1,0
0,1.2833333333333334,6.066666666666666,1,0,1,0
0,1.2833333333333334,6.183333333333334,1,0,1,0
0,1.2833333333333334,6.3,1,0,1,0
0,1.2833333333333334,6.416666666666667,1,0,1,0
0,1.2833333333333334,6.533333333333333,1,0,1,0
0,1.2833333333333334,6.65,1,0,1,0
0,1.2833333333333334,6.766666666666667,1,0,1,0
0,1.2833333333333334,6.883333333333334,1,0,1,0
0,1.2833333333333334,7.0,1,0,1,0
0,1.4,0.0,1,0,1,0
0,1.4,0.11666666666666667,1,0,1,0
0,1.4,0.23333333333333334,1,0,1,0
0,1.4,0.35,1,0,1,0
0,1.4,0.4666666666666667,1,0,1,0
0,1.4,0.5833333333333334,1,0,1,0
0,1.4,0.7,1,0,1,0
0,1.4,0.8166666666666667,1,0,1,0
0,1.4,0.9333333333333333,1,0,1,0
0,1.4,1.05,1,0,1,0
0,1.4,1.1666666666666667,1,0,1,0
0,1.4,1.2833333333333334,1,0,1,0
0,1.4,1.4,1,0,1,0
0,1.4,1.5166666666666666,1,0,1,0
0,1.4,1.6333333333333333,1,0,1,0
0,1.4,1.75,1,0,1,0
0,1.4,1.8666666666666667,1,0,1,0
0,1.4,1.9833333333333334,1,0,1,0
0,1.4,2.1,1,0,1,0
0,1.4,2.216666666666667,1,0,1,0
0,1.4,2.3333333333333335,1,0,1,0
0,1.4,2.45,1,0,1,0
0,1.4,2.566666666666667,1,0,1,0
0,1.4,2.6833333333333336,1,0,1,0
0,1.4,2.8,1,0,1,0
0,1.4,2.9166666666666665,1,0,1,0
0,1.4,3.033333333333333,1,0,1,0
0,1.4,3.15,1,0,1,0
0,1.4,3.2666666666666666,1,0,1,0
0,1.4,3.3833333333333333,1,0,1,0
0,1.4,3.5,1,0,1,0
0,1.4,3.6166666666666667,1,0,1,0
0,1.4,3.7333333333333334,1,0,1,0
0,1.4,3.85,1,0,1,0
0,1.4,3.966666666666667,1,0,1,0
0,1.4,4.083333333333333,1,0,1,0
0,1.4,4.2,1,0,1,0
0,1.4,4.316666666666666,1,0,1,0
0,1.4,4.433333333333334,1,0,1,0
0,1.4,4.55,1,0,1,0
0,1.4,4.666666666666667,1,0,1,0
0,1.4,4.783333333333333,1,0,1,0
0,1.4,4.9,1,0,1,0
0,1.4,5.016666666666667,1,0,1,0
0,1.4,5.133333333333334,1,0,1,0
0,1.4,5.25,1,0,1,0
0,1.4,5.366666666666667,1,0,1,0
0,1.4,5.483333333333333,1,0,1,0
0,1.4,5.6,1,0,1,0
0,1.4,5.716666666666667,1,0,1,0
0,1.4,5.833333333333333,1,0,1,0
0,1.4,5.95,1,0,1,0
0,1.4,6.066666666666666,1,0,1,0
0,1.4,6.183333333333334,1,0,1,0
0,1.4,6.3,1,0,1,0
0,1.4,6.416666666666667,1,0,1,0
0,1.4,6.533333333333333,1,0,1,0
0,1.4,6.65,1,0,1,0
0,1.4,6.766666666666667,1,0,1,0
0,1.4,6.883333333333334,1,0,1,0
0,1.4,7.0,1,0,1,0
0,1.5166666666666666,0.0,0,0,4,0
0,1.5166666666666666,0.11666666666666667,0,0,4,0
0,1.5166666666666666,0.23333333333333334,1,0,1,0
0,1.5166666666666666,0.35,1,0,1,0
0,1.5166666666666666,0.4666666666666667,1,0,1,0
0,1.5166666666666666,0.5833333333333334,1,0,1,0
0,1.5166666666666666,0.7,1,0,1,0
0,1.5166666666666666,0.8166666666666667,1,0,1,0
0,1.5166666666666666,0.9333333333333333,1,0,1,0
0,1.5166666666666666,1.05,1,0,1,0
0,1.5166666666666666,1.1666666666666667,1,0,1,0
0,1.5166666666666666,1.2833333333333334,1,0,1,0
0,1.5166666666666666,1.4,1,0,1,0
0,1.5166666666666666,1.5166666666666666,1,0,1,0
0,1.5166666666666666,1.6333333333333333,1,0,1,0
0,1.5166666666666666,1.75,1,0,1,0
0,1.5166666666666666,1.8666666666666667,1,0,1,0
0,1.5166666666666666,1.9833333333333334,1,0,1,0
0,1.5166666666666666,2.1,1,0,1,0
0,1.5166666666666666,2.216666666666667,1,0,1,0
0,1.5166666666666666,2.3333333333333335,1,0,1,0
0,1.5166666666666666,2.45,1,0,1,0
0,1.5166666666666666,2.566666666666667,1,0,1,0
0,1.5166666666666666,2.6833333333333336,1,0,1,0
0,1.5166666666666666,2.8,1,0,1,0
0,1.5166666666666666,2.9166666666666665,1,0,1,0
0,1.5166666666666666,3.033333333333333,1,0,1,0
0,1.5166666666666666,3.15,1,0,1,0
0,1.5166666666666666,3.2666666666666666,1,0,1,0
0,1.5166666666666666,3.3833333333333333,1,0,1,0
0,1.5166666666666666,3.5,1,0,1,0
0,1.5166666666666666,3.6166666666666667,1,0,1,0
0,1.5166666666666666,3.7333333333333334,1,0,1,0
0,1.5166666666666666,3.85,1,0,1,0
0,1.5166666666666666,3.966666666666667,1,0,1,0
0,1.5166666666666666,4.083333333333333,1,0,1,0
0,1.5166666666666666,4.2,1,0,1,0
0,1.5166666666666666,4.316666666666666,1,0,1,0
0,1.5166666666666666,4.433333333333334,1,0,1,0
0,1.5166666666666666,4.55,1,0,1,0
0,1.5166666666666666,4.666666666666667,1,0,1,0
0,1.5166666666666666,4.783333333333333,1,0,1,0
0,1.5166666666666666,4.9,1,0,1,0
0,1.5166666666666666,5.016666666666667,1,0,1,0
0,1.5166666666666666,5.133333333333334,1,0,1,0
0,1.5166666666666666,5.25,1,0,1,0
0,1.5166666666666666,5.366666666666667,1,0,1,0
0,1.5166666666666666,5.483333333333333,1,0,1,0
0,1.5166666666666666,5.6,1,0,1,0
0,1.5166666666666666,5.716666666666667,1,0,1,0
0,1.5166666666666666,5.833333333333333,1,0,1,0
0,1.5166666666666666,5.95,1,0,1,0
0,1.5166666666666666,6.066666666666666,1,0,1,0
0,1.5166666666666666,6.183333333333334,1,0,1,0
0,1.5166666666666666,6.3,1,0,1,0
0,1.5166666666666666,6.416666666666667,1,0,1,0
0,1.5166666666666666,6.533333333333333,1,0,1,0
0,1.5166666666666666,6.65,1,0,1,0
0,1.5166666666666666,6.766666666666667,1,0,1,0
0,1.5166666666666666,6.883333333333334,1,0,1,0
0,1.5166666666666666,7.0,1,0,1,0
0,1.6333333333333333,0.0,0,0,2,0
0,1.6333333333333333,0.11666666666666667,0,0,2,0
0,1.6333333333333333,0.23333333333333334,0,0,2,0
0,1.6333333333333333,0.35,0,0,2,0
0,1.6333333333333333,0.4666666666666667,0,0,4,0
0,1.6333333333333333,0.5833333333333334,0,0,3,0
0,1.6333333333333333,0.7,1,0,1,0
0,1.6333333333333333,0.8166666666666667,1,0,1,0
0,1.6333333333333333,0.9333333333333333,1,0,1,0
0,1.6333333333333333,1.05,1,0,1,0
0,1.6333333333333333,1.1666666666666667,1,0,1,0
0,1.6333333333333333,1.2833333333333334,1,0,1,0
0,1.6333333333333333,1.4,1,0,1,0
0,1.6333333333333333,1.5166666666666666,1,0,1,0
0,1.6333333333333333,1.6333333333333333,1,0,1,0
0,1.6333333333333333,1.75,1,0,1,0
0,1.6333333333333333,1.8666666666666667,1,0,1,0
0,1.6333333333333333,1.9833333333333334,1,0,1,0
0,1.6333333333333333,2.1,1,0,1,0
0,1.6333333333333333,2.216666666666667,1,0,1,0
0,1.6333333333333333,2.3333333333333335,1,0,1,0
0,1.6333333333333333,2.45,1,0,1,0
0,1.6333333333333333,2.566666666666667,1,0,1,0
0,1.6333333333333333,2.6833333333333336,1,0,1,0
0,1.6333333333333333,2.8,1,0,1,0
0,1.6333333333333333,2.9166666666666665,1,0,1,0
0,1.6333333333333333,3.033333333333333,1,0,1,0
0,1.6333333333333333,3.15,1,0,1,0
0,1.6333333333333333,3.2666666666666666,1,0,1,0
0,1.6333333333333333,3.3833333333333333,1,0,1,0
0,1.6333333333333333,3.5,1,0,1,0
0,1.6333333333333333,3.6166666666666667,1,0,1,0
0,1.6333333333333333,3.7333333333333334,1,0,1,0
0,1.6333333333333333,3.85,1,0,1,0
0,1.6333333333333333,3.966666666666667,1,0,1,0
0,1.6333333333333333,4.083333333333333,1,0,1,0
0,1.6333333333333333,4.2,1,0,1,0
0,1.6333333333333333,4.316666666666666,1,0,1,0
0,1.6333333333333333,4.433333333333334,1,0,1,0
0,1.6333333333333333,4.55,1,0,1,0
0,1.6333333333333333,4.666666666666667,1,0,1,0
0,1.6333333333333333,4.783333333333333,1,0,1,0
0,1.6333333333333333,4.9,1,0,1,0
0,1.6333333333333333,5.016666666666667,1,0,1,0
0,1.6333333333333333,5.133333333333334,1,0,1,0
0,1.6333333333333333,5.25,1,0,1,0
0,1.6333333333333333,5.366666666666667,1,0,1,0
0,1.6333333333333333,5.483333333333333,1,0,1,0
0,1.6333333333333333,5.6,1,0,1,0
0,1.6333333333333333,5.716666666666667,1,0,1,0
0,1.6333333333333333,5.833333333333333,1,0,1,0
0,1.6333333333333333,5.95,1,0,1,0
0,1.6333333333333333,6.066666666666666,1,0,1,0
0,1.6333333333333333,6.183333333333334,1,0,1,0
0,1.6333333333333333,6.3,1,0,1,0
0,1.6333333333333333,6.416666666666667,1,0,1,0
0,1.6333333333333333,6.533333333333333,1,0,1,0
0,1.6333333333333333,6.65,1,0,1,0
0,1.6333333333333333,6.766666666666667,1,0,1,0
0,1.6333333333333333,6.883333333333334,1,0,1,0
0,1.6333333333333333,7.0,1,0,1,0
0,1.75,0.0,0,0,2,0
0,1.75,0.11666666666666667,0,0,2,0
0,1.75,0.23333333333333334,0,0,2,0
0,1.75,0.35,0,0,2,0
0,1.75,0.4666666666666667,0,0,2,0
0,1.75,0.5833333333333334,0,0,2,0
0,1.75,0.7,0,0,3,0
0,1.75,0.8166666666666667,0,0,3,0
0,1.75,0.9333333333333333,1,0,1,0
0,1.75,1.05,1,0,1,0
0,1.75,1.1666666666666667,1,0,1,0
0,1.75,1.2833333333333334,1,0,1,0
0,1.75,1.4,1,0,1,0
0,1.75,1.5166666666666666,1,0,1,0
0,1.75,1.6333333333333333,1,0,1,0
0,1.75,1.75,1,0,1,0
0,1.75,1.8666666666666667,1,0,1,0
0,1.75,1.9833333333333334,1,0,1,0
0,1.75,2.1,1,0,1,0
0,1.75,2.216666666666667,1,0,1,0
0,1.75,2.3333333333333335,1,0,1,0
0,1.75,2.45,1,0,1,0
0,1.75,2.566666666666667,1,0,1,0
0,1.75,2.6833333333333336,1,0,1,0
0,1.75,2.8,1,0,1,0
0,1.75,2.9166666666666665,1,0,1,0
0,1.75,3.033333333333333,1,0,1,0
0,1.75,3.15,1,0,1,0
0,1.75,3.2666666666666666,1,0,1,0
0,1.75,3.3833333333333333,1,0,1,0
0,1.75,3.5,1,0,1,0
0,1.75,3.6166666666666667,1,0,1,0
0,1.75,3.7333333333333334,1,0,1,0
0,1.75,3.85,1,0,1,0
0,1.75,3.966666666666667,1,0,1,0
0,1.75,4.083333333333333,1,0,1,0
0,1.75,4.2,1,0,1,0
0,1.75,4.316666666666666,1,0,1,0
0,1.75,4.433333333333334,1,0,1,0
0,1.75,4.55,1,0,1,0
0,1.75,4.666666666666667,1,0,1,0
0,1.75,4.783333333333333,1,0,1,0
0,1.75,4.9,1,0,1,0
0,1.75,5.016666666666667,1,0,1,0
0,1.75,5.133333333333334,1,0,1,0
0,1.75,5.25,1,0,1,0
0,1.75,5.366666666666667,1,0,1,0
0,1.75,5.483333333333333,1,0,1,0
0,1.75,5.6,1,0,1,0
0,1.75,5.716666666666667,1,0,1,0
0,1.75,5.833333333333333,1,0,1,0
0,1.75,5.95,1,0,1,0
0,1.75,6.066666666666666,1,0,1,0
0,1.75,6.183333333333334,1,0,1,0
0,1.75,6.3,1,0,1,0
0,1.75,6.416666666666667,1,0,1,0
0,1.75,6.533333333333333,1,0,1,0
0,1.75,6.65,1,0,1,0
0,1.75,6.766666666666667,1,0,1,0
0,1.75,6.883333333333334,1,0,1,0
0,1.75,7.0,1,0,1,0
0,1.8666666666666667,0.0,0,0,2,0
0,1.8666666666666667,0.11666666666666667,0,0,2,0
0,1.8666666666666667,0.23333333333333334,0,0,2,0
0,1.8666666666666667,0.35,0,0,2,0
0,1.8666666666666667,0.4666666666666667,0,0,2,0
0,1.8666666666666667,0.5833333333333334,0,0,2,0
0,1.8666666666666667,0.7,0,0,2,0
0,1.8666666666666667,0.8166666666666667,0,0,4,0
0,1.8666666666666667,0.9333333333333333,0,0,3,0
0,1.8666666666666667,1.05,0,0,3,0
0,1.8666666666666667,1.1666666666666667,1,1,3,1
0,1.8666666666666667,1.2833333333333334,1,0,1,0
0,1.8666666666666667,1.4,1,0,1,0
0,1.8666666666666667,1.5166666666666666,1,0,1,0
0,1.8666666666666667,1.6333333333333333,1,0,1,0
0,1.8666666666666667,1.75,1,0,1,0
0,1.8666666666666667,1.8666666666666667,1,0,1,0
0,1.8666666666666667,1.9833333333333334,1,0,1,0
0,1.8666666666666667,2.1,1,0,1,0
0,1.8666666666666667,2.216666666666667,1,0,1,0
0,1.8666666666666667,2.3333333333333335,1,0,1,0
0,1.8666666666666667,2.45,1,0,1,0
0,1.8666666666666667,2.566666666666667,1,0,1,0
0,1.8666666666666667,2.6833333333333336,1,0,1,0
0,1.8666666666666667,2.8,1,0,1,0
0,1.8666666666666667,2.9166666666666665,1,0,1,0
0,1.8666666666666667,3.033333333333333,1,0,1,0
0,1.8666666666666667,3.15,1,0,1,0
0,1.8666666666666667,3.2666666666666666,1,0,1,0
0,1.8666666666666667,3.3833333333333333,1,0,1,0
0,1.8666666666666667,3.5,1,0,1,0
0,1.8666666666666667,3.6166666666666667,1,0,1,0
0,1.8666666666666667,3.7333333333333334,1,0,1,0
0,1.8666666666666667,3.85,1,0,1,0
0,1.8666666666666667,3.966666666666667,1,0,1,0
0,1.8666666666666667,4.083333333333333,1,0,1,0
0,1.8666666666666667,4.2,1,0,1,0
0,1.8666666666666667,4.316666666666666,1,0,1,0
0,1.8666666666666667,4.433333333333334,1,0,1,0
0,1.8666666666666667,4.55,1,0,1,0
0,1.8666666666666667,4.666666666666667,1,0,1,0
0,1.8666666666666667,4.783333333333333,1,0,1,0
0,1.8666666666666667,4.9,1,0,1,0
0,1.8666666666666667,5.016666666666667,1,0,1,0
0,1.8666666666666667,5.133333333333334,1,0,1,0
0,1.8666666666666667,5.25,1,0,1,0
0,1.8666666666666667,5.366666666666667,1,0,1,0
0,1.8666666666666667,5.483333333333333,1,0,1,0
0,1.8666666666666667,5.6,1,0,1,0
0,1.8666666666666667,5.716666666666667,1,0,1,0
0,1.8666666666666667,5.833333333333333,1,0,1,0
0,1.8666666666666667,5.95,1,0,1,0
0,1.8666666666666667,6.066666666666666,1,0,1,0
0,1.8666666666666667,6.183333333333334,1,0,1,0
0,1.8666666666666667,6.3,1,0,1,0
0,1.8666666666666667,6.416666666666667,1,0,1,0
0,1.8666666666666667,6.533333333333333,1,0,1,0
0,1.8666666666666667,6.65,1,0,1,0
0,1.8666666666666667,6.766666666666667,1,0,1,0
0,1.8666666666666667,6.883333333333334,1,0,1,0
0,1.8666666666666667,7.0,1,0,1,0
0,1.9833333333333334,0.0,0,0,2,0
0,1.9833333333333334,0.11666666666666667,0,0,2,0
0,1.9833333333333334,0.23333333333333334,0,0,2,0
0,1.9833333333333334,0.35,0,0,2,0
0,1.9833333333333334,0.4666666666666667,0,0,2,0
0,1.9833333333333334,0.5833333333333334,0,0,2,0
0,1.9833333333333334,0.7,0,0,2,0
0,1.9833333333333334,0.8166666666666667,0,0,2,0
0,1.9833333333333334,0.9333333333333333,0,0,4,0
0,1.9833333333333334,1.05,0,0,3,0
0,1.9833333333333334,1.1666666666666667,0,0,3,0
0,1.9833333333333334,1.2833333333333334,1,1,3,3
0,1.9833333333333334,1.4,1,0,1,0
0,1.9833333333333334,1.5166666666666666,1,0,1,0
0,1.9833333333333334,1.6333333333333333,1,0,1,0
0,1.9833333333333334,1.75,1,0,1,0
0,1.9833333333333334,1.8666666666666667,1,0,1,0
0,1.9833333333333334,1.9833333333333334,1,0,1,0
0,1.9833333333333334,2.1,1,0,1,0
0,1.9833333333333334,2.216666666666667,1,0,1,0
0,1.9833333333333334,2.3333333333333335,1,0,1,0
0,1.9833333333333334,2.45,1,0,1,0
0,1.9833333333333334,2.566666666666667,1,0,1,0
0,1.9833333333333334,2.6833333333333336,1,0,1,0
0,1.9833333333333334,2.8,1,0,1,0
0,1.9833333333333334,2.9166666666666665,1,0,1,0
0,1.9833333333333334,3.033333333333333,1,0,1,0
0,1.9833333333333334,3.15,1,0,1,0
0,1.9833333333333334,3.2666666666666666,1,0,1,0
0,1.9833333333333334,3.3833333333333333,1,0,1,0
0,1.9833333333333334,3.5,1,0,1,0
0,1.9833333333333334,3.6166666666666667,1,0,1,0
0,1.9833333333333334,3.7333333333333334,1,0,1,0
0,1.9833333333333334,3.85,1,0,1,0
0,1.9833333333333334,3.966666666666667,1,0,1,0
0,1.9833333333333334,4.083333333333333,1,0,1,0
0,1.9833333333333334,4.2,1,0,1,0
0,1.9833333333333334,4.316666666666666,1,0,1,0
0,1.9833333333333334,4.433333333333334,1,0,1,0
0,1.9833333333333334,4.55,1,0,1,0
0,1.9833333333333334,4.666666666666667,1,0,1,0
0,1.9833333333333334,4.783333333333333,1,0,1,0
0,1.9833333333333334,4.9,1,0,1,0
0,1.9833333333333334,5.016666666666667,1,0,1,0
0,1.9833333333333334,5.133333333333334,1,0,1,0
0,1.9833333333333334,5.25,1,0,1,0
0,1.9833333333333334,5.366666666666667,1,0,1,0
0,1.9833333333333334,5.483333333333333,1,0,1,0
0,1.9833333333333334,5.6,1,0,1,0
0,1.9833333333333334,5.716666666666667,1,0,1,0
0,1.9833333333333334,5.833333333333333,1,0,1,0
0,1.9833333333333334,5.95,1,0,1,0
0,1.9833333333333334,6.066666666666666,1,0,1,0
0,1.9833333333333334,6.183333333333334,1,0,1,0
0,1.9833333333333334,6.3,1,0,1,0
0,1.9833333333333334,6.416666666666667,1,0,1,0
0,1.9833333333333334,6.533333333333333,1,0,1,0
0,1.9833333333333334,6.65,1,0,1,0
0,1.9833333333333334,6.766666666666667,1,0,1,0
0,1.9833333333333334,6.883333333333334,1,0,1,0
0,1.9833333333333334,7.0,1,0,1,0
0,2.1,0.0,0,0,2,0
0,2.1,0.11666666666666667,0,0,2,0
0,2.1,0.23333333333333334,0,0,2,0
0,2.1,0.35,0,0,2,0
0,2.1,0.4666666666666667,0,0,2,0
0,2.1,0.5833333333333334,0,0,2,0
0,2.1,0.7,0,0,2,0
0,2.1,0.8166666666666667,0,0,2,0
0,2.1,0.9333333333333333,0,0,2,0
0,2.1,1.05,0,0,4,0
0,2.1,1.1666666666666667,0,0,3,0
0,2.1,1.2833333333333334,0,0,3,0
0,2.1,1.4,1,1,3,3
0,2.1,1.5166666666666666,1,1,4,3
0,2.1,1.6333333333333333,1,0,1,0
0,2.1,1.75,1,0,1,0
0,2.1,1.8666666666666667,1,0,1,0
0,2.1,1.9833333333333334,1,0,1,0
0,2.1,2.1,1,0,1,0
0,2.1,2.216666666666667,1,0,1,0
0,2.1,2.3333333333333335,1,0,1,0
0,2.1,2.45,1,0,1,0
0,2.1,2.566666666666667,1,0,1,0
0,2.1,2.6833333333333336,1,0,1,0
0,2.1,2.8,1,0,1,0
0,2.1,2.9166666666666665,1,0,1,0
0,2.1,3.033333333333333,1,0,1,0
0,2.1,3.15,1,0,1,0
0,2.1,3.2666666666666666,1,0,1,0
0,2.1,3.3833333333333333,1,0,1,0
0,2.1,3.5,1,0,1,0
0,2.1,3.6166666666666667,1,0,1,0
0,2.1,3.7333333333333334,1,0,1,0
0,2.1,3.85,1,0,1,0
0,2.1,3.966666666666667,1,0,1,0
0,2.1,4.083333333333333,1,0,1,0
0,2.1,4.2,1,0,1,0
0,2.1,4.316666666666666,1,0,1,0
0,2.1,4.433333333333334,1,0,1,0
0,2.1,4.55,1,0,1,0
0,2.1,4.666666666666667,1,0,1,0
0,2.1,4.783333333333333,1,0,1,0
0,2.1,4.9,1,0,1,0
0,2.1,5.016666666666667,1,0,1,0
0,2.1,5.133333333333334,1,0,1,0
0,2.1,5.25,1,0,1,0
0,2.1,5.366666666666667,1,0,1,0
0,2.1,5.483333333333333,1,0,1,0
0,2.1,5.6,1,0,1,0
0,2.1,5.716666666666667,1,0,1,0
0,2.1,5.833333333333333,1,0,1,0
0,2.1,5.95,1,0,1,0
0,2.1,6.066666666666666,1,0,1,0
0,2.1,6.183333333333334,1,0,1,0
0,2.1,6.3,1,0,1,0
0,2.1,6.416666666666667,1,0,1,0
0,2.1,6.533333333333333,1,0,1,0
0,2.1,6.65,1,0,1,0
0,2.1,6.766666666666667,1,0,1,0
0,2.1,6.883333333333334,1,0,1,0
