,I_e,I_i,stability,turing,turing_hopf,p_random,p_turing
0,2.0,1.8600000000000003,1,0,0,1,0
0,2.0,2.0,1,0,0,1,0
0,2.12,-5.0,0,0,0,2,0
0,2.12,-4.86,0,0,0,2,0
0,2.12,-4.72,0,0,0,2,0
0,2.12,-4.58,0,0,0,2,0
0,2.12,-4.4399999999999995,0,0,0,2,0
0,2.12,-4.3,0,0,0,2,0
0,2.12,-4.16,0,0,0,2,0
0,2.12,-4.02,0,0,0,2,0
0,2.12,-3.88,0,0,0,4,0
0,2.12,-3.7399999999999998,0,0,0,3,0
0,2.12,-3.5999999999999996,0,0,0,3,0
0,2.12,-3.46,1,1,0,4,3
0,2.12,-3.32,1,0,0,1,0
0,2.12,-3.1799999999999997,1,0,0,1,0
0,2.12,-3.04,1,0,0,1,0
0,2.12,-2.9,1,0,0,1,0
0,2.12,-2.76,1,0,0,1,0
0,2.12,-2.6199999999999997,1,0,0,1,0
0,2.12,-2.4799999999999995,1,0,0,1,0
0,2.12,-2.34,1,0,0,1,0
0,2.12,-2.1999999999999997,1,0,0,1,0
0,2.12,-2.0599999999999996,1,0,0,1,0
0,2.12,-1.92,1,0,0,1,0
0,2.12,-1.7799999999999998,1,0,0,1,0
0,2.12,-1.6399999999999997,1,0,0,1,0
0,2.12,-1.4999999999999996,1,0,0,1,0
0,2.12,-1.3599999999999994,1,0,0,1,0
0,2.12,-1.2199999999999998,1,0,0,1,0
0,2.12,-1.0799999999999996,1,0,0,1,0
0,2.12,-0.9399999999999995,1,0,0,1,0
0,2.12,-0.7999999999999998,1,0,0,1,0
0,2.12,-0.6599999999999993,1,0,0,1,0
0,2.12,-0.5199999999999996,1,0,0,1,0
0,2.12,-0.3799999999999999,1,0,0,1,0
0,2.12,-0.23999999999999932,1,0,0,1,0
0,2.12,-0.09999999999999964,1,0,0,1,0
0,2.12,0.040000000000000924,1,0,0,1,0
0,2.12,0.1800000000000006,1,0,0,1,0
0,2.12,0.3200000000000003,1,0,0,1,0
0,2.12,0.46000000000000085,1,0,0,1,0
0,2.12,0.6000000000000005,1,0,0,1,0
0,2.12,0.7400000000000002,1,0,0,1,0
0,2.12,0.8800000000000008,1,0,0,1,0
0,2.12,1.0200000000000005,1,0,0,1,0
0,2.12,1.1600000000000001,1,0,0,1,0
0,2.12,1.3000000000000007,1,0,0,1,0
0,2.12,1.4400000000000004,1,0,0,1,0
0,2.12,1.580000000000001,1,0,0,1,0
0,2.12,1.7200000000000006,1,0,0,1,0
0,2.12,1.8600000000000003,1,0,0,1,0
0,2.12,2.0,1,0,0,1,0
0,2.24,-5.0,0,0,0,2,0
0,2.24,-4.86,0,0,0,2,0
0,2.24,-4.72,0,0,0,2,0
0,2.24,-4.58,0,0,0,2,0
0,2.24,-4.4399999999999995,0,0,0,2,0
0,2.24,-4.3,0,0,0,2,0
0,2.24,-4.16,0,0,0,2,0
0,2.24,-4.02,0,0,0,2,0
0,2.24,-3.88,0,0,0,2,0
0,2.24,-3.7399999999999998,0,0,0,3,0
0,2.24,-3.5999999999999996,0,0,0,3,0
0,2.24,-3.46,0,0,0,3,0
0,2.24,-3.32,1,1,0,3,3
0,2.24,-3.1799999999999997,1,0,0,1,0
0,2.24,-3.04,1,0,0,1,0
0,2.24,-2.9,1,0,0,1,0
0,2.24,-2.76,1,0,0,1,0
0,2.24,-2.6199999999999997,1,0,0,1,0
0,2.24,-2.4799999999999995,1,0,0,1,0
0,2.24,-2.34,1,0,0,1,0
0,2.24,-2.1999999999999997,1,0,0,1,0
0,2.24,-2.0599999999999996,1,0,0,1,0
0,2.24,-1.92,1,0,0,1,0
0,2.24,-1.7799999999999998,1,0,0,1,0
0,2.24,-1.6399999999999997,1,0,0,1,0
0,2.24,-1.4999999999999996,1,0,0,1,0
0,2.24,-1.3599999999999994,1,0,0,1,0
0,2.24,-1.2199999999999998,1,0,0,1,0
0,2.24,-1.0799999999999996,1,0,0,1,0
0,2.24,-0.9399999999999995,1,0,0,1,0
0,2.24,-0.7999999999999998,1,0,0,1,0
0,2.24,-0.6599999999999993,1,0,0,1,0
0,2.24,-0.5199999999999996,1,0,0,1,0
0,2.24,-0.3799999999999999,1,0,0,1,0
0,2.24,-0.23999999999999932,1,0,0,1,0
0,2.24,-0.09999999999999964,1,0,0,1,0
0,2.24,0.040000000000000924,1,0,0,1,0
0,2.24,0.1800000000000006,1,0,0,1,0
0,2.24,0.3200000000000003,1,0,0,1,0
0,2.24,0.46000000000000085,1,0,0,1,0
0,2.24,0.6000000000000005,1,0,0,1,0
0,2.24,0.7400000000000002,1,0,0,1,0
0,2.24,0.8800000000000008,1,0,0,1,0
0,2.24,1.0200000000000005,1,0,0,1,0
0,2.24,1.1600000000000001,1,0,0,1,0
0,2.24,1.3000000000000007,1,0,0,1,0
0,2.24,1.4400000000000004,1,0,0,1,0
0,2.24,1.580000000000001,1,0,0,1,0
0,2.24,1.7200000000000006,1,0,0,1,0
0,2.24,1.8600000000000003,1,0,0,1,0
0,2.24,2.0,1,0,0,1,0
0,2.36,-5.0,0,0,0,2,0
0,2.36,-4.86,0,0,0,2,0
0,2.36,-4.72,0,0,0,2,0
0,2.36,-4.58,0,0,0,2,0
0,2.36,-4.4399999999999995,0,0,0,2,0
0,2.36,-4.3,0,0,0,2,0
0,2.36,-4.16,0,0,0,2,0
0,2.36,-4.02,0,0,0,2,0
0,2.36,-3.88,0,0,0,2,0
0,2.36,-3.7399999999999998,0,0,0,2,0
0,2.36,-3.5999999999999996,0,0,0,3,0
0,2.36,-3.46,0,0,0,3,0
0,2.36,-3.32,0,0,0,3,0
0,2.36,-3.1799999999999997,1,1,0,3,3
0,2.36,-3.04,1,0,0,1,0
0,2.36,-2.9,1,0,0,1,0
0,2.36,-2.76,1,0,0,1,0
0,2.36,-2.6199999999999997,1,0,0,1,0
0,2.36,-2.4799999999999995,1,0,0,1,0
0,2.36,-2.34,1,0,0,1,0
0,2.36,-2.1999999999999997,1,0,0,1,0
0,2.36,-2.0599999999999996,1,0,0,1,0
0,2.36,-1.92,1,0,0,1,0
0,2.36,-1.7799999999999998,1,0,0,1,0
0,2.36,-1.6399999999999997,1,0,0,1,0
0,2.36,-1.4999999999999996,1,0,0,1,0
0,2.36,-1.3599999999999994,1,0,0,1,0
0,2.36,-1.2199999999999998,1,0,0,1,0
0,2.36,-1.0799999999999996,1,0,0,1,0
0,2.36,-0.9399999999999995,1,0,0,1,0
0,2.36,-0.7999999999999998,1,0,0,1,0
0,2.36,-0.6599999999999993,1,0,0,1,0
0,2.36,-0.5199999999999996,1,0,0,1,0
0,2.36,-0.3799999999999999,1,0,0,1,0
0,2.36,-0.23999999999999932,1,0,0,1,0
0,2.36,-0.09999999999999964,1,0,0,1,0
0,2.36,0.040000000000000924,1,0,0,1,0
0,2.36,0.1800000000000006,1,0,0,1,0
0,2.36,0.3200000000000003,1,0,0,1,0
0,2.36,0.46000000000000085,1,0,0,1,0
0,2.36,0.6000000000000005,1,0,0,1,0
0,2.36,0.7400000000000002,1,0,0,1,0
0,2.36,0.8800000000000008,1,0,0,1,0
0,2.36,1.0200000000000005,1,0,0,1,0
0,2.36,1.1600000000000001,1,0,0,1,0
0,2.36,1.3000000000000007,1,0,0,1,0
0,2.36,1.4400000000000004,1,0,0,1,0
0,2.36,1.580000000000001,1,0,0,1,0
0,2.36,1.7200000000000006,1,0,0,1,0
0,2.36,1.8600000000000003,1,0,0,1,0
0,2.36,2.0,1,0,0,1,0
0,2.48,-5.0,0,0,0,2,0
0,2.48,-4.86,0,0,0,2,0
0,2.48,-4.72,0,0,0,2,0
0,2.48,-4.58,0,0,0,2,0
0,2.48,-4.4399999999999995,0,0,0,2,0
0,2.48,-4.3,0,0,0,2,0
0,2.48,-4.16,0,0,0,2,0
0,2.48,-4.02,0,0,0,2,0
0,2.48,-3.88,0,0,0,2,0
0,2.48,-3.7399999999999998,0,0,0,2,0
0,2.48,-3.5999999999999996,0,0,0,2,0
0,2.48,-3.46,0,0,0,3,0
0,2.48,-3.32,0,0,0,3,0
0,2.48,-3.1799999999999997,1,1,0,3,3
0,2.48,-3.04,1,1,0,3,3
0,2.48,-2.9,1,0,0,1,0
0,2.48,-2.76,1,0,0,1,0
0,2.48,-2.6199999999999997,1,0,0,1,0
0,2.48,-2.4799999999999995,1,0,0,1,0
0,2.48,-2.34,1,0,0,1,0
0,2.48,-2.1999999999999997,1,0,0,1,0
0,2.48,-2.0599999999999996,1,0,0,1,0
0,2.48,-1.92,1,0,0,1,0
0,2.48,-1.7799999999999998,1,0,0,1,0
0,2.48,-1.6399999999999997,1,0,0,1,0
0,2.48,-1.4999999999999996,1,0,0,1,0
0,2.48,-1.3599999999999994,1,0,0,1,0
0,2.48,-1.2199999999999998,1,0,0,1,0
0,2.48,-1.0799999999999996,1,0,0,1,0
0,2.48,-0.9399999999999995,1,0,0,1,0
0,2.48,-0.7999999999999998,1,0,0,1,0
0,2.48,-0.6599999999999993,1,0,0,1,0
0,2.48,-0.5199999999999996,1,0,0,1,0
0,2.48,-0.3799999999999999,1,0,0,1,0
0,2.48,-0.23999999999999932,1,0,0,1,0
0,2.48,-0.09999999999999964,1,0,0,1,0
0,2.48,0.040000000000000924,1,0,0,1,0
0,2.48,0.1800000000000006,1,0,0,1,0
0,2.48,0.3200000000000003,1,0,0,1,0
0,2.48,0.46000000000000085,1,0,0,1,0
0,2.48,0.6000000000000005,1,0,0,1,0
0,2.48,0.7400000000000002,1,0,0,1,0
0,2.48,0.8800000000000008,1,0,0,1,0
0,2.48,1.0200000000000005,1,0,0,1,0
0,2.48,1.1600000000000001,1,0,0,1,0
0,2.48,1.3000000000000007,1,0,0,1,0
0,2.48,1.4400000000000004,1,0,0,1,0
0,2.48,1.580000000000001,1,0,0,1,0
0,2.48,1.7200000000000006,1,0,0,1,0
0,2.48,1.8600000000000003,1,0,0,1,0
0,2.48,2.0,1,0,0,1,0
0,2.6,-5.0,0,0,0,2,0
0,2.6,-4.86,0,0,0,2,0
0,2.6,-4.72,0,0,0,2,0
0,2.6,-4.58,0,0,0,2,0
0,2.6,-4.4399999999999995,0,0,0,2,0
0,2.6,-4.3,0,0,0,2,0
0,2.6,-4.16,0,0,0,2,0
0,2.6,-4.02,0,0,0,2,0
0,2.6,-3.88,0,0,0,2,0
0,2.6,-3.7399999999999998,0,0,0,2,0
0,2.6,-3.5999999999999996,0,0,0,2,0
0,2.6,-3.46,0,0,0,2,0
0,2.6,-3.32,0,0,0,3,0
0,2.6,-3.1799999999999997,0,0,0,3,0
0,2.6,-3.04,1,1,0,3,3
0,2.6,-2.9,1,1,0,3,3
0,2.6,-2.76,1,0,0,1,0
0,2.6,-2.6199999999999997,1,0,0,1,0
0,2.6,-2.4799999999999995,1,0,0,1,0
0,2.6,-2.34,1,0,0,1,0
0,2.6,-2.1999999999999997,1,0,0,1,0
0,2.6,-2.0599999999999996,1,0,0,1,0
0,2.6,-1.92,1,0,0,1,0
0,2.6,-1.7799999999999998,1,0,0,1,0
0,2.6,-1.6399999999999997,1,0,0,1,0
0,2.6,-1.4999999999999996,1,0,0,1,0
0,2.6,-1.3599999999999994,1,0,0,1,0
0,2.6,-1.2199999999999998,1,0,0,1,0
0,2.6,-1.0799999999999996,1,0,0,1,0
0,2.6,-0.9399999999999995,1,0,0,1,0
0,2.6,-0.7999999999999998,1,0,0,1,0
0,2.6,-0.6599999999999993,1,0,0,1,0
0,2.6,-0.5199999999999996,1,0,0,1,0
0,2.6,-0.3799999999999999,1,0,0,1,0
0,2.6,-0.23999999999999932,1,0,0,1,0
0,2.6,-0.09999999999999964,1,0,0,1,0
0,2.6,0.040000000000000924,1,0,0,1,0
0,2.6,0.1800000000000006,1,0,0,1,0
0,2.6,0.3200000000000003,1,0,0,1,0
0,2.6,0.46000000000000085,1,0,0,1,0
0,2.6,0.6000000000000005,1,0,0,1,0
0,2.6,0.7400000000000002,1,0,0,1,0
0,2.6,0.8800000000000008,1,0,0,1,0
0,2.6,1.0200000000000005,1,0,0,1,0
0,2.6,1.1600000000000001,1,0,0,1,0
0,2.6,1.3000000000000007,1,0,0,1,0
0,2.6,1.4400000000000004,1,0,0,1,0
0,2.6,1.580000000000001,1,0,0,1,0
0,2.6,1.7200000000000006,1,0,0,1,0
0,2.6,1.8600000000000003,1,0,0,1,0
0,2.6,2.0,1,0,0,1,0
0,2.7199999999999998,-5.0,0,0,0,2,0
0,2.7199999999999998,-4.86,0,0,0,2,0
0,2.7199999999999998,-4.72,0,0,0,2,0
0,2.7199999999999998,-4.58,0,0,0,2,0
0,2.7199999999999998,-4.4399999999999995,0,0,0,2,0
0,2.7199999999999998,-4.3,0,0,0,2,0
0,2.7199999999999998,-4.16,0,0,0,2,0
0,2.7199999999999998,-4.02,0,0,0,2,0
0,2.7199999999999998,-3.88,0,0,0,2,0
0,2.7199999999999998,-3.7399999999999998,0,0,0,2,0
0,2.7199999999999998,-3.5999999999999996,0,0,0,2,0
0,2.7199999999999998,-3.46,0,0,0,2,0
0,2.7199999999999998,-3.32,0,0,0,2,0
0,2.7199999999999998,-3.1799999999999997,0,0,0,3,0
0,2.7199999999999998,-3.04,0,0,0,3,0
0,2.7199999999999998,-2.9,1,1,0,3,3
0,2.7199999999999998,-2.76,1,1,0,3,1
0,2.7199999999999998,-2.6199999999999997,1,0,0,1,0
0,2.7199999999999998,-2.4799999999999995,1,0,0,1,0
0,2.7199999999999998,-2.34,1,0,0,1,0
0,2.7199999999999998,-2.1999999999999997,1,0,0,1,0
0,2.7199999999999998,-2.0599999999999996,1,0,0,1,0
0,2.7199999999999998,-1.92,1,0,0,1,0
0,2.7199999999999998,-1.7799999999999998,1,0,0,1,0
0,2.7199999999999998,-1.6399999999999997,1,0,0,1,0
0,2.7199999999999998,-1.4999999999999996,1,0,0,1,0
0,2.7199999999999998,-1.3599999999999994,1,0,0,1,0
0,2.7199999999999998,-1.2199999999999998,1,0,0,1,0
0,2.7199999999999998,-1.0799999999999996,1,0,0,1,0
0,2.7199999999999998,-0.9399999999999995,1,0,0,1,0
0,2.7199999999999998,-0.7999999999999998,1,0,0,1,0
0,2.7199999999999998,-0.6599999999999993,1,0,0,1,0
0,2.7199999999999998,-0.5199999999999996,1,0,0,1,0
0,2.7199999999999998,-0.3799999999999999,1,0,0,1,0
0,2.7199999999999998,-0.23999999999999932,1,0,0,1,0
0,2.7199999999999998,-0.09999999999999964,1,0,0,1,0
0,2.7199999999999998,0.040000000000000924,1,0,0,1,0
0,2.7199999999999998,0.1800000000000006,1,0,0,1,0
0,2.7199999999999998,0.3200000000000003,1,0,0,1,0
0,2.7199999999999998,0.46000000000000085,1,0,0,1,0
0,2.7199999999999998,0.6000000000000005,1,0,0,1,0
0,2.7199999999999998,0.7400000000000002,1,0,0,1,0
0,2.7199999999999998,0.8800000000000008,1,0,0,1,0
0,2.7199999999999998,1.0200000000000005,1,0,0,1,0
0,2.7199999999999998,1.1600000000000001,1,0,0,1,0
0,2.7199999999999998,1.3000000000000007,1,0,0,1,0
0,2.7199999999999998,1.4400000000000004,1,0,0,1,0
0,2.7199999999999998,1.580000000000001,1,0,0,1,0
0,2.7199999999999998,1.7200000000000006,1,0,0,1,0
0,2.7199999999999998,1.8600000000000003,1,0,0,1,0
0,2.7199999999999998,2.0,1,0,0,1,0
0,2.84,-5.0,0,0,0,2,0
0,2.84,-4.86,0,0,0,2,0
0,2.84,-4.72,0,0,0,2,0
0,2.84,-4.58,0,0,0,2,0
0,2.84,-4.4399999999999995,0,0,0,2,0
0,2.84,-4.3,0,0,0,2,0
0,2.84,-4.16,0,0,0,2,0
0,2.84,-4.02,0,0,0,2,0
0,2.84,-3.88,0,0,0,2,0
0,2.84,-3.7399999999999998,0,0,0,2,0
0,2.84,-3.5999999999999996,0,0,0,2,0
0,2.84,-3.46,0,0,0,2,0
0,2.84,-3.32,0,0,0,2,0
0,2.84,-3.1799999999999997,0,0,0,3,0
0,2.84,-3.04,0,0,0,3,0
0,2.84,-2.9,0,0,0,3,0
0,2.84,-2.76,1,1,0,3,3
0,2.84,-2.6199999999999997,1,0,0,1,0
0,2.84,-2.4799999999999995,1,0,0,1,0
0,2.84,-2.34,1,0,0,1,0
0,2.84,-2.1999999999999997,1,0,0,1,0
0,2.84,-2.0599999999999996,1,0,0,1,0
0,2.84,-1.92,1,0,0,1,0
0,2.84,-1.7799999999999998,1,0,0,1,0
0,2.84,-1.6399999999999997,1,0,0,1,0
0,2.84,-1.4999999999999996,1,0,0,1,0
0,2.84,-1.3599999999999994,1,0,0,1,0
0,2.84,-1.2199999999999998,1,0,0,1,0
0,2.84,-1.0799999999999996,1,0,0,1,0
0,2.84,-0.9399999999999995,1,0,0,1,0
0,2.84,-0.7999999999999998,1,0,0,1,0
0,2.84,-0.6599999999999993,1,0,0,1,0
0,2.84,-0.5199999999999996,1,0,0,1,0
0,2.84,-0.3799999999999999,1,0,0,1,0
0,2.84,-0.23999999999999932,1,0,0,1,0
0,2.84,-0.09999999999999964,1,0,0,1,0
0,2.84,0.040000000000000924,1,0,0,1,0
0,2.84,0.1800000000000006,1,0,0,1,0
0,2.84,0.3200000000000003,1,0,0,1,0
0,2.84,0.46000000000000085,1,0,0,1,0
0,2.84,0.6000000000000005,1,0,0,1,0
0,2.84,0.7400000000000002,1,0,0,1,0
0,2.84,0.8800000000000008,1,0,0,1,0
0,2.84,1.0200000000000005,1,0,0,1,0
0,2.84,1.1600000000000001,1,0,0,1,0
0,2.84,1.3000000000000007,1,0,0,1,0
0,2.84,1.4400000000000004,1,0,0,1,0
0,2.84,1.580000000000001,1,0,0,1,0
0,2.84,1.7200000000000006,1,0,0,1,0
0,2.84,1.8600000000000003,1,0,0,1,0
0,2.84,2.0,1,0,0,1,0
0,2.96,-5.0,0,0,0,2,0
0,2.96,-4.86,0,0,0,2,0
0,2.96,-4.72,0,0,0,2,0
0,2.96,-4.58,0,0,0,2,0
0,2.96,-4.4399999999999995,0,0,0,2,0
0,2.96,-4.3,0,0,0,2,0
0,2.96,-4.16,0,0,0,2,0
0,2.96,-4.02,0,0,0,2,0
0,2.96,-3.88,0,0,0,2,0
0,2.96,-3.7399999999999998,0,0,0,2,0
0,2.96,-3.5999999999999996,0,0,0,2,0
0,2.96,-3.46,0,0,0,2,0
0,2.96,-3.32,0,0,0,2,0
0,2.96,-3.1799999999999997,0,0,0,2,0
0,2.96,-3.04,0,0,0,3,0
0,2.96,-2.9,0,0,0,3,0
0,2.96,-2.76,1,1,0,3,3
0,2.96,-2.6199999999999997,1,1,0,3,3
0,2.96,-2.4799999999999995,1,0,0,1,0
0,2.96,-2.34,1,0,0,1,0
0,2.96,-2.1999999999999997,1,0,0,1,0
0,2.96,-2.0599999999999996,1,0,0,1,0
0,2.96,-1.92,1,0,0,1,0
0,2.96,-1.7799999999999998,1,0,0,1,0
0,2.96,-1.6399999999999997,1,0,0,1,0
0,2.96,-1.4999999999999996,1,0,0,1,0
0,2.96,-1.3599999999999994,1,0,0,1,0
0,2.96,-1.2199999999999998,1,0,0,1,0
0,2.96,-1.0799999999999996,1,0,0,1,0
0,2.96,-0.9399999999999995,1,0,0,1,0
0,2.96,-0.7999999999999998,1,0,0,1,0
0,2.96,-0.6599999999999993,1,0,0,1,0
0,2.96,-0.5199999999999996,1,0,0,1,0
0,2.96,-0.3799999999999999,1,0,0,1,0
0,2.96,-0.23999999999999932,1,0,0,1,0
0,2.96,-0.09999999999999964,1,0,0,1,0
0,2.96,0.040000000000000924,1,0,0,1,0
0,2.96,0.1800000000000006,1,0,0,1,0
0,2.96,0.3200000000000003,1,0,0,1,0
0,2.96,0.46000000000000085,1,0,0,1,0
0,2.96,0.6000000000000005,1,0,0,1,0
0,2.96,0.7400000000000002,1,0,0,1,0
0,2.96,0.8800000000000008,1,0,0,1,0
0,2.96,1.0200000000000005,1,0,0,1,0
0,2.96,1.1600000000000001,1,0,0,1,0
0,2.96,1.3000000000000007,1,0,0,1,0
0,2.96,1.4400000000000004,1,0,0,1,0
0,2.96,1.580000000000001,1,0,0,1,0
0,2.96,1.7200000000000006,1,0,0,1,0
0,2.96,1.8600000000000003,1,0,0,1,0
0,2.96,2.0,1,0,0,1,0
0,3.08,-5.0,0,0,0,2,0
0,3.08,-4.86,0,0,0,2,0
0,3.08,-4.72,0,0,0,2,0
0,3.08,-4.58,0,0,0,2,0
0,3.08,-4.4399999999999995,0,0,0,2,0
0,3.08,-4.3,0,0,0,2,0
0,3.08,-4.16,0,0,0,2,0
0,3.08,-4.02,0,0,0,2,0
0,3.08,-3.88,0,0,0,2,0
0,3.08,-3.7399999999999998,0,0,0,2,0
0,3.08,-3.5999999999999996,0,0,0,2,0
0,3.08,-3.46,0,0,0,2,0
0,3.08,-3.32,0,0,0,2,0
0,3.08,-3.1799999999999997,0,0,0,2,0
0,3.08,-3.04,0,0,0,2,0
0,3.08,-2.9,0,0,0,3,0
0,3.08,-2.76,0,0,0,3,0
0,3.08,-2.6199999999999997,1,1,0,3,3
0,3.08,-2.4799999999999995,1,1,0,3,3
0,3.08,-2.34,1,0,0,1,0
0,3.08,-2.1999999999999997,1,0,0,1,0
0,3.08,-2.0599999999999996,1,0,0,1,0
0,3.08,-1.92,1,0,0,1,0
0,3.08,-1.7799999999999998,1,0,0,1,0
0,3.08,-1.6399999999999997,1,0,0,1,0
0,3.08,-1.4999999999999996,1,0,0,1,0
0,3.08,-1.3599999999999994,1,0,0,1,0
0,3.08,-1.2199999999999998,1,0,0,1,0
0,3.08,-1.0799999999999996,1,0,0,1,0
0,3.08,-0.9399999999999995,1,0,0,1,0
0,3.08,-0.7999999999999998,1,0,0,1,0
0,3.08,-0.6599999999999993,1,0,0,1,0
0,3.08,-0.5199999999999996,1,0,0,1,0
0,3.08,-0.3799999999999999,1,0,0,1,0
0,3.08,-0.23999999999999932,1,0,0,1,0
0,3.08,-0.09999999999999964,1,0,0,1,0
0,3.08,0.040000000000000924,1,0,0,1,0
0,3.08,0.1800000000000006,1,0,0,1,0
0,3.08,0.3200000000000003,1,0,0,1,0
0,3.08,0.46000000000000085,1,0,0,1,0
0,3.08,0.6000000000000005,1,0,0,1,0
0,3.08,0.7400000000000002,1,0,0,1,0
0,3.08,0.8800000000000008,1,0,0,1,0
0,3.08,1.0200000000000005,1,0,0,1,0
0,3.08,1.1600000000000001,1,0,0,1,0
0,3.08,1.3000000000000007,1,0,0,1,0
0,3.08,1.4400000000000004,1,0,0,1,0
0,3.08,1.580000000000001,1,0,0,1,0
0,3.08,1.7200000000000006,1,0,0,1,0
0,3.08,1.8600000000000003,1,0,0,1,0
0,3.08,2.0,1,0,0,1,0
0,3.2,-5.0,0,0,0,2,0
0,3.2,-4.86,0,0,0,2,0
0,3.2,-4.72,0,0,0,2,0
0,3.2,-4.58,0,0,0,2,0
0,3.2,-4.4399999999999995,0,0,0,2,0
0,3.2,-4.3,0,0,0,2,0
0,3.2,-4.16,0,0,0,2,0
0,3.2,-4.02,0,0,0,2,0
0,3.2,-3.88,0,0,0,2,0
0,3.2,-3.7399999999999998,0,0,0,2,0
0,3.2,-3.5999999999999996,0,0,0,2,0
0,3.2,-3.46,0,0,0,2,0
0,3.2,-3.32,0,0,0,2,0
0,3.2,-3.1799999999999997,0,0,0,2,0
0,3.2,-3.04,0,0,0,2,0
0,3.2,-2.9,0,0,0,2,0
0,3.2,-2.76,0,0,0,3,0
0,3.2,-2.6199999999999997,0,0,0,3,0
0,3.2,-2.4799999999999995,1,1,0,3,3
0,3.2,-2.34,1,1,0,3,3
0,3.2,-2.1999999999999997,1,0,0,1,0
0,3.2,-2.0599999999999996,1,0,0,1,0
0,3.2,-1.92,1,0,0,1,0
0,3.2,-1.7799999999999998,1,0,0,1,0
0,3.2,-1.6399999999999997,1,0,0,1,0
0,3.2,-1.4999999999999996,1,0,0,1,0
0,3.2,-1.3599999999999994,1,0,0,1,0
0,3.2,-1.2199999999999998,1,0,0,1,0
0,3.2,-1.0799999999999996,1,0,0,1,0
0,3.2,-0.9399999999999995,1,0,0,1,0
0,3.2,-0.7999999999999998,1,0,0,1,0
0,3.2,-0.6599999999999993,1,0,0,1,0
0,3.2,-0.5199999999999996,1,0,0,1,0
0,3.2,-0.3799999999999999,1,0,0,1,0
0,3.2,-0.23999999999999932,1,0,0,1,0
0,3.2,-0.09999999999999964,1,0,0,1,0
0,3.2,0.040000000000000924,1,0,0,1,0
0,3.2,0.1800000000000006,1,0,0,1,0
0,3.2,0.3200000000000003,1,0,0,1,0
0,3.2,0.46000000000000085,1,0,0,1,0
0,3.2,0.6000000000000005,1,0,0,1,0
0,3.2,0.7400000000000002,1,0,0,1,0
0,3.2,0.8800000000000008,1,0,0,1,0
0,3.2,1.0200000000000005,1,0,0,1,0
0,3.2,1.1600000000000001,1,0,0,1,0
0,3.2,1.3000000000000007,1,0,0,1,0
0,3.2,1.4400000000000004,1,0,0,1,0
0,3.2,1.580000000000001,1,0,0,1,0
0,3.2,1.7200000000000006,1,0,0,1,0
0,3.2,1.8600000000000003,1,0,0,1,0
0,3.2,2.0,1,0,0,1,0
0,3.32,-5.0,0,0,0,2,0
0,3.32,-4.86,0,0,0,2,0
0,3.32,-4.72,0,0,0,2,0
0,3.32,-4.58,0,0,0,2,0
0,3.32,-4.4399999999999995,0,0,0,2,0
0,3.32,-4.3,0,0,0,2,0
0,3.32,-4.16,0,0,0,2,0
