,I_e,I_i,stability,turing,turing_hopf,p_random,p_turing
0,-2.88,6.0200000000000005,1,0,0,1,0
0,-2.88,6.16,1,0,0,1,0
0,-2.88,6.300000000000001,1,0,0,1,0
0,-2.88,6.44,1,0,0,1,0
0,-2.88,6.580000000000001,1,0,0,1,0
0,-2.88,6.720000000000001,1,0,0,1,0
0,-2.88,6.86,1,0,0,1,0
0,-2.88,7.0,1,0,0,1,0
0,-2.76,0.0,0,0,0,2,0
0,-2.76,0.14,0,0,0,2,0
0,-2.76,0.28,0,0,0,2,0
0,-2.76,0.42000000000000004,0,0,0,2,0
0,-2.76,0.56,0,0,0,2,0
0,-2.76,0.7000000000000001,0,0,0,2,0
0,-2.76,0.8400000000000001,0,0,0,2,0
0,-2.76,0.9800000000000001,0,0,0,2,0
0,-2.76,1.12,0,0,0,2,0
0,-2.76,1.2600000000000002,0,0,0,3,0
0,-2.76,1.4000000000000001,0,0,0,3,0
0,-2.76,1.54,0,0,0,3,0
0,-2.76,1.6800000000000002,1,1,0,3,3
0,-2.76,1.8200000000000003,1,0,0,1,0
0,-2.76,1.9600000000000002,1,0,0,1,0
0,-2.76,2.1,1,0,0,1,0
0,-2.76,2.24,1,0,0,1,0
0,-2.76,2.3800000000000003,1,0,0,1,0
0,-2.76,2.5200000000000005,1,0,0,1,0
0,-2.76,2.66,1,0,0,1,0
0,-2.76,2.8000000000000003,1,0,0,1,0
0,-2.76,2.9400000000000004,1,0,0,1,0
0,-2.76,3.08,1,0,0,1,0
0,-2.76,3.22,1,0,0,1,0
0,-2.76,3.3600000000000003,1,0,0,1,0
0,-2.76,3.5000000000000004,1,0,0,1,0
0,-2.76,3.6400000000000006,1,0,0,1,0
0,-2.76,3.7800000000000002,1,0,0,1,0
0,-2.76,3.9200000000000004,1,0,0,1,0
0,-2.76,4.0600000000000005,1,0,0,1,0
0,-2.76,4.2,1,0,0,1,0
0,-2.76,4.340000000000001,1,0,0,1,0
0,-2.76,4.48,1,0,0,1,0
0,-2.76,4.62,1,0,0,1,0
0,-2.76,4.760000000000001,1,0,0,1,0
0,-2.76,4.9,1,0,0,1,0
0,-2.76,5.040000000000001,1,0,0,1,0
0,-2.76,5.180000000000001,1,0,0,1,0
0,-2.76,5.32,1,0,0,1,0
0,-2.76,5.460000000000001,1,0,0,1,0
0,-2.76,5.6000000000000005,1,0,0,1,0
0,-2.76,5.74,1,0,0,1,0
0,-2.76,5.880000000000001,1,0,0,1,0
0,-2.76,6.0200000000000005,1,0,0,1,0
0,-2.76,6.16,1,0,0,1,0
0,-2.76,6.300000000000001,1,0,0,1,0
0,-2.76,6.44,1,0,0,1,0
0,-2.76,6.580000000000001,1,0,0,1,0
0,-2.76,6.720000000000001,1,0,0,1,0
0,-2.76,6.86,1,0,0,1,0
0,-2.76,7.0,1,0,0,1,0
0,-2.64,0.0,0,0,0,2,0
0,-2.64,0.14,0,0,0,2,0
0,-2.64,0.28,0,0,0,2,0
0,-2.64,0.42000000000000004,0,0,0,2,0
0,-2.64,0.56,0,0,0,2,0
0,-2.64,0.7000000000000001,0,0,0,2,0
0,-2.64,0.8400000000000001,0,0,0,2,0
0,-2.64,0.9800000000000001,0,0,0,2,0
0,-2.64,1.12,0,0,0,2,0
0,-2.64,1.2600000000000002,0,0,0,2,0
0,-2.64,1.4000000000000001,0,0,0,3,0
0,-2.64,1.54,0,0,0,3,0
0,-2.64,1.6800000000000002,0,0,0,3,0
0,-2.64,1.8200000000000003,1,1,0,3,3
0,-2.64,1.9600000000000002,1,0,0,1,0
0,-2.64,2.1,1,0,0,1,0
0,-2.64,2.24,1,0,0,1,0
0,-2.64,2.3800000000000003,1,0,0,1,0
0,-2.64,2.5200000000000005,1,0,0,1,0
0,-2.64,2.66,1,0,0,1,0
0,-2.64,2.8000000000000003,1,0,0,1,0
0,-2.64,2.9400000000000004,1,0,0,1,0
0,-2.64,3.08,1,0,0,1,0
0,-2.64,3.22,1,0,0,1,0
0,-2.64,3.3600000000000003,1,0,0,1,0
0,-2.64,3.5000000000000004,1,0,0,1,0
0,-2.64,3.6400000000000006,1,0,0,1,0
0,-2.64,3.7800000000000002,1,0,0,1,0
0,-2.64,3.9200000000000004,1,0,0,1,0
0,-2.64,4.0600000000000005,1,0,0,1,0
0,-2.64,4.2,1,0,0,1,0
0,-2.64,4.340000000000001,1,0,0,1,0
0,-2.64,4.48,1,0,0,1,0
0,-2.64,4.62,1,0,0,1,0
0,-2.64,4.760000000000001,1,0,0,1,0
0,-2.64,4.9,1,0,0,1,0
0,-2.64,5.040000000000001,1,0,0,1,0
0,-2.64,5.180000000000001,1,0,0,1,0
0,-2.64,5.32,1,0,0,1,0
0,-2.64,5.460000000000001,1,0,0,1,0
0,-2.64,5.6000000000000005,1,0,0,1,0
0,-2.64,5.74,1,0,0,1,0
0,-2.64,5.880000000000001,1,0,0,1,0
0,-2.64,6.0200000000000005,1,0,0,1,0
0,-2.64,6.16,1,0,0,1,0
0,-2.64,6.300000000000001,1,0,0,1,0
0,-2.64,6.44,1,0,0,1,0
0,-2.64,6.580000000000001,1,0,0,1,0
0,-2.64,6.720000000000001,1,0,0,1,0
0,-2.64,6.86,1,0,0,1,0
0,-2.64,7.0,1,0,0,1,0
0,-2.52,0.0,0,0,0,2,0
0,-2.52,0.14,0,0,0,2,0
0,-2.52,0.28,0,0,0,2,0
0,-2.52,0.42000000000000004,0,0,0,2,0
0,-2.52,0.56,0,0,0,2,0
0,-2.52,0.7000000000000001,0,0,0,2,0
0,-2.52,0.8400000000000001,0,0,0,2,0
0,-2.52,0.9800000000000001,0,0,0,2,0
0,-2.52,1.12,0,0,0,2,0
0,-2.52,1.2600000000000002,0,0,0,2,0
0,-2.52,1.4000000000000001,0,0,0,2,0
0,-2.52,1.54,0,0,0,3,0
0,-2.52,1.6800000000000002,0,0,0,3,0
0,-2.52,1.8200000000000003,1,1,0,3,3
0,-2.52,1.9600000000000002,1,1,0,3,3
0,-2.52,2.1,1,0,0,1,0
0,-2.52,2.24,1,0,0,1,0
0,-2.52,2.3800000000000003,1,0,0,1,0
0,-2.52,2.5200000000000005,1,0,0,1,0
0,-2.52,2.66,1,0,0,1,0
0,-2.52,2.8000000000000003,1,0,0,1,0
0,-2.52,2.9400000000000004,1,0,0,1,0
0,-2.52,3.08,1,0,0,1,0
0,-2.52,3.22,1,0,0,1,0
0,-2.52,3.3600000000000003,1,0,0,1,0
0,-2.52,3.5000000000000004,1,0,0,1,0
0,-2.52,3.6400000000000006,1,0,0,1,0
0,-2.52,3.7800000000000002,1,0,0,1,0
0,-2.52,3.9200000000000004,1,0,0,1,0
0,-2.52,4.0600000000000005,1,0,0,1,0
0,-2.52,4.2,1,0,0,1,0
0,-2.52,4.340000000000001,1,0,0,1,0
0,-2.52,4.48,1,0,0,1,0
0,-2.52,4.62,1,0,0,1,0
0,-2.52,4.760000000000001,1,0,0,1,0
0,-2.52,4.9,1,0,0,1,0
0,-2.52,5.040000000000001,1,0,0,1,0
0,-2.52,5.180000000000001,1,0,0,1,0
0,-2.52,5.32,1,0,0,1,0
0,-2.52,5.460000000000001,1,0,0,1,0
0,-2.52,5.6000000000000005,1,0,0,1,0
0,-2.52,5.74,1,0,0,1,0
0,-2.52,5.880000000000001,1,0,0,1,0
0,-2.52,6.0200000000000005,1,0,0,1,0
0,-2.52,6.16,1,0,0,1,0
0,-2.52,6.300000000000001,1,0,0,1,0
0,-2.52,6.44,1,0,0,1,0
0,-2.52,6.580000000000001,1,0,0,1,0
0,-2.52,6.720000000000001,1,0,0,1,0
0,-2.52,6.86,1,0,0,1,0
0,-2.52,7.0,1,0,0,1,0
0,-2.4,0.0,0,0,0,2,0
0,-2.4,0.14,0,0,0,2,0
0,-2.4,0.28,0,0,0,2,0
0,-2.4,0.42000000000000004,0,0,0,2,0
0,-2.4,0.56,0,0,0,2,0
0,-2.4,0.7000000000000001,0,0,0,2,0
0,-2.4,0.8400000000000001,0,0,0,2,0
0,-2.4,0.9800000000000001,0,0,0,2,0
0,-2.4,1.12,0,0,0,2,0
0,-2.4,1.2600000000000002,0,0,0,2,0
0,-2.4,1.4000000000000001,0,0,0,2,0
0,-2.4,1.54,0,0,0,2,0
0,-2.4,1.6800000000000002,0,0,0,3,0
0,-2.4,1.8200000000000003,0,0,0,3,0
0,-2.4,1.9600000000000002,1,1,0,3,3
0,-2.4,2.1,1,1,0,3,3
0,-2.4,2.24,1,0,0,1,0
0,-2.4,2.3800000000000003,1,0,0,1,0
0,-2.4,2.5200000000000005,1,0,0,1,0
0,-2.4,2.66,1,0,0,1,0
0,-2.4,2.8000000000000003,1,0,0,1,0
0,-2.4,2.9400000000000004,1,0,0,1,0
0,-2.4,3.08,1,0,0,1,0
0,-2.4,3.22,1,0,0,1,0
0,-2.4,3.3600000000000003,1,0,0,1,0
0,-2.4,3.5000000000000004,1,0,0,1,0
0,-2.4,3.6400000000000006,1,0,0,1,0
0,-2.4,3.7800000000000002,1,0,0,1,0
0,-2.4,3.9200000000000004,1,0,0,1,0
0,-2.4,4.0600000000000005,1,0,0,1,0
0,-2.4,4.2,1,0,0,1,0
0,-2.4,4.340000000000001,1,0,0,1,0
0,-2.4,4.48,1,0,0,1,0
0,-2.4,4.62,1,0,0,1,0
0,-2.4,4.760000000000001,1,0,0,1,0
0,-2.4,4.9,1,0,0,1,0
0,-2.4,5.040000000000001,1,0,0,1,0
0,-2.4,5.180000000000001,1,0,0,1,0
0,-2.4,5.32,1,0,0,1,0
0,-2.4,5.460000000000001,1,0,0,1,0
0,-2.4,5.6000000000000005,1,0,0,1,0
0,-2.4,5.74,1,0,0,1,0
0,-2.4,5.880000000000001,1,0,0,1,0
0,-2.4,6.0200000000000005,1,0,0,1,0
0,-2.4,6.16,1,0,0,1,0
0,-2.4,6.300000000000001,1,0,0,1,0
0,-2.4,6.44,1,0,0,1,0
0,-2.4,6.580000000000001,1,0,0,1,0
0,-2.4,6.720000000000001,1,0,0,1,0
0,-2.4,6.86,1,0,0,1,0
0,-2.4,7.0,1,0,0,1,0
0,-2.2800000000000002,0.0,0,0,0,2,0
0,-2.2800000000000002,0.14,0,0,0,2,0
0,-2.2800000000000002,0.28,0,0,0,2,0
0,-2.2800000000000002,0.42000000000000004,0,0,0,2,0
0,-2.2800000000000002,0.56,0,0,0,2,0
0,-2.2800000000000002,0.7000000000000001,0,0,0,2,0
0,-2.2800000000000002,0.8400000000000001,0,0,0,2,0
0,-2.2800000000000002,0.9800000000000001,0,0,0,2,0
0,-2.2800000000000002,1.12,0,0,0,2,0
0,-2.2800000000000002,1.2600000000000002,0,0,0,2,0
0,-2.2800000000000002,1.4000000000000001,0,0,0,2,0
0,-2.2800000000000002,1.54,0,0,0,2,0
0,-2.2800000000000002,1.6800000000000002,0,0,0,2,0
0,-2.2800000000000002,1.8200000000000003,0,0,0,3,0
0,-2.2800000000000002,1.9600000000000002,0,0,0,3,0
0,-2.2800000000000002,2.1,1,1,0,3,3
0,-2.2800000000000002,2.24,1,1,0,3,1
0,-2.2800000000000002,2.3800000000000003,1,0,0,1,0
0,-2.2800000000000002,2.5200000000000005,1,0,0,1,0
0,-2.2800000000000002,2.66,1,0,0,1,0
0,-2.2800000000000002,2.8000000000000003,1,0,0,1,0
0,-2.2800000000000002,2.9400000000000004,1,0,0,1,0
0,-2.2800000000000002,3.08,1,0,0,1,0
0,-2.2800000000000002,3.22,1,0,0,1,0
0,-2.2800000000000002,3.3600000000000003,1,0,0,1,0
0,-2.2800000000000002,3.5000000000000004,1,0,0,1,0
0,-2.2800000000000002,3.6400000000000006,1,0,0,1,0
0,-2.2800000000000002,3.7800000000000002,1,0,0,1,0
0,-2.2800000000000002,3.9200000000000004,1,0,0,1,0
0,-2.2800000000000002,4.0600000000000005,1,0,0,1,0
0,-2.2800000000000002,4.2,1,0,0,1,0
0,-2.2800000000000002,4.340000000000001,1,0,0,1,0
0,-2.2800000000000002,4.48,1,0,0,1,0
0,-2.2800000000000002,4.62,1,0,0,1,0
0,-2.2800000000000002,4.760000000000001,1,0,0,1,0
0,-2.2800000000000002,4.9,1,0,0,1,0
0,-2.2800000000000002,5.040000000000001,1,0,0,1,0
0,-2.2800000000000002,5.180000000000001,1,0,0,1,0
0,-2.2800000000000002,5.32,1,0,0,1,0
0,-2.2800000000000002,5.460000000000001,1,0,0,1,0
0,-2.2800000000000002,5.6000000000000005,1,0,0,1,0
0,-2.2800000000000002,5.74,1,0,0,1,0
0,-2.2800000000000002,5.880000000000001,1,0,0,1,0
0,-2.2800000000000002,6.0200000000000005,1,0,0,1,0
0,-2.2800000000000002,6.16,1,0,0,1,0
0,-2.2800000000000002,6.300000000000001,1,0,0,1,0
0,-2.2800000000000002,6.44,1,0,0,1,0
0,-2.2800000000000002,6.580000000000001,1,0,0,1,0
0,-2.2800000000000002,6.720000000000001,1,0,0,1,0
0,-2.2800000000000002,6.86,1,0,0,1,0
0,-2.2800000000000002,7.0,1,0,0,1,0
0,-2.16,0.0,0,0,0,2,0
0,-2.16,0.14,0,0,0,2,0
0,-2.16,0.28,0,0,0,2,0
0,-2.16,0.42000000000000004,0,0,0,2,0
0,-2.16,0.56,0,0,0,2,0
0,-2.16,0.7000000000000001,0,0,0,2,0
0,-2.16,0.8400000000000001,0,0,0,2,0
0,-2.16,0.9800000000000001,0,0,0,2,0
0,-2.16,1.12,0,0,0,2,0
0,-2.16,1.2600000000000002,0,0,0,2,0
0,-2.16,1.4000000000000001,0,0,0,2,0
0,-2.16,1.54,0,0,0,2,0
0,-2.16,1.6800000000000002,0,0,0,2,0
0,-2.16,1.8200000000000003,0,0,0,3,0
0,-2.16,1.9600000000000002,0,0,0,3,0
0,-2.16,2.1,0,0,0,3,0
0,-2.16,2.24,1,1,0,3,3
0,-2.16,2.3800000000000003,1,0,0,1,0
0,-2.16,2.5200000000000005,1,0,0,1,0
0,-2.16,2.66,1,0,0,1,0
0,-2.16,2.8000000000000003,1,0,0,1,0
0,-2.16,2.9400000000000004,1,0,0,1,0
0,-2.16,3.08,1,0,0,1,0
0,-2.16,3.22,1,0,0,1,0
0,-2.16,3.3600000000000003,1,0,0,1,0
0,-2.16,3.5000000000000004,1,0,0,1,0
0,-2.16,3.6400000000000006,1,0,0,1,0
0,-2.16,3.7800000000000002,1,0,0,1,0
0,-2.16,3.9200000000000004,1,0,0,1,0
0,-2.16,4.0600000000000005,1,0,0,1,0
0,-2.16,4.2,1,0,0,1,0
0,-2.16,4.340000000000001,1,0,0,1,0
0,-2.16,4.48,1,0,0,1,0
0,-2.16,4.62,1,0,0,1,0
0,-2.16,4.760000000000001,1,0,0,1,0
0,-2.16,4.9,1,0,0,1,0
0,-2.16,5.040000000000001,1,0,0,1,0
0,-2.16,5.180000000000001,1,0,0,1,0
0,-2.16,5.32,1,0,0,1,0
0,-2.16,5.460000000000001,1,0,0,1,0
0,-2.16,5.6000000000000005,1,0,0,1,0
0,-2.16,5.74,1,0,0,1,0
0,-2.16,5.880000000000001,1,0,0,1,0
0,-2.16,6.0200000000000005,1,0,0,1,0
0,-2.16,6.16,1,0,0,1,0
0,-2.16,6.300000000000001,1,0,0,1,0
0,-2.16,6.44,1,0,0,1,0
0,-2.16,6.580000000000001,1,0,0,1,0
0,-2.16,6.720000000000001,1,0,0,1,0
0,-2.16,6.86,1,0,0,1,0
0,-2.16,7.0,1,0,0,1,0
0,-2.04,0.0,0,0,0,2,0
0,-2.04,0.14,0,0,0,2,0
0,-2.04,0.28,0,0,0,2,0
0,-2.04,0.42000000000000004,0,0,0,2,0
0,-2.04,0.56,0,0,0,2,0
0,-2.04,0.7000000000000001,0,0,0,2,0
0,-2.04,0.8400000000000001,0,0,0,2,0
0,-2.04,0.9800000000000001,0,0,0,2,0
0,-2.04,1.12,0,0,0,2,0
0,-2.04,1.2600000000000002,0,0,0,2,0
0,-2.04,1.4000000000000001,0,0,0,2,0
0,-2.04,1.54,0,0,0,2,0
0,-2.04,1.6800000000000002,0,0,0,2,0
0,-2.04,1.8200000000000003,0,0,0,2,0
0,-2.04,1.9600000000000002,0,0,0,3,0
0,-2.04,2.1,0,0,0,3,0
0,-2.04,2.24,1,1,0,3,3
0,-2.04,2.3800000000000003,1,1,0,3,3
0,-2.04,2.5200000000000005,1,0,0,1,0
0,-2.04,2.66,1,0,0,1,0
0,-2.04,2.8000000000000003,1,0,0,1,0
0,-2.04,2.9400000000000004,1,0,0,1,0
0,-2.04,3.08,1,0,0,1,0
0,-2.04,3.22,1,0,0,1,0
0,-2.04,3.3600000000000003,1,0,0,1,0
0,-2.04,3.5000000000000004,1,0,0,1,0
0,-2.04,3.6400000000000006,1,0,0,1,0
0,-2.04,3.7800000000000002,1,0,0,1,0
0,-2.04,3.9200000000000004,1,0,0,1,0
0,-2.04,4.0600000000000005,1,0,0,1,0
0,-2.04,4.2,1,0,0,1,0
0,-2.04,4.340000000000001,1,0,0,1,0
0,-2.04,4.48,1,0,0,1,0
0,-2.04,4.62,1,0,0,1,0
0,-2.04,4.760000000000001,1,0,0,1,0
0,-2.04,4.9,1,0,0,1,0
0,-2.04,5.040000000000001,1,0,0,1,0
0,-2.04,5.180000000000001,1,0,0,1,0
0,-2.04,5.32,1,0,0,1,0
0,-2.04,5.460000000000001,1,0,0,1,0
0,-2.04,5.6000000000000005,1,0,0,1,0
0,-2.04,5.74,1,0,0,1,0
0,-2.04,5.880000000000001,1,0,0,1,0
0,-2.04,6.0200000000000005,1,0,0,1,0
0,-2.04,6.16,1,0,0,1,0
0,-2.04,6.300000000000001,1,0,0,1,0
0,-2.04,6.44,1,0,0,1,0
0,-2.04,6.580000000000001,1,0,0,1,0
0,-2.04,6.720000000000001,1,0,0,1,0
0,-2.04,6.86,1,0,0,1,0
0,-2.04,7.0,1,0,0,1,0
0,-1.92,0.0,0,0,0,2,0
0,-1.92,0.14,0,0,0,2,0
0,-1.92,0.28,0,0,0,2,0
0,-1.92,0.42000000000000004,0,0,0,2,0
0,-1.92,0.56,0,0,0,2,0
0,-1.92,0.7000000000000001,0,0,0,2,0
0,-1.92,0.8400000000000001,0,0,0,2,0
0,-1.92,0.9800000000000001,0,0,0,2,0
0,-1.92,1.12,0,0,0,2,0
0,-1.92,1.2600000000000002,0,0,0,2,0
0,-1.92,1.4000000000000001,0,0,0,2,0
0,-1.92,1.54,0,0,0,2,0
0,-1.92,1.6800000000000002,0,0,0,2,0
0,-1.92,1.8200000000000003,0,0,0,2,0
0,-1.92,1.9600000000000002,0,0,0,2,0
0,-1.92,2.1,0,0,0,3,0
0,-1.92,2.24,0,0,0,3,0
0,-1.92,2.3800000000000003,1,1,0,3,3
0,-1.92,2.5200000000000005,1,1,0,3,3
0,-1.92,2.66,1,0,0,1,0
0,-1.92,2.8000000000000003,1,0,0,1,0
0,-1.92,2.9400000000000004,1,0,0,1,0
0,-1.92,3.08,1,0,0,1,0
0,-1.92,3.22,1,0,0,1,0
0,-1.92,3.3600000000000003,1,0,0,1,0
0,-1.92,3.5000000000000004,1,0,0,1,0
0,-1.92,3.6400000000000006,1,0,0,1,0
0,-1.92,3.7800000000000002,1,0,0,1,0
0,-1.92,3.9200000000000004,1,0,0,1,0
0,-1.92,4.0600000000000005,1,0,0,1,0
0,-1.92,4.2,1,0,0,1,0
0,-1.92,4.340000000000001,1,0,0,1,0
0,-1.92,4.48,1,0,0,1,0
0,-1.92,4.62,1,0,0,1,0
0,-1.92,4.760000000000001,1,0,0,1,0
0,-1.92,4.9,1,0,0,1,0
0,-1.92,5.040000000000001,1,0,0,1,0
0,-1.92,5.180000000000001,1,0,0,1,0
0,-1.92,5.32,1,0,0,1,0
0,-1.92,5.460000000000001,1,0,0,1,0
0,-1.92,5.6000000000000005,1,0,0,1,0
0,-1.92,5.74,1,0,0,1,0
0,-1.92,5.880000000000001,1,0,0,1,0
0,-1.92,6.0200000000000005,1,0,0,1,0
0,-1.92,6.16,1,0,0,1,0
0,-1.92,6.300000000000001,1,0,0,1,0
0,-1.92,6.44,1,0,0,1,0
0,-1.92,6.580000000000001,1,0,0,1,0
0,-1.92,6.720000000000001,1,0,0,1,0
0,-1.92,6.86,1,0,0,1,0
0,-1.92,7.0,1,0,0,1,0
0,-1.8,0.0,0,0,0,2,0
0,-1.8,0.14,0,0,0,2,0
0,-1.8,0.28,0,0,0,2,0
0,-1.8,0.42000000000000004,0,0,0,2,0
0,-1.8,0.56,0,0,0,2,0
0,-1.8,0.7000000000000001,0,0,0,2,0
0,-1.8,0.8400000000000001,0,0,0,2,0
0,-1.8,0.9800000000000001,0,0,0,2,0
0,-1.8,1.12,0,0,0,2,0
0,-1.8,1.2600000000000002,0,0,0,2,0
0,-1.8,1.4000000000000001,0,0,0,2,0
0,-1.8,1.54,0,0,0,2,0
0,-1.8,1.6800000000000002,0,0,0,2,0
0,-1.8,1.8200000000000003,0,0,0,2,0
0,-1.8,1.9600000000000002,0,0,0,2,0
0,-1.8,2.1,0,0,0,2,0
0,-1.8,2.24,0,0,0,3,0
0,-1.8,2.3800000000000003,0,0,0,3,0
0,-1.8,2.5200000000000005,1,1,0,3,3
0,-1.8,2.66,1,1,0,3,3
0,-1.8,2.8000000000000003,1,0,0,1,0
0,-1.8,2.9400000000000004,1,0,0,1,0
0,-1.8,3.08,1,0,0,1,0
0,-1.8,3.22,1,0,0,1,0
0,-1.8,3.3600000000000003,1,0,0,1,0
0,-1.8,3.5000000000000004,1,0,0,1,0
0,-1.8,3.6400000000000006,1,0,0,1,0
0,-1.8,3.7800000000000002,1,0,0,1,0
0,-1.8,3.9200000000000004,1,0,0,1,0
0,-1.8,4.0600000000000005,1,0,0,1,0
0,-1.8,4.2,1,0,0,1,0
0,-1.8,4.340000000000001,1,0,0,1,0
0,-1.8,4.48,1,0,0,1,0
0,-1.8,4.62,1,0,0,1,0
0,-1.8,4.760000000000001,1,0,0,1,0
0,-1.8,4.9,1,0,0,1,0
0,-1.8,5.040000000000001,1,0,0,1,0
0,-1.8,5.180000000000001,1,0,0,1,0
0,-1.8,5.32,1,0,0,1,0
0,-1.8,5.460000000000001,1,0,0,1,0
0,-1.8,5.6000000000000005,1,0,0,1,0
0,-1.8,5.74,1,0,0,1,0
0,-1.8,5.880000000000001,1,0,0,1,0
0,-1.8,6.0200000000000005,1,0,0,1,0
0,-1.8,6.16,1,0,0,1,0
0,-1.8,6.300000000000001,1,0,0,1,0
0,-1.8,6.44,1,0,0,1,0
0,-1.8,6.580000000000001,1,0,0,1,0
0,-1.8,6.720000000000001,1,0,0,1,0
0,-1.8,6.86,1,0,0,1,0
0,-1.8,7.0,1,0,0,1,0
0,-1.6800000000000002,0.0,0,0,0,2,0
0,-1.6800000000000002,0.14,0,0,0,2,0
0,-1.6800000000000002,0.28,0,0,0,2,0
0,-1.6800000000000002,0.42000000000000004,0,0,0,2,0
0,-1.6800000000000002,0.56,0,0,0,2,0
0,-1.6800000000000002,0.7000000000000001,0,0,0,2,0
0,-1.6800000000000002,0.8400000000000001,0,0,0,2,0
0,-1.6800000000000002,0.9800000000000001,0,0,0,2,0
0,-1.6800000000000002,1.12,0,0,0,2,0
0,-1.6800000000000002,1.2600000000000002,0,0,0,2,0
0,-1.6800000000000002,1.4000000000000001,0,0,0,2,0
