,b,tau_a,temp_dom_frequ,space_dom_frequ,down_duration,up_duration,down_space,up_space
0,0.0,1.0,0.025,7.0,0.0,80.0,0.06361607142857144,0.07924107142857142
0,0.025,1.0,0.025,7.0,80.0,0.0,0.06584821428571429,0.07700892857142858
0,0.05,1.0,0.025,7.0,80.0,0.0,0.06584821428571429,0.07700892857142858
0,0.07500000000000001,1.0,0.025,7.0,0.0,80.0,0.06696428571428571,0.07589285714285714
0,0.1,1.0,0.0,7.0,0.0,0.0,0.06696428571428571,0.07589285714285714
0,0.125,1.0,0.0,7.0,0.0,0.0,0.06696428571428571,0.07589285714285714
0,0.15000000000000002,1.0,0.0,2.0,0.0,0.0,0.046875,0.45312499999999994
0,0.17500000000000002,1.0,0.025,7.0,80.0,0.0,0.0,0.14285714285714285
0,0.2,1.0,0.0,6.0,0.0,0.0,0.0,0.16666666666666669
0,0.225,1.0,0.0,7.0,0.0,0.0,0.0,0.14285714285714285
0,0.25,1.0,0.0,7.0,0.0,0.0,0.0,0.14285714285714285
0,0.275,1.0,0.0,4.0,0.0,0.0,0.0,0.25
0,0.30000000000000004,1.0,0.0,7.0,0.0,0.0,0.0,0.14285714285714285
0,0.325,1.0,0.0,5.0,0.0,0.0,0.0,0.2
0,0.35000000000000003,1.0,0.0,5.0,0.0,0.0,0.0,0.2
0,0.375,1.0,0.0,2.0,0.0,0.0,0.0,0.5
0,0.4,1.0,0.0,4.0,0.0,0.0,0.0,0.25
0,0.42500000000000004,1.0,0.0,2.0,0.0,0.0,0.0,0.5
0,0.45,1.0,0.0,6.0,0.0,0.0,0.0,0.16666666666666669
0,0.47500000000000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,300.0,0.025,7.0,80.0,0.0,0.06361607142857144,0.07924107142857142
0,0.025,300.0,0.925,7.0,0.978745945945946,1.1834162162162163,0.06473214285714285,0.078125
0,0.05,300.0,1.4000000000000001,7.0,0.6562732142857143,0.7722982142857143,0.06584821428571429,0.07700892857142858
0,0.07500000000000001,300.0,1.675,6.0,0.5098925373134329,0.6841373134328359,0.07291666666666667,0.09375
0,0.1,300.0,1.975,6.0,0.4395126582278481,0.5731455696202532,0.07291666666666667,0.09375
0,0.125,300.0,2.225,6.0,0.39804719101123603,0.5008292134831461,0.07552083333333333,0.09114583333333333
0,0.15000000000000002,300.0,2.45,6.0,0.36661734693877557,0.4497091836734694,0.07552083333333333,0.09114583333333333
0,0.17500000000000002,300.0,2.6500000000000004,6.0,0.3444745283018868,0.4102424528301887,0.078125,0.08854166666666666
0,0.2,300.0,2.8000000000000003,5.0,0.3023616071428571,0.4119241071428571,0.084375,0.11562499999999999
0,0.225,300.0,3.0500000000000003,6.0,0.3080549180327869,0.3476827868852459,0.078125,0.08854166666666666
0,0.25,300.0,3.1750000000000003,5.0,0.27719133858267714,0.35272992125984254,0.08750000000000001,0.11249999999999999
0,0.275,300.0,3.35,5.0,0.26769029850746273,0.3293246268656717,0.0890625,0.1109375
0,0.30000000000000004,300.0,3.5250000000000004,5.0,0.2591631205673759,0.30821276595744684,0.09062500000000001,0.10937500000000001
0,0.325,300.0,3.6750000000000003,5.0,0.25289931972789115,0.29131836734693883,0.09375,0.10625000000000001
0,0.35000000000000003,300.0,3.825,5.0,0.24697973856209152,0.2758960784313726,0.09375,0.10625000000000001
0,0.375,300.0,4.075,7.0,0.2644527607361963,0.22634478527607363,0.07700892857142858,0.06584821428571429
0,0.4,300.0,4.2,7.0,0.2592279761904762,0.2169625,0.078125,0.06473214285714285
0,0.42500000000000004,300.0,4.3500000000000005,7.0,0.25291149425287357,0.20685862068965513,0.078125,0.06473214285714285
0,0.45,300.0,4.4750000000000005,7.0,0.24809832402234633,0.1988290502793296,0.07924107142857142,0.06361607142857144
0,0.47500000000000003,300.0,4.525,5.0,0.22528508287292817,0.21670386740331493,0.10312500000000001,0.096875
0,0.5,300.0,4.7,7.0,0.24105904255319152,0.18447287234042553,0.08035714285714285,0.0625
0,0.0,600.0,0.025,7.0,80.0,0.0,0.06361607142857144,0.07924107142857142
0,0.025,600.0,0.7000000000000001,7.0,1.292107142857143,1.5650357142857143,0.06473214285714285,0.078125
0,0.05,600.0,1.0250000000000001,7.0,0.8991902439024388,1.0520292682926826,0.06584821428571429,0.07700892857142858
0,0.07500000000000001,600.0,1.2000000000000002,6.0,0.7128833333333332,0.9537833333333333,0.07291666666666667,0.09375
0,0.1,600.0,1.4000000000000001,6.0,0.6217535714285713,0.806817857142857,0.07291666666666667,0.09375
0,0.125,600.0,1.6,6.0,0.5530187500000001,0.6969812500000001,0.07552083333333333,0.09114583333333333
0,0.15000000000000002,600.0,1.75,6.0,0.5129571428571429,0.6299000000000001,0.07552083333333333,0.09114583333333333
0,0.17500000000000002,600.0,1.9000000000000001,6.0,0.4792473684210527,0.5733842105263158,0.07552083333333333,0.09114583333333333
0,0.2,600.0,2.025,6.0,0.4578061728395062,0.5298481481481482,0.078125,0.08854166666666666
0,0.225,600.0,2.1750000000000003,6.0,0.4326827586206896,0.48685747126436774,0.078125,0.08854166666666666
0,0.25,600.0,2.275,6.0,0.4191153846153846,0.46000549450549455,0.078125,0.08854166666666666
0,0.275,600.0,2.375,5.0,0.3780105263157895,0.4640947368421053,0.0890625,0.1109375
0,0.30000000000000004,600.0,2.5250000000000004,6.0,0.38828118811881185,0.40379801980198016,0.08072916666666667,0.0859375
0,0.325,600.0,2.625,6.0,0.3777457142857143,0.3841590476190477,0.08333333333333334,0.08333333333333334
0,0.35000000000000003,600.0,2.725,6.0,0.36860825688073395,0.36533669724770645,0.08333333333333334,0.08333333333333334
0,0.375,600.0,2.825,6.0,0.3606318584070797,0.3473327433628319,0.08333333333333334,0.08333333333333334
0,0.4,600.0,2.9250000000000003,5.0,0.3339316239316239,0.3498290598290598,0.0984375,0.1015625
0,0.42500000000000004,600.0,3.0250000000000004,5.0,0.32793553719008267,0.3332214876033058,0.1,0.1
0,0.45,600.0,3.1,6.0,0.33957983870967745,0.30558145161290323,0.08854166666666666,0.078125
0,0.47500000000000003,600.0,3.25,7.0,0.3449392307692308,0.27044538461538464,0.07924107142857142,0.06361607142857144
0,0.5,600.0,3.3000000000000003,5.0,0.31355378787878796,0.29250681818181823,0.10312500000000001,0.096875
0,0.0,900.0,0.025,7.0,0.0,80.0,0.06361607142857144,0.07924107142857142
0,0.025,900.0,0.5750000000000001,7.0,1.5602739130434782,1.917986956521739,0.06473214285714285,0.078125
0,0.05,900.0,0.8,6.0,1.04621875,1.45378125,0.0703125,0.09635416666666667
0,0.07500000000000001,900.0,1.0,6.0,0.8542975000000002,1.1457025,0.0703125,0.09635416666666667
0,0.1,900.0,1.1500000000000001,6.0,0.7561934782608695,0.9829369565217391,0.07291666666666667,0.09375
0,0.125,900.0,1.3,6.0,0.6816942307692307,0.8567673076923077,0.07291666666666667,0.09375
0,0.15000000000000002,900.0,1.425,6.0,0.6292385964912282,0.7742701754385966,0.07552083333333333,0.09114583333333333
0,0.17500000000000002,900.0,1.55,6.0,0.5879451612903225,0.7023774193548389,0.07552083333333333,0.09114583333333333
0,0.2,900.0,1.675,6.0,0.5527313432835821,0.6412985074626867,0.078125,0.08854166666666666
0,0.225,900.0,1.7750000000000001,6.0,0.5285676056338028,0.598192957746479,0.078125,0.08854166666666666
0,0.25,900.0,1.875,6.0,0.5073093333333334,0.5593573333333334,0.078125,0.08854166666666666
0,0.275,900.0,1.975,6.0,0.48869620253164564,0.5239620253164556,0.078125,0.08854166666666666
0,0.30000000000000004,900.0,2.0500000000000003,6.0,0.4773317073170731,0.4982780487804878,0.08333333333333334,0.08333333333333334
0,0.325,900.0,2.15,6.0,0.46239069767441865,0.46784186046511633,0.08333333333333334,0.08333333333333334
0,0.35000000000000003,900.0,2.225,5.0,0.4240011235955056,0.4748752808988764,0.09375,0.10625000000000001
0,0.375,900.0,2.3000000000000003,5.0,0.4165434782608695,0.45302173913043475,0.0953125,0.1046875
0,0.4,900.0,2.375,6.0,0.43453052631578953,0.40757473684210527,0.0859375,0.08072916666666667
0,0.42500000000000004,900.0,2.45,6.0,0.4249561224489796,0.39137040816326535,0.08854166666666666,0.078125
0,0.45,900.0,2.5250000000000004,6.0,0.41784059405940593,0.3742386138613861,0.08854166666666666,0.078125
0,0.47500000000000003,900.0,2.6500000000000004,7.0,0.42299245283018866,0.3317245283018868,0.08035714285714285,0.0625
0,0.5,900.0,2.725,7.0,0.4157715596330275,0.3181733944954128,0.08035714285714285,0.0625
0,0.0,1200.0,0.025,7.0,0.0,80.0,0.06361607142857144,0.07924107142857142
0,0.025,1200.0,0.5,7.0,1.8007450000000003,2.199255,0.06473214285714285,0.078125
0,0.05,1200.0,0.7250000000000001,7.0,1.270796551724138,1.4878241379310344,0.06584821428571429,0.07700892857142858
0,0.07500000000000001,1200.0,0.9,7.0,1.039311111111111,1.1829111111111112,0.06584821428571429,0.07700892857142858
0,0.1,1200.0,1.0,6.0,0.86534,1.13466,0.07291666666666667,0.09375
0,0.125,1200.0,1.125,6.0,0.7860777777777778,0.9917,0.07552083333333333,0.09114583333333333
0,0.15000000000000002,1200.0,1.25,6.0,0.7180080000000001,0.8819920000000001,0.07552083333333333,0.09114583333333333
0,0.17500000000000002,1200.0,1.35,6.0,0.6738018518518519,0.8076796296296298,0.07552083333333333,0.09114583333333333
0,0.2,1200.0,1.4500000000000002,6.0,0.6402293103448276,0.7390810344827586,0.078125,0.08854166666666666
0,0.225,1200.0,1.5250000000000001,6.0,0.6175196721311476,0.693955737704918,0.08072916666666667,0.0859375
0,0.25,1200.0,1.625,6.0,0.5873584615384615,0.6434107692307693,0.08072916666666667,0.0859375
0,0.275,1200.0,1.7000000000000002,6.0,0.5688205882352941,0.60765,0.08072916666666667,0.0859375
0,0.30000000000000004,1200.0,1.7750000000000001,6.0,0.55303661971831,0.573723943661972,0.08072916666666667,0.0859375
0,0.325,1200.0,1.85,6.0,0.5375486486486487,0.5435324324324324,0.08333333333333334,0.08333333333333334
0,0.35000000000000003,1200.0,1.925,6.0,0.5211662337662337,0.5177948051948053,0.08333333333333334,0.08333333333333334
0,0.375,1200.0,2.0,6.0,0.5089537500000001,0.49104625,0.0859375,0.08072916666666667
0,0.4,1200.0,2.075,6.0,0.49656385542168674,0.4672915662650603,0.0859375,0.08072916666666667
0,0.42500000000000004,1200.0,2.125,6.0,0.4911941176470589,0.4499823529411765,0.0859375,0.08072916666666667
0,0.45,1200.0,2.2,6.0,0.47967045454545454,0.4294204545454545,0.0859375,0.08072916666666667
0,0.47500000000000003,1200.0,2.3000000000000003,7.0,0.48816304347826084,0.38140217391304343,0.07924107142857142,0.06361607142857144
0,0.5,1200.0,2.35,7.0,0.4818127659574469,0.3692510638297873,0.08147321428571429,0.06138392857142857
0,0.0,1500.0,0.025,7.0,80.0,0.0,0.06361607142857144,0.07924107142857142
0,0.025,1500.0,0.45,7.0,2.014388888888889,2.4300555555555556,0.06473214285714285,0.078125
0,0.05,1500.0,0.65,7.0,1.427773076923077,1.6491500000000001,0.06584821428571429,0.07700892857142858
0,0.07500000000000001,1500.0,0.775,6.0,1.105409677419355,1.475235483870968,0.07291666666666667,0.09375
0,0.1,1500.0,0.925,7.0,1.0244243243243243,1.1377378378378378,0.06696428571428571,0.07589285714285714
0,0.125,1500.0,1.0,6.0,0.885755,1.1142450000000002,0.07291666666666667,0.09375
0,0.15000000000000002,1500.0,1.1,6.0,0.8166181818181818,1.0015636363636364,0.07552083333333333,0.09114583333333333
0,0.17500000000000002,1500.0,1.2000000000000002,6.0,0.76396875,0.9026979166666667,0.07552083333333333,0.09114583333333333
0,0.2,1500.0,1.3,6.0,0.7122596153846155,0.8262019230769231,0.078125,0.08854166666666666
0,0.225,1500.0,1.375,6.0,0.684069090909091,0.7704763636363636,0.078125,0.08854166666666666
0,0.25,1500.0,1.4500000000000002,6.0,0.6570672413793103,0.7222431034482759,0.078125,0.08854166666666666
0,0.275,1500.0,1.5250000000000001,6.0,0.6340672131147541,0.6774081967213115,0.08072916666666667,0.0859375
0,0.30000000000000004,1500.0,1.6,6.0,0.6113125,0.6386875,0.08072916666666667,0.0859375
0,0.325,1500.0,1.6500000000000001,6.0,0.6016212121212121,0.6105,0.08333333333333334,0.08333333333333334
0,0.35000000000000003,1500.0,1.725,6.0,0.5825507246376812,0.5768695652173914,0.08333333333333334,0.08333333333333334
0,0.375,1500.0,1.7750000000000001,6.0,0.5733985915492958,0.5533619718309859,0.0859375,0.08072916666666667
0,0.4,1500.0,1.85,6.0,0.5559527027027027,0.5251283783783784,0.0859375,0.08072916666666667
0,0.42500000000000004,1500.0,1.9000000000000001,6.0,0.5487092105263158,0.5039223684210526,0.0859375,0.08072916666666667
0,0.45,1500.0,1.9500000000000002,6.0,0.5411692307692308,0.4844717948717948,0.08854166666666666,0.078125
0,0.47500000000000003,1500.0,2.025,6.0,0.5259518518518519,0.46170246913580254,0.08854166666666666,0.078125
0,0.5,1500.0,2.125,7.0,0.5330094117647058,0.40816705882352944,0.08147321428571429,0.06138392857142857
0,0.0,1800.0,0.025,7.0,80.0,0.0,0.06361607142857144,0.07924107142857142
0,0.025,1800.0,0.42500000000000004,7.0,2.157394117647059,2.548488235294118,0.06473214285714285,0.078125
0,0.05,1800.0,0.6000000000000001,7.0,1.532283333333333,1.8010499999999998,0.06584821428571429,0.07700892857142858
0,0.07500000000000001,1800.0,0.7000000000000001,6.0,1.2153714285714283,1.6417714285714282,0.0703125,0.09635416666666667
0,0.1,1800.0,0.8500000000000001,7.0,1.1105029411764706,1.2424382352941177,0.06808035714285715,0.07477678571428571
