,b,tau_a,temp_dom_frequ,space_dom_frequ,down_duration,up_duration,down_space,up_space
0,0.0,1.0,0.0,6.0,0.0,0.0,0.07747395833333333,0.08919270833333333
0,0.025,1.0,0.0,6.0,0.0,0.0,0.07877604166666666,0.087890625
0,0.05,1.0,0.0,6.0,0.0,0.0,0.08072916666666667,0.0859375
0,0.07500000000000001,1.0,0.0,6.0,0.0,0.0,0.08203125,0.08463541666666667
0,0.1,1.0,0.0,6.0,0.0,0.0,0.08333333333333334,0.08333333333333334
0,0.125,1.0,0.0,6.0,0.0,0.0,0.08463541666666667,0.08203125
0,0.15000000000000002,1.0,0.0,6.0,0.0,0.0,0.08658854166666667,0.080078125
0,0.17500000000000002,1.0,0.0,6.0,0.0,0.0,0.087890625,0.07877604166666666
0,0.2,1.0,0.0,7.0,0.0,0.0,0.08035714285714285,0.0625
0,0.225,1.0,0.0,7.0,0.0,0.0,0.08175223214285715,0.06110491071428571
0,0.25,1.0,0.016666666666666666,4.0,0.0,120.0,0.13671875,0.11328124999999999
0,0.275,1.0,0.0,5.0,0.0,0.0,0.11054687499999999,0.08945312500000001
0,0.30000000000000004,1.0,0.0,5.0,0.0,0.0,0.11328124999999999,0.08671875
0,0.325,1.0,0.0,5.0,0.0,0.0,0.116015625,0.083984375
0,0.35000000000000003,1.0,121.16666666666667,6.0,0.0,0.016506189821182942,0.10579427083333333,0.06087239583333333
0,0.375,1.0,0.0,5.0,0.0,0.0,0.121484375,0.078515625
0,0.4,1.0,63.93333333333333,6.0,0.03128258602711158,0.0,0.13053385416666666,0.0361328125
0,0.42500000000000004,1.0,72.55,3.0,0.00739276361130255,0.020174431426602343,0.2571614583333333,0.076171875
0,0.45,1.0,78.9,6.0,0.016604161385720323,0.008744381073088297,0.09700520833333333,0.06966145833333334
0,0.47500000000000003,1.0,54.36666666666667,4.0,0.02862167381974249,0.008165573267933783,0.12890625,0.12109375
0,0.5,1.0,58.5,4.0,0.019331538461538463,0.014856495726495727,0.1953125,0.05468750000000001
0,0.0,300.0,0.0,6.0,0.0,0.0,0.07747395833333333,0.08919270833333333
0,0.025,300.0,0.9166666666666666,6.0,1.0320600000000002,1.149758181818182,0.07877604166666666,0.087890625
0,0.05,300.0,1.3833333333333333,6.0,0.6938795180722892,0.7519036144578313,0.080078125,0.08658854166666667
0,0.07500000000000001,300.0,1.75,6.0,0.5572219047619049,0.5856352380952382,0.08072916666666667,0.0859375
0,0.1,300.0,2.033333333333333,6.0,0.4858245901639344,0.4977819672131148,0.08268229166666667,0.083984375
0,0.125,300.0,2.283333333333333,6.0,0.4391226277372264,0.43678978102189786,0.08333333333333334,0.08333333333333334
0,0.15000000000000002,300.0,2.5166666666666666,6.0,0.4031788079470199,0.391523178807947,0.08463541666666667,0.08203125
0,0.17500000000000002,300.0,2.783333333333333,5.0,0.35365269461077853,0.3649101796407186,0.0984375,0.1015625
0,0.2,300.0,2.9833333333333334,5.0,0.3352145251396648,0.33517653631284916,0.100390625,0.099609375
0,0.225,300.0,3.183333333333333,5.0,0.31945863874345554,0.30881361256544504,0.101953125,0.098046875
0,0.25,300.0,3.283333333333333,6.0,0.3251675126903554,0.2839695431472081,0.08854166666666666,0.078125
0,0.275,300.0,3.433333333333333,6.0,0.31434466019417484,0.2681796116504855,0.08984375,0.07682291666666666
0,0.30000000000000004,300.0,3.6,6.0,0.30292268518518517,0.2526328703703704,0.09049479166666666,0.076171875
0,0.325,300.0,3.8333333333333335,5.0,0.2805426086956522,0.24119652173913042,0.1078125,0.09218749999999999
0,0.35000000000000003,300.0,3.966666666666667,5.0,0.2746991596638656,0.22950252100840338,0.10898437500000001,0.091015625
0,0.375,300.0,4.016666666666667,6.0,0.28035643153526973,0.21756887966804983,0.09375,0.07291666666666667
0,0.4,300.0,4.233333333333333,5.0,0.2639484251968504,0.2084925196850394,0.11132812499999999,0.088671875
0,0.42500000000000004,300.0,4.35,5.0,0.25978697318007665,0.1999831417624521,0.112890625,0.087109375
0,0.45,300.0,4.466666666666667,5.0,0.255975,0.19178619402985078,0.11445312499999999,0.085546875
0,0.47500000000000003,300.0,4.5,6.0,0.25972740740740746,0.18471703703703704,0.09765625,0.06901041666666667
0,0.5,300.0,4.683333333333334,5.0,0.24911672597864767,0.17792953736654807,0.116796875,0.083203125
0,0.0,600.0,0.0,6.0,0.0,0.0,0.07747395833333333,0.08919270833333333
0,0.025,600.0,0.7,6.0,1.3479904761904764,1.509152380952381,0.07877604166666666,0.087890625
0,0.05,600.0,1.0166666666666666,6.0,0.9435081967213115,1.023704918032787,0.080078125,0.08658854166666667
0,0.07500000000000001,600.0,1.25,6.0,0.7809173333333334,0.8190826666666667,0.08138020833333334,0.08528645833333333
0,0.1,600.0,1.4666666666666666,6.0,0.6746011363636365,0.6890352272727273,0.08268229166666667,0.083984375
0,0.125,600.0,1.6333333333333333,6.0,0.6149367346938777,0.6095530612244898,0.08333333333333334,0.08333333333333334
0,0.15000000000000002,600.0,1.8,6.0,0.5638166666666667,0.5472944444444445,0.08463541666666667,0.08203125
0,0.17500000000000002,600.0,1.95,6.0,0.5266598290598291,0.49898119658119666,0.0859375,0.08072916666666667
0,0.2,600.0,2.0833333333333335,6.0,0.4999304,0.4600696,0.08658854166666667,0.080078125
0,0.225,600.0,2.216666666666667,6.0,0.47593383458646615,0.42632180451127816,0.087890625,0.07877604166666666
0,0.25,600.0,2.3333333333333335,6.0,0.45657642857142855,0.40056642857142855,0.08854166666666666,0.078125
0,0.275,600.0,2.45,6.0,0.4403210884353742,0.37600544217687076,0.08984375,0.07682291666666666
0,0.30000000000000004,600.0,2.55,6.0,0.42750261437908493,0.35681111111111113,0.09049479166666666,0.076171875
0,0.325,600.0,2.65,6.0,0.4156364779874214,0.33908050314465416,0.091796875,0.07486979166666667
0,0.35000000000000003,600.0,2.75,6.0,0.4052806060606061,0.32199212121212123,0.09309895833333334,0.07356770833333333
0,0.375,600.0,2.85,6.0,0.394408187134503,0.30734619883040937,0.09309895833333334,0.07356770833333333
0,0.4,600.0,3.0,5.0,0.3722588888888889,0.29440777777777777,0.11171874999999999,0.08828125
0,0.42500000000000004,600.0,3.0166666666666666,6.0,0.3800160220994475,0.28296740331491715,0.095703125,0.07096354166666667
0,0.45,600.0,3.1,6.0,0.3735413978494624,0.2716198924731183,0.09635416666666667,0.0703125
0,0.47500000000000003,600.0,3.183333333333333,6.0,0.367069109947644,0.26120314136125655,0.09700520833333333,0.06966145833333334
0,0.5,600.0,3.3166666666666664,5.0,0.3519190954773869,0.2510959798994975,0.11640624999999999,0.08359375
0,0.0,900.0,0.0,6.0,0.0,0.0,0.07747395833333333,0.08919270833333333
0,0.025,900.0,0.5833333333333334,6.0,1.6225228571428572,1.8060485714285714,0.07877604166666666,0.087890625
0,0.05,900.0,0.8333333333333334,6.0,1.14921,1.25079,0.080078125,0.08658854166666667
0,0.07500000000000001,900.0,1.0333333333333332,6.0,0.9422951612903228,0.9931887096774196,0.08138020833333334,0.08528645833333333
0,0.1,900.0,1.2,6.0,0.8256083333333335,0.8410583333333335,0.08203125,0.08463541666666667
0,0.125,900.0,1.35,6.0,0.7426777777777778,0.7388037037037039,0.083984375,0.08268229166666667
0,0.15000000000000002,900.0,1.4666666666666666,6.0,0.6933261363636365,0.6703102272727274,0.08463541666666667,0.08203125
0,0.17500000000000002,900.0,1.6,6.0,0.6424000000000001,0.6076,0.0859375,0.08072916666666667
0,0.2,900.0,1.7,6.0,0.6118049019607844,0.5646656862745097,0.08658854166666667,0.080078125
0,0.225,900.0,1.8,6.0,0.5857222222222223,0.5253888888888889,0.08723958333333333,0.07942708333333333
0,0.25,900.0,1.9,6.0,0.5612675438596492,0.4913640350877193,0.08854166666666666,0.078125
0,0.275,900.0,2.0,6.0,0.5397475,0.4602525,0.08984375,0.07682291666666666
0,0.30000000000000004,900.0,2.0833333333333335,6.0,0.524044,0.43595599999999995,0.09049479166666666,0.076171875
0,0.325,900.0,2.1666666666666665,6.0,0.5093146153846154,0.41376230769230776,0.091796875,0.07486979166666667
0,0.35000000000000003,900.0,2.25,6.0,0.4949244444444445,0.3939644444444445,0.09309895833333334,0.07356770833333333
0,0.375,900.0,2.3833333333333333,5.0,0.4632405594405595,0.37592027972027975,0.11015624999999998,0.08984375
0,0.4,900.0,2.4,6.0,0.4732916666666668,0.3600416666666667,0.09440104166666667,0.072265625
0,0.42500000000000004,900.0,2.466666666666667,6.0,0.4643101351351352,0.34650067567567566,0.095703125,0.07096354166666667
0,0.45,900.0,2.533333333333333,6.0,0.4569500000000001,0.33252368421052636,0.09635416666666667,0.0703125
0,0.47500000000000003,900.0,2.6,6.0,0.44945000000000007,0.31978076923076926,0.09765625,0.06901041666666667
